         Index            Ts             t            HF        Weight            Tr
            46   3.60441e+01   4.60000e+01   1.99639e+00   1.00061e+02   3.26667e+01
            47   3.62707e+01   4.70000e+01   2.03134e+00   1.00051e+02   3.28333e+01
            48   3.64862e+01   4.80000e+01   2.06407e+00   1.00039e+02   3.30000e+01
            49   3.67114e+01   4.90000e+01   2.09774e+00   1.00030e+02   3.31667e+01
            50   3.69442e+01   5.00000e+01   2.13135e+00   1.00021e+02   3.33333e+01
            51   3.71643e+01   5.10000e+01   2.16474e+00   1.00013e+02   3.35000e+01
            52   3.73977e+01   5.20000e+01   2.19657e+00   1.00008e+02   3.36667e+01
            53   3.76242e+01   5.30000e+01   2.22897e+00   1.00003e+02   3.38333e+01
            54   3.78472e+01   5.40000e+01   2.26129e+00   9.99998e+01   3.40000e+01
            55   3.80666e+01   5.50000e+01   2.29342e+00   9.99958e+01   3.41667e+01
            56   3.82782e+01   5.60000e+01   2.32355e+00   9.99921e+01   3.43333e+01
            57   3.85083e+01   5.70000e+01   2.35441e+00   9.99855e+01   3.45000e+01
            58   3.87271e+01   5.80000e+01   2.38515e+00   9.99772e+01   3.46667e+01
            59   3.89462e+01   5.90000e+01   2.41570e+00   9.99681e+01   3.48333e+01
            60   3.91577e+01   6.00000e+01   2.44422e+00   9.99543e+01   3.50000e+01
            61   3.93820e+01   6.10000e+01   2.47350e+00   9.99435e+01   3.51667e+01
            62   3.95988e+01   6.20000e+01   2.50271e+00   9.99341e+01   3.53333e+01
            63   3.98208e+01   6.30000e+01   2.53178e+00   9.99255e+01   3.55000e+01
            64   4.00279e+01   6.40000e+01   2.55876e+00   9.99217e+01   3.56667e+01
            65   4.02437e+01   6.50000e+01   2.58645e+00   9.99173e+01   3.58333e+01
            66   4.04537e+01   6.60000e+01   2.61398e+00   9.99113e+01   3.60000e+01
            67   4.06665e+01   6.70000e+01   2.64127e+00   9.99041e+01   3.61667e+01
            68   4.08869e+01   6.80000e+01   2.66612e+00   9.98974e+01   3.63333e+01
            69   4.10910e+01   6.90000e+01   2.69200e+00   9.98870e+01   3.65000e+01
            70   4.12964e+01   7.00000e+01   2.71803e+00   9.98745e+01   3.66667e+01
            71   4.15061e+01   7.10000e+01   2.74397e+00   9.98611e+01   3.68333e+01
            72   4.17102e+01   7.20000e+01   2.76762e+00   9.98427e+01   3.70000e+01
            73   4.19152e+01   7.30000e+01   2.79213e+00   9.98303e+01   3.71667e+01
            74   4.21232e+01   7.40000e+01   2.81651e+00   9.98213e+01   3.73333e+01
            75   4.23205e+01   7.50000e+01   2.84073e+00   9.98149e+01   3.75000e+01
            76   4.25233e+01   7.60000e+01   2.86298e+00   9.98125e+01   3.76667e+01
            77   4.27202e+01   7.70000e+01   2.88605e+00   9.98052e+01   3.78333e+01
            78   4.29318e+01   7.80000e+01   2.90897e+00   9.97958e+01   3.80000e+01
            79   4.31447e+01   7.90000e+01   2.93176e+00   9.97858e+01   3.81667e+01
            80   4.33426e+01   8.00000e+01   2.95288e+00   9.97724e+01   3.83333e+01
            81   4.35441e+01   8.10000e+01   2.97440e+00   9.97593e+01   3.85000e+01
            82   4.37287e+01   8.20000e+01   2.99596e+00   9.97461e+01   3.86667e+01
            83   4.39302e+01   8.30000e+01   3.01758e+00   9.97333e+01   3.88333e+01
            84   4.41298e+01   8.40000e+01   3.03703e+00   9.97216e+01   3.90000e+01
            85   4.43387e+01   8.50000e+01   3.05740e+00   9.97134e+01   3.91667e+01
            86   4.45100e+01   8.60000e+01   3.07772e+00   9.97066e+01   3.93333e+01
            87   4.47150e+01   8.70000e+01   3.09785e+00   9.96995e+01   3.95000e+01
            88   4.49081e+01   8.80000e+01   3.11604e+00   9.96950e+01   3.96667e+01
            89   4.51001e+01   8.90000e+01   3.13502e+00   9.96862e+01   3.98333e+01
            90   4.52857e+01   9.00000e+01   3.15408e+00   9.96762e+01   4.00000e+01
            91   4.55025e+01   9.10000e+01   3.17307e+00   9.96656e+01   4.01667e+01
            92   4.56932e+01   9.20000e+01   3.19076e+00   9.96485e+01   4.03333e+01
            93   4.58843e+01   9.30000e+01   3.20864e+00   9.96351e+01   4.05000e+01
            94   4.60744e+01   9.40000e+01   3.22628e+00   9.96238e+01   4.06667e+01
            95   4.62626e+01   9.50000e+01   3.24369e+00   9.96132e+01   4.08333e+01
            96   4.64472e+01   9.60000e+01   3.25901e+00   9.96044e+01   4.10000e+01
            97   4.66363e+01   9.70000e+01   3.27529e+00   9.95948e+01   4.11667e+01
            98   4.68283e+01   9.80000e+01   3.29174e+00   9.95850e+01   4.13333e+01
            99   4.70207e+01   9.90000e+01   3.30813e+00   9.95753e+01   4.15000e+01
           100   4.72186e+01   1.00000e+02   3.32297e+00   9.95662e+01   4.16667e+01
           101   4.73967e+01   1.01000e+02   3.33843e+00   9.95561e+01   4.18333e+01
           102   4.75653e+01   1.02000e+02   3.35391e+00   9.95463e+01   4.20000e+01
           103   4.77564e+01   1.03000e+02   3.36920e+00   9.95368e+01   4.21667e+01
           104   4.79358e+01   1.04000e+02   3.38239e+00   9.95266e+01   4.23333e+01
           105   4.81200e+01   1.05000e+02   3.39640e+00   9.95175e+01   4.25000e+01
           106   4.83095e+01   1.06000e+02   3.41052e+00   9.95088e+01   4.26667e+01
           107   4.85090e+01   1.07000e+02   3.42461e+00   9.95001e+01   4.28333e+01
           108   4.86959e+01   1.08000e+02   3.43780e+00   9.94929e+01   4.30000e+01
           109   4.88713e+01   1.09000e+02   3.45113e+00   9.94846e+01   4.31667e+01
           110   4.90569e+01   1.10000e+02   3.46429e+00   9.94763e+01   4.33333e+01
           111   4.92434e+01   1.11000e+02   3.47731e+00   9.94683e+01   4.35000e+01
           112   4.94114e+01   1.12000e+02   3.48849e+00   9.94585e+01   4.36667e+01
           113   4.95806e+01   1.13000e+02   3.50057e+00   9.94490e+01   4.38333e+01
           114   4.97704e+01   1.14000e+02   3.51276e+00   9.94396e+01   4.40000e+01
           115   4.99579e+01   1.15000e+02   3.52484e+00   9.94302e+01   4.41667e+01
           116   5.01412e+01   1.16000e+02   3.53591e+00   9.94206e+01   4.43333e+01
           117   5.03228e+01   1.17000e+02   3.54742e+00   9.94121e+01   4.45000e+01
           118   5.04921e+01   1.18000e+02   3.55888e+00   9.94045e+01   4.46667e+01
           119   5.06711e+01   1.19000e+02   3.57028e+00   9.93974e+01   4.48333e+01
           120   5.08492e+01   1.20000e+02   3.58020e+00   9.93923e+01   4.50000e+01
           121   5.10318e+01   1.21000e+02   3.59072e+00   9.93866e+01   4.51667e+01
           122   5.12180e+01   1.22000e+02   3.60129e+00   9.93803e+01   4.53333e+01
           123   5.13892e+01   1.23000e+02   3.61178e+00   9.93727e+01   4.55000e+01
           124   5.15712e+01   1.24000e+02   3.62141e+00   9.93627e+01   4.56667e+01
           125   5.17496e+01   1.25000e+02   3.63145e+00   9.93524e+01   4.58333e+01
           126   5.19306e+01   1.26000e+02   3.64156e+00   9.93420e+01   4.60000e+01
           127   5.21106e+01   1.27000e+02   3.65161e+00   9.93315e+01   4.61667e+01
           128   5.22812e+01   1.28000e+02   3.66069e+00   9.93198e+01   4.63333e+01
           129   5.24534e+01   1.29000e+02   3.67018e+00   9.93115e+01   4.65000e+01
           130   5.26399e+01   1.30000e+02   3.67960e+00   9.93054e+01   4.66667e+01
           131   5.28069e+01   1.31000e+02   3.68889e+00   9.93006e+01   4.68333e+01
           132   5.29843e+01   1.32000e+02   3.69735e+00   9.93029e+01   4.70000e+01
           133   5.31604e+01   1.33000e+02   3.70598e+00   9.93005e+01   4.71667e+01
           134   5.33476e+01   1.34000e+02   3.71462e+00   9.92947e+01   4.73333e+01
           135   5.35198e+01   1.35000e+02   3.72327e+00   9.92875e+01   4.75000e+01
           136   5.37001e+01   1.36000e+02   3.73115e+00   9.92781e+01   4.76667e+01
           137   5.38665e+01   1.37000e+02   3.73934e+00   9.92683e+01   4.78333e+01
           138   5.40462e+01   1.38000e+02   3.74754e+00   9.92583e+01   4.80000e+01
           139   5.42083e+01   1.39000e+02   3.75564e+00   9.92486e+01   4.81667e+01
           140   5.43860e+01   1.40000e+02   3.76247e+00   9.92381e+01   4.83333e+01
           141   5.45520e+01   1.41000e+02   3.76994e+00   9.92311e+01   4.85000e+01
           142   5.47219e+01   1.42000e+02   3.77745e+00   9.92258e+01   4.86667e+01
           143   5.49052e+01   1.43000e+02   3.78501e+00   9.92212e+01   4.88333e+01
           144   5.50784e+01   1.44000e+02   3.79228e+00   9.92192e+01   4.90000e+01
           145   5.52499e+01   1.45000e+02   3.79966e+00   9.92128e+01   4.91667e+01
           146   5.54280e+01   1.46000e+02   3.80714e+00   9.92045e+01   4.93333e+01
           147   5.56008e+01   1.47000e+02   3.81456e+00   9.91953e+01   4.95000e+01
           148   5.57639e+01   1.48000e+02   3.82120e+00   9.91811e+01   4.96667e+01
           149   5.59410e+01   1.49000e+02   3.82823e+00   9.91711e+01   4.98333e+01
           150   5.61083e+01   1.50000e+02   3.83533e+00   9.91629e+01   5.00000e+01
           151   5.62805e+01   1.51000e+02   3.84237e+00   9.91556e+01   5.01667e+01
           152   5.64612e+01   1.52000e+02   3.84918e+00   9.91525e+01   5.03333e+01
           153   5.66328e+01   1.53000e+02   3.85594e+00   9.91487e+01   5.05000e+01
           154   5.68066e+01   1.54000e+02   3.86250e+00   9.91449e+01   5.06667e+01
           155   5.69973e+01   1.55000e+02   3.86894e+00   9.91411e+01   5.08333e+01
           156   5.71464e+01   1.56000e+02   3.87460e+00   9.91378e+01   5.10000e+01
           157   5.73255e+01   1.57000e+02   3.88036e+00   9.91315e+01   5.11667e+01
           158   5.75006e+01   1.58000e+02   3.88616e+00   9.91240e+01   5.13333e+01
           159   5.76803e+01   1.59000e+02   3.89198e+00   9.91162e+01   5.15000e+01
           160   5.78427e+01   1.60000e+02   3.89705e+00   9.91038e+01   5.16667e+01
           161   5.80149e+01   1.61000e+02   3.90265e+00   9.90946e+01   5.18333e+01
           162   5.81887e+01   1.62000e+02   3.90824e+00   9.90871e+01   5.20000e+01
           163   5.83499e+01   1.63000e+02   3.91371e+00   9.90805e+01   5.21667e+01
           164   5.85221e+01   1.64000e+02   3.91803e+00   9.90779e+01   5.23333e+01
           165   5.86786e+01   1.65000e+02   3.92306e+00   9.90747e+01   5.25000e+01
           166   5.88492e+01   1.66000e+02   3.92835e+00   9.90710e+01   5.26667e+01
           167   5.90273e+01   1.67000e+02   3.93367e+00   9.90668e+01   5.28333e+01
           168   5.92044e+01   1.68000e+02   3.93908e+00   9.90641e+01   5.30000e+01
           169   5.93811e+01   1.69000e+02   3.94439e+00   9.90586e+01   5.31667e+01
           170   5.95494e+01   1.70000e+02   3.94958e+00   9.90518e+01   5.33333e+01
           171   5.97210e+01   1.71000e+02   3.95471e+00   9.90444e+01   5.35000e+01
           172   5.98749e+01   1.72000e+02   3.95961e+00   9.90339e+01   5.36667e+01
           173   6.00501e+01   1.73000e+02   3.96469e+00   9.90267e+01   5.38333e+01
           174   6.02288e+01   1.74000e+02   3.96986e+00   9.90214e+01   5.40000e+01
           175   6.04055e+01   1.75000e+02   3.97496e+00   9.90172e+01   5.41667e+01
           176   6.05696e+01   1.76000e+02   3.97980e+00   9.90177e+01   5.43333e+01
           177   6.07431e+01   1.77000e+02   3.98451e+00   9.90173e+01   5.45000e+01
           178   6.09114e+01   1.78000e+02   3.98921e+00   9.90168e+01   5.46667e+01
           179   6.10816e+01   1.79000e+02   3.99400e+00   9.90155e+01   5.48333e+01
           180   6.12454e+01   1.80000e+02   3.99826e+00   9.90130e+01   5.50000e+01
           181   6.14254e+01   1.81000e+02   4.00273e+00   9.90073e+01   5.51667e+01
           182   6.16002e+01   1.82000e+02   4.00717e+00   9.90002e+01   5.53333e+01
           183   6.17688e+01   1.83000e+02   4.01163e+00   9.89925e+01   5.55000e+01
           184   6.19192e+01   1.84000e+02   4.01541e+00   9.89792e+01   5.56667e+01
           185   6.20901e+01   1.85000e+02   4.01950e+00   9.89715e+01   5.58333e+01
           186   6.22568e+01   1.86000e+02   4.02364e+00   9.89663e+01   5.60000e+01
           187   6.24391e+01   1.87000e+02   4.02778e+00   9.89622e+01   5.61667e+01
           188   6.26057e+01   1.88000e+02   4.03177e+00   9.89644e+01   5.63333e+01
           189   6.27711e+01   1.89000e+02   4.03563e+00   9.89641e+01   5.65000e+01
           190   6.29368e+01   1.90000e+02   4.03944e+00   9.89629e+01   5.66667e+01
           191   6.31083e+01   1.91000e+02   4.04322e+00   9.89612e+01   5.68333e+01
           192   6.32805e+01   1.92000e+02   4.04673e+00   9.89586e+01   5.70000e+01
           193   6.34420e+01   1.93000e+02   4.05051e+00   9.89537e+01   5.71667e+01
           194   6.36113e+01   1.94000e+02   4.05436e+00   9.89480e+01   5.73333e+01
           195   6.37809e+01   1.95000e+02   4.05825e+00   9.89423e+01   5.75000e+01
           196   6.39479e+01   1.96000e+02   4.06152e+00   9.89335e+01   5.76667e+01
           197   6.41067e+01   1.97000e+02   4.06516e+00   9.89285e+01   5.78333e+01
           198   6.42802e+01   1.98000e+02   4.06885e+00   9.89252e+01   5.80000e+01
           199   6.44417e+01   1.99000e+02   4.07250e+00   9.89229e+01   5.81667e+01
           200   6.46155e+01   2.00000e+02   4.07620e+00   9.89255e+01   5.83333e+01
           201   6.47926e+01   2.01000e+02   4.07976e+00   9.89256e+01   5.85000e+01
           202   6.49628e+01   2.02000e+02   4.08330e+00   9.89244e+01   5.86667e+01
           203   6.51334e+01   2.03000e+02   4.08685e+00   9.89222e+01   5.88333e+01
           204   6.52893e+01   2.04000e+02   4.09036e+00   9.89178e+01   5.90000e+01
           205   6.54541e+01   2.05000e+02   4.09383e+00   9.89126e+01   5.91667e+01
           206   6.56334e+01   2.06000e+02   4.09725e+00   9.89064e+01   5.93333e+01
           207   6.57942e+01   2.07000e+02   4.10055e+00   9.88997e+01   5.95000e+01
           208   6.59651e+01   2.08000e+02   4.10374e+00   9.88906e+01   5.96667e+01
           209   6.61253e+01   2.09000e+02   4.10699e+00   9.88854e+01   5.98333e+01
           210   6.62877e+01   2.10000e+02   4.11020e+00   9.88822e+01   6.00000e+01
           211   6.64716e+01   2.11000e+02   4.11344e+00   9.88801e+01   6.01667e+01
           212   6.66393e+01   2.12000e+02   4.11638e+00   9.88834e+01   6.03333e+01
           213   6.68014e+01   2.13000e+02   4.11938e+00   9.88840e+01   6.05000e+01
           214   6.69710e+01   2.14000e+02   4.12254e+00   9.88835e+01   6.06667e+01
           215   6.71321e+01   2.15000e+02   4.12568e+00   9.88824e+01   6.08333e+01
           216   6.72933e+01   2.16000e+02   4.12853e+00   9.88785e+01   6.10000e+01
           217   6.74678e+01   2.17000e+02   4.13154e+00   9.88730e+01   6.11667e+01
           218   6.76328e+01   2.18000e+02   4.13458e+00   9.88669e+01   6.13333e+01
           219   6.77956e+01   2.19000e+02   4.13772e+00   9.88608e+01   6.15000e+01
           220   6.79603e+01   2.20000e+02   4.14074e+00   9.88515e+01   6.16667e+01
           221   6.81240e+01   2.21000e+02   4.14356e+00   9.88470e+01   6.18333e+01
           222   6.83011e+01   2.22000e+02   4.14632e+00   9.88448e+01   6.20000e+01
           223   6.84648e+01   2.23000e+02   4.14901e+00   9.88437e+01   6.21667e+01
           224   6.86419e+01   2.24000e+02   4.15172e+00   9.88487e+01   6.23333e+01
           225   6.87962e+01   2.25000e+02   4.15418e+00   9.88499e+01   6.25000e+01
           226   6.89635e+01   2.26000e+02   4.15669e+00   9.88493e+01   6.26667e+01
           227   6.91364e+01   2.27000e+02   4.15922e+00   9.88477e+01   6.28333e+01
           228   6.93063e+01   2.28000e+02   4.16135e+00   9.88433e+01   6.30000e+01
           229   6.94580e+01   2.29000e+02   4.16377e+00   9.88384e+01   6.31667e+01
           230   6.96188e+01   2.30000e+02   4.16624e+00   9.88332e+01   6.33333e+01
           231   6.97874e+01   2.31000e+02   4.16862e+00   9.88282e+01   6.35000e+01
           232   6.99561e+01   2.32000e+02   4.17042e+00   9.88220e+01   6.36667e+01
           233   7.01117e+01   2.33000e+02   4.17251e+00   9.88191e+01   6.38333e+01
           234   7.02800e+01   2.34000e+02   4.17470e+00   9.88179e+01   6.40000e+01
           235   7.04541e+01   2.35000e+02   4.17688e+00   9.88175e+01   6.41667e+01
           236   7.06185e+01   2.36000e+02   4.17920e+00   9.88211e+01   6.43333e+01
           237   7.07862e+01   2.37000e+02   4.18132e+00   9.88211e+01   6.45000e+01
           238   7.09571e+01   2.38000e+02   4.18335e+00   9.88195e+01   6.46667e+01
           239   7.11146e+01   2.39000e+02   4.18533e+00   9.88172e+01   6.48333e+01
           240   7.12741e+01   2.40000e+02   4.18697e+00   9.88106e+01   6.50000e+01
           241   7.14385e+01   2.41000e+02   4.18881e+00   9.88051e+01   6.51667e+01
           242   7.16094e+01   2.42000e+02   4.19062e+00   9.87999e+01   6.53333e+01
           243   7.17741e+01   2.43000e+02   4.19241e+00   9.87948e+01   6.55000e+01
           244   7.19421e+01   2.44000e+02   4.19439e+00   9.87900e+01   6.56667e+01
           245   7.20983e+01   2.45000e+02   4.19629e+00   9.87879e+01   6.58333e+01
           246   7.22666e+01   2.46000e+02   4.19805e+00   9.87871e+01   6.60000e+01
           247   7.24274e+01   2.47000e+02   4.19975e+00   9.87868e+01   6.61667e+01
           248   7.25960e+01   2.48000e+02   4.20141e+00   9.87905e+01   6.63333e+01
           249   7.27637e+01   2.49000e+02   4.20308e+00   9.87905e+01   6.65000e+01
           250   7.29199e+01   2.50000e+02   4.20468e+00   9.87888e+01   6.66667e+01
           251   7.30801e+01   2.51000e+02   4.20631e+00   9.87863e+01   6.68333e+01
           252   7.32627e+01   2.52000e+02   4.20796e+00   9.87796e+01   6.70000e+01
           253   7.34284e+01   2.53000e+02   4.20956e+00   9.87741e+01   6.71667e+01
           254   7.35787e+01   2.54000e+02   4.21117e+00   9.87696e+01   6.73333e+01
           255   7.37418e+01   2.55000e+02   4.21275e+00   9.87659e+01   6.75000e+01
           256   7.39081e+01   2.56000e+02   4.21399e+00   9.87633e+01   6.76667e+01
           257   7.40810e+01   2.57000e+02   4.21529e+00   9.87632e+01   6.78333e+01
           258   7.42359e+01   2.58000e+02   4.21657e+00   9.87645e+01   6.80000e+01
           259   7.44003e+01   2.59000e+02   4.21781e+00   9.87660e+01   6.81667e+01
           260   7.45771e+01   2.60000e+02   4.21885e+00   9.87705e+01   6.83333e+01
           261   7.47346e+01   2.61000e+02   4.21999e+00   9.87704e+01   6.85000e+01
           262   7.48945e+01   2.62000e+02   4.22119e+00   9.87680e+01   6.86667e+01
           263   7.50680e+01   2.63000e+02   4.22239e+00   9.87645e+01   6.88333e+01
           264   7.52268e+01   2.64000e+02   4.22310e+00   9.87556e+01   6.90000e+01
           265   7.53873e+01   2.65000e+02   4.22408e+00   9.87501e+01   6.91667e+01
           266   7.55487e+01   2.66000e+02   4.22505e+00   9.87458e+01   6.93333e+01
           267   7.57148e+01   2.67000e+02   4.22600e+00   9.87422e+01   6.95000e+01
           268   7.58694e+01   2.68000e+02   4.22697e+00   9.87418e+01   6.96667e+01
           269   7.60387e+01   2.69000e+02   4.22802e+00   9.87422e+01   6.98333e+01
           270   7.62034e+01   2.70000e+02   4.22897e+00   9.87433e+01   7.00000e+01
           271   7.63844e+01   2.71000e+02   4.22990e+00   9.87447e+01   7.01667e+01
           272   7.65312e+01   2.72000e+02   4.23108e+00   9.87482e+01   7.03333e+01
           273   7.67118e+01   2.73000e+02   4.23222e+00   9.87480e+01   7.05000e+01
           274   7.68626e+01   2.74000e+02   4.23337e+00   9.87462e+01   7.06667e+01
           275   7.70260e+01   2.75000e+02   4.23446e+00   9.87436e+01   7.08333e+01
           276   7.71913e+01   2.76000e+02   4.23559e+00   9.87355e+01   7.10000e+01
           277   7.73665e+01   2.77000e+02   4.23669e+00   9.87303e+01   7.11667e+01
           278   7.75185e+01   2.78000e+02   4.23786e+00   9.87269e+01   7.13333e+01
           279   7.76760e+01   2.79000e+02   4.23904e+00   9.87244e+01   7.15000e+01
           280   7.78476e+01   2.80000e+02   4.24016e+00   9.87244e+01   7.16667e+01
           281   7.80181e+01   2.81000e+02   4.24134e+00   9.87257e+01   7.18333e+01
           282   7.81783e+01   2.82000e+02   4.24249e+00   9.87280e+01   7.20000e+01
           283   7.83508e+01   2.83000e+02   4.24355e+00   9.87310e+01   7.21667e+01
           284   7.85133e+01   2.84000e+02   4.24431e+00   9.87352e+01   7.23333e+01
           285   7.86695e+01   2.85000e+02   4.24519e+00   9.87346e+01   7.25000e+01
           286   7.88375e+01   2.86000e+02   4.24614e+00   9.87317e+01   7.26667e+01
           287   7.90038e+01   2.87000e+02   4.24706e+00   9.87278e+01   7.28333e+01
           288   7.91572e+01   2.88000e+02   4.24776e+00   9.87184e+01   7.30000e+01
           289   7.93290e+01   2.89000e+02   4.24856e+00   9.87131e+01   7.31667e+01
           290   7.95006e+01   2.90000e+02   4.24929e+00   9.87096e+01   7.33333e+01
           291   7.96624e+01   2.91000e+02   4.24994e+00   9.87072e+01   7.35000e+01
           292   7.98076e+01   2.92000e+02   4.25029e+00   9.87096e+01   7.36667e+01
           293   7.99745e+01   2.93000e+02   4.25092e+00   9.87114e+01   7.38333e+01
           294   8.01461e+01   2.94000e+02   4.25163e+00   9.87127e+01   7.40000e+01
           295   8.03095e+01   2.95000e+02   4.25247e+00   9.87135e+01   7.41667e+01
           296   8.04644e+01   2.96000e+02   4.25331e+00   9.87150e+01   7.43333e+01
           297   8.06321e+01   2.97000e+02   4.25399e+00   9.87132e+01   7.45000e+01
           298   8.07939e+01   2.98000e+02   4.25466e+00   9.87097e+01   7.46667e+01
           299   8.09566e+01   2.99000e+02   4.25538e+00   9.87052e+01   7.48333e+01
           300   8.11181e+01   3.00000e+02   4.25627e+00   9.86957e+01   7.50000e+01
           301   8.12841e+01   3.01000e+02   4.25707e+00   9.86904e+01   7.51667e+01
           302   8.14433e+01   3.02000e+02   4.25790e+00   9.86871e+01   7.53333e+01
           303   8.16080e+01   3.03000e+02   4.25879e+00   9.86849e+01   7.55000e+01
           304   8.17828e+01   3.04000e+02   4.25980e+00   9.86868e+01   7.56667e+01
           305   8.19351e+01   3.05000e+02   4.26071e+00   9.86877e+01   7.58333e+01
           306   8.20940e+01   3.06000e+02   4.26166e+00   9.86882e+01   7.60000e+01
           307   8.22623e+01   3.07000e+02   4.26264e+00   9.86885e+01   7.61667e+01
           308   8.24374e+01   3.08000e+02   4.26355e+00   9.86885e+01   7.63333e+01
           309   8.25989e+01   3.09000e+02   4.26443e+00   9.86858e+01   7.65000e+01
           310   8.27597e+01   3.10000e+02   4.26528e+00   9.86820e+01   7.66667e+01
           311   8.29302e+01   3.11000e+02   4.26608e+00   9.86778e+01   7.68333e+01
           312   8.30875e+01   3.12000e+02   4.26701e+00   9.86699e+01   7.70000e+01
           313   8.32440e+01   3.13000e+02   4.26771e+00   9.86659e+01   7.71667e+01
           314   8.34185e+01   3.14000e+02   4.26811e+00   9.86641e+01   7.73333e+01
           315   8.35806e+01   3.15000e+02   4.26835e+00   9.86635e+01   7.75000e+01
           316   8.37463e+01   3.16000e+02   4.26850e+00   9.86684e+01   7.76667e+01
           317   8.39062e+01   3.17000e+02   4.26882e+00   9.86714e+01   7.78333e+01
           318   8.40751e+01   3.18000e+02   4.26934e+00   9.86730e+01   7.80000e+01
           319   8.42372e+01   3.19000e+02   4.26996e+00   9.86738e+01   7.81667e+01
           320   8.43928e+01   3.20000e+02   4.26988e+00   9.86738e+01   7.83333e+01
           321   8.45683e+01   3.21000e+02   4.27013e+00   9.86710e+01   7.85000e+01
           322   8.47144e+01   3.22000e+02   4.27044e+00   9.86665e+01   7.86667e+01
