         Index            Ts             t            HF        Weight            Tr
            97   4.74513e+01   9.70000e+01   1.48190e+01   9.98580e+01   4.11667e+01
            98   4.76343e+01   9.80000e+01   1.48847e+01   9.98551e+01   4.13333e+01
            99   4.78192e+01   9.90000e+01   1.49497e+01   9.98532e+01   4.15000e+01
           100   4.79982e+01   1.00000e+02   1.50067e+01   9.98618e+01   4.16667e+01
           101   4.81899e+01   1.01000e+02   1.50671e+01   9.98567e+01   4.18333e+01
           102   4.83631e+01   1.02000e+02   1.51278e+01   9.98470e+01   4.20000e+01
           103   4.85630e+01   1.03000e+02   1.51881e+01   9.98357e+01   4.21667e+01
           104   4.87313e+01   1.04000e+02   1.52420e+01   9.98094e+01   4.23333e+01
           105   4.89211e+01   1.05000e+02   1.52983e+01   9.97930e+01   4.25000e+01
           106   4.91060e+01   1.06000e+02   1.53546e+01   9.97806e+01   4.26667e+01
           107   4.92886e+01   1.07000e+02   1.54102e+01   9.97703e+01   4.28333e+01
           108   4.94774e+01   1.08000e+02   1.54605e+01   9.97709e+01   4.30000e+01
           109   4.96531e+01   1.09000e+02   1.55133e+01   9.97712e+01   4.31667e+01
           110   4.98341e+01   1.10000e+02   1.55666e+01   9.97739e+01   4.33333e+01
           111   5.00187e+01   1.11000e+02   1.56196e+01   9.97795e+01   4.35000e+01
           112   5.01968e+01   1.12000e+02   1.56665e+01   9.97850e+01   4.36667e+01
           113   5.03683e+01   1.13000e+02   1.57149e+01   9.97804e+01   4.38333e+01
           114   5.05480e+01   1.14000e+02   1.57628e+01   9.97708e+01   4.40000e+01
           115   5.07335e+01   1.15000e+02   1.58103e+01   9.97590e+01   4.41667e+01
           116   5.09051e+01   1.16000e+02   1.58542e+01   9.97321e+01   4.43333e+01
           117   5.10877e+01   1.17000e+02   1.58995e+01   9.97168e+01   4.45000e+01
           118   5.12755e+01   1.18000e+02   1.59448e+01   9.97067e+01   4.46667e+01
           119   5.14582e+01   1.19000e+02   1.59896e+01   9.96992e+01   4.48333e+01
           120   5.16356e+01   1.20000e+02   1.60295e+01   9.97055e+01   4.50000e+01
           121   5.18022e+01   1.21000e+02   1.60718e+01   9.97137e+01   4.51667e+01
           122   5.19679e+01   1.22000e+02   1.61142e+01   9.97224e+01   4.53333e+01
           123   5.21401e+01   1.23000e+02   1.61560e+01   9.97268e+01   4.55000e+01
           124   5.23319e+01   1.24000e+02   1.61932e+01   9.97314e+01   4.56667e+01
           125   5.25060e+01   1.25000e+02   1.62326e+01   9.97241e+01   4.58333e+01
           126   5.26821e+01   1.26000e+02   1.62725e+01   9.97103e+01   4.60000e+01
           127   5.28641e+01   1.27000e+02   1.63123e+01   9.96925e+01   4.61667e+01
           128   5.30376e+01   1.28000e+02   1.63481e+01   9.96580e+01   4.63333e+01
           129   5.32166e+01   1.29000e+02   1.63847e+01   9.96434e+01   4.65000e+01
           130   5.33940e+01   1.30000e+02   1.64213e+01   9.96409e+01   4.66667e+01
           131   5.35640e+01   1.31000e+02   1.64576e+01   9.96457e+01   4.68333e+01
           132   5.37368e+01   1.32000e+02   1.64905e+01   9.96814e+01   4.70000e+01
           133   5.39061e+01   1.33000e+02   1.65249e+01   9.97040e+01   4.71667e+01
           134   5.40942e+01   1.34000e+02   1.65588e+01   9.97165e+01   4.73333e+01
           135   5.42632e+01   1.35000e+02   1.65922e+01   9.97233e+01   4.75000e+01
           136   5.44331e+01   1.36000e+02   1.66226e+01   9.97296e+01   4.76667e+01
           137   5.46063e+01   1.37000e+02   1.66541e+01   9.97233e+01   4.78333e+01
           138   5.47746e+01   1.38000e+02   1.66858e+01   9.97108e+01   4.80000e+01
           139   5.49455e+01   1.39000e+02   1.67175e+01   9.96965e+01   4.81667e+01
           140   5.51291e+01   1.40000e+02   1.67460e+01   9.96647e+01   4.83333e+01
           141   5.52980e+01   1.41000e+02   1.67761e+01   9.96533e+01   4.85000e+01
           142   5.54696e+01   1.42000e+02   1.68061e+01   9.96515e+01   4.86667e+01
           143   5.56324e+01   1.43000e+02   1.68359e+01   9.96552e+01   4.88333e+01
           144   5.58091e+01   1.44000e+02   1.68628e+01   9.96730e+01   4.90000e+01
           145   5.59797e+01   1.45000e+02   1.68906e+01   9.96759e+01   4.91667e+01
           146   5.61499e+01   1.46000e+02   1.69181e+01   9.96738e+01   4.93333e+01
           147   5.63221e+01   1.47000e+02   1.69453e+01   9.96693e+01   4.95000e+01
           148   5.64937e+01   1.48000e+02   1.69702e+01   9.96522e+01   4.96667e+01
           149   5.66623e+01   1.49000e+02   1.69955e+01   9.96410e+01   4.98333e+01
           150   5.68368e+01   1.50000e+02   1.70207e+01   9.96314e+01   5.00000e+01
           151   5.70099e+01   1.51000e+02   1.70455e+01   9.96225e+01   5.01667e+01
           152   5.71747e+01   1.52000e+02   1.70668e+01   9.96179e+01   5.03333e+01
           153   5.73511e+01   1.53000e+02   1.70898e+01   9.96172e+01   5.05000e+01
           154   5.75100e+01   1.54000e+02   1.71122e+01   9.96192e+01   5.06667e+01
           155   5.76877e+01   1.55000e+02   1.71343e+01   9.96227e+01   5.08333e+01
           156   5.78501e+01   1.56000e+02   1.71531e+01   9.96343e+01   5.10000e+01
           157   5.80184e+01   1.57000e+02   1.71740e+01   9.96375e+01   5.11667e+01
           158   5.81958e+01   1.58000e+02   1.71952e+01   9.96369e+01   5.13333e+01
           159   5.83635e+01   1.59000e+02   1.72157e+01   9.96343e+01   5.15000e+01
           160   5.85301e+01   1.60000e+02   1.72350e+01   9.96200e+01   5.16667e+01
           161   5.87020e+01   1.61000e+02   1.72555e+01   9.96082e+01   5.18333e+01
           162   5.88742e+01   1.62000e+02   1.72759e+01   9.95969e+01   5.20000e+01
           163   5.90204e+01   1.63000e+02   1.72958e+01   9.95862e+01   5.21667e+01
           164   5.92046e+01   1.64000e+02   1.73130e+01   9.95758e+01   5.23333e+01
           165   5.93729e+01   1.65000e+02   1.73308e+01   9.95716e+01   5.25000e+01
           166   5.95513e+01   1.66000e+02   1.73484e+01   9.95710e+01   5.26667e+01
           167   5.97075e+01   1.67000e+02   1.73660e+01   9.95721e+01   5.28333e+01
           168   5.98804e+01   1.68000e+02   1.73820e+01   9.95838e+01   5.30000e+01
           169   6.00581e+01   1.69000e+02   1.73986e+01   9.95875e+01   5.31667e+01
           170   6.02238e+01   1.70000e+02   1.74151e+01   9.95880e+01   5.33333e+01
           171   6.03918e+01   1.71000e+02   1.74313e+01   9.95870e+01   5.35000e+01
           172   6.05461e+01   1.72000e+02   1.74447e+01   9.95795e+01   5.36667e+01
           173   6.07153e+01   1.73000e+02   1.74598e+01   9.95755e+01   5.38333e+01
           174   6.08875e+01   1.74000e+02   1.74751e+01   9.95746e+01   5.40000e+01
           175   6.10454e+01   1.75000e+02   1.74904e+01   9.95758e+01   5.41667e+01
           176   6.12072e+01   1.76000e+02   1.75048e+01   9.95830e+01   5.43333e+01
           177   6.13784e+01   1.77000e+02   1.75199e+01   9.95934e+01   5.45000e+01
           178   6.15458e+01   1.78000e+02   1.75349e+01   9.96042e+01   5.46667e+01
           179   6.17124e+01   1.79000e+02   1.75495e+01   9.96126e+01   5.48333e+01
           180   6.18804e+01   1.80000e+02   1.75638e+01   9.96208e+01   5.50000e+01
           181   6.20490e+01   1.81000e+02   1.75781e+01   9.96183e+01   5.51667e+01
           182   6.22196e+01   1.82000e+02   1.75919e+01   9.96106e+01   5.53333e+01
           183   6.23797e+01   1.83000e+02   1.76051e+01   9.96006e+01   5.55000e+01
           184   6.25493e+01   1.84000e+02   1.76176e+01   9.95751e+01   5.56667e+01
           185   6.27131e+01   1.85000e+02   1.76301e+01   9.95643e+01   5.58333e+01
           186   6.28872e+01   1.86000e+02   1.76429e+01   9.95578e+01   5.60000e+01
           187   6.30480e+01   1.87000e+02   1.76560e+01   9.95524e+01   5.61667e+01
           188   6.32082e+01   1.88000e+02   1.76671e+01   9.95635e+01   5.63333e+01
           189   6.33820e+01   1.89000e+02   1.76795e+01   9.95699e+01   5.65000e+01
           190   6.35516e+01   1.90000e+02   1.76920e+01   9.95751e+01   5.66667e+01
           191   6.37046e+01   1.91000e+02   1.77042e+01   9.95799e+01   5.68333e+01
           192   6.38687e+01   1.92000e+02   1.77153e+01   9.95854e+01   5.70000e+01
           193   6.40340e+01   1.93000e+02   1.77272e+01   9.95865e+01   5.71667e+01
           194   6.41919e+01   1.94000e+02   1.77388e+01   9.95860e+01   5.73333e+01
           195   6.43749e+01   1.95000e+02   1.77503e+01   9.95847e+01   5.75000e+01
           196   6.45383e+01   1.96000e+02   1.77622e+01   9.95770e+01   5.76667e+01
           197   6.47095e+01   1.97000e+02   1.77735e+01   9.95749e+01   5.78333e+01
           198   6.48752e+01   1.98000e+02   1.77847e+01   9.95750e+01   5.80000e+01
           199   6.50396e+01   1.99000e+02   1.77958e+01   9.95764e+01   5.81667e+01
           200   6.52046e+01   2.00000e+02   1.78048e+01   9.95843e+01   5.83333e+01
           201   6.53716e+01   2.01000e+02   1.78142e+01   9.95892e+01   5.85000e+01
           202   6.55370e+01   2.02000e+02   1.78238e+01   9.95927e+01   5.86667e+01
           203   6.56929e+01   2.03000e+02   1.78337e+01   9.95954e+01   5.88333e+01
           204   6.58592e+01   2.04000e+02   1.78409e+01   9.95960e+01   5.90000e+01
           205   6.60168e+01   2.05000e+02   1.78492e+01   9.95939e+01   5.91667e+01
           206   6.61935e+01   2.06000e+02   1.78577e+01   9.95898e+01   5.93333e+01
           207   6.63560e+01   2.07000e+02   1.78661e+01   9.95845e+01   5.95000e+01
           208   6.65256e+01   2.08000e+02   1.78740e+01   9.95749e+01   5.96667e+01
           209   6.66821e+01   2.09000e+02   1.78824e+01   9.95717e+01   5.98333e+01
           210   6.68368e+01   2.10000e+02   1.78902e+01   9.95719e+01   6.00000e+01
           211   6.70165e+01   2.11000e+02   1.78976e+01   9.95738e+01   6.01667e+01
           212   6.71698e+01   2.12000e+02   1.79042e+01   9.95837e+01   6.03333e+01
           213   6.73254e+01   2.13000e+02   1.79115e+01   9.95900e+01   6.05000e+01
           214   6.75018e+01   2.14000e+02   1.79190e+01   9.95947e+01   6.06667e+01
           215   6.76610e+01   2.15000e+02   1.79264e+01   9.95983e+01   6.08333e+01
           216   6.78273e+01   2.16000e+02   1.79342e+01   9.95961e+01   6.10000e+01
           217   6.80012e+01   2.17000e+02   1.79420e+01   9.95904e+01   6.11667e+01
           218   6.81503e+01   2.18000e+02   1.79497e+01   9.95835e+01   6.13333e+01
           219   6.83111e+01   2.19000e+02   1.79574e+01   9.95765e+01   6.15000e+01
           220   6.84745e+01   2.20000e+02   1.79639e+01   9.95648e+01   6.16667e+01
           221   6.86457e+01   2.21000e+02   1.79712e+01   9.95624e+01   6.18333e+01
           222   6.88081e+01   2.22000e+02   1.79790e+01   9.95642e+01   6.20000e+01
           223   6.89647e+01   2.23000e+02   1.79868e+01   9.95683e+01   6.21667e+01
           224   6.91343e+01   2.24000e+02   1.79945e+01   9.95844e+01   6.23333e+01
           225   6.93000e+01   2.25000e+02   1.80013e+01   9.95922e+01   6.25000e+01
           226   6.94641e+01   2.26000e+02   1.80083e+01   9.95965e+01   6.26667e+01
           227   6.96281e+01   2.27000e+02   1.80154e+01   9.95991e+01   6.28333e+01
           228   6.97916e+01   2.28000e+02   1.80222e+01   9.95938e+01   6.30000e+01
           229   6.99471e+01   2.29000e+02   1.80296e+01   9.95896e+01   6.31667e+01
           230   7.01236e+01   2.30000e+02   1.80368e+01   9.95856e+01   6.33333e+01
           231   7.02863e+01   2.31000e+02   1.80435e+01   9.95819e+01   6.35000e+01
           232   7.04488e+01   2.32000e+02   1.80485e+01   9.95770e+01   6.36667e+01
           233   7.06040e+01   2.33000e+02   1.80542e+01   9.95775e+01   6.38333e+01
           234   7.07694e+01   2.34000e+02   1.80605e+01   9.95801e+01   6.40000e+01
           235   7.09410e+01   2.35000e+02   1.80669e+01   9.95836e+01   6.41667e+01
           236   7.11089e+01   2.36000e+02   1.80735e+01   9.95929e+01   6.43333e+01
           237   7.12668e+01   2.37000e+02   1.80794e+01   9.95955e+01   6.45000e+01
           238   7.14400e+01   2.38000e+02   1.80851e+01   9.95956e+01   6.46667e+01
           239   7.15920e+01   2.39000e+02   1.80904e+01   9.95946e+01   6.48333e+01
           240   7.17522e+01   2.40000e+02   1.80939e+01   9.95860e+01   6.50000e+01
           241   7.19039e+01   2.41000e+02   1.80988e+01   9.95808e+01   6.51667e+01
           242   7.20803e+01   2.42000e+02   1.81035e+01   9.95763e+01   6.53333e+01
           243   7.22493e+01   2.43000e+02   1.81081e+01   9.95720e+01   6.55000e+01
           244   7.24146e+01   2.44000e+02   1.81131e+01   9.95722e+01   6.56667e+01
           245   7.25670e+01   2.45000e+02   1.81180e+01   9.95747e+01   6.58333e+01
           246   7.27366e+01   2.46000e+02   1.81228e+01   9.95784e+01   6.60000e+01
           247   7.28860e+01   2.47000e+02   1.81279e+01   9.95825e+01   6.61667e+01
           248   7.30533e+01   2.48000e+02   1.81313e+01   9.95917e+01   6.63333e+01
           249   7.32268e+01   2.49000e+02   1.81347e+01   9.95949e+01   6.65000e+01
           250   7.33857e+01   2.50000e+02   1.81385e+01   9.95954e+01   6.66667e+01
           251   7.35439e+01   2.51000e+02   1.81427e+01   9.95946e+01   6.68333e+01
           252   7.36991e+01   2.52000e+02   1.81465e+01   9.95861e+01   6.70000e+01
           253   7.38716e+01   2.53000e+02   1.81500e+01   9.95815e+01   6.71667e+01
           254   7.40311e+01   2.54000e+02   1.81534e+01   9.95791e+01   6.73333e+01
           255   7.41975e+01   2.55000e+02   1.81571e+01   9.95781e+01   6.75000e+01
           256   7.43703e+01   2.56000e+02   1.81605e+01   9.95827e+01   6.76667e+01
           257   7.45194e+01   2.57000e+02   1.81638e+01   9.95912e+01   6.78333e+01
           258   7.46737e+01   2.58000e+02   1.81663e+01   9.96019e+01   6.80000e+01
           259   7.48475e+01   2.59000e+02   1.81684e+01   9.96119e+01   6.81667e+01
           260   7.50204e+01   2.60000e+02   1.81703e+01   9.96240e+01   6.83333e+01
           261   7.51695e+01   2.61000e+02   1.81729e+01   9.96267e+01   6.85000e+01
           262   7.53338e+01   2.62000e+02   1.81758e+01   9.96252e+01   6.86667e+01
           263   7.55022e+01   2.63000e+02   1.81787e+01   9.96218e+01   6.88333e+01
           264   7.56597e+01   2.64000e+02   1.81805e+01   9.96063e+01   6.90000e+01
           265   7.58283e+01   2.65000e+02   1.81827e+01   9.96007e+01   6.91667e+01
           266   7.59839e+01   2.66000e+02   1.81847e+01   9.95979e+01   6.93333e+01
           267   7.61434e+01   2.67000e+02   1.81870e+01   9.95961e+01   6.95000e+01
           268   7.63023e+01   2.68000e+02   1.81881e+01   9.96057e+01   6.96667e+01
           269   7.64787e+01   2.69000e+02   1.81899e+01   9.96132e+01   6.98333e+01
           270   7.66405e+01   2.70000e+02   1.81920e+01   9.96205e+01   7.00000e+01
           271   7.68010e+01   2.71000e+02   1.81943e+01   9.96278e+01   7.01667e+01
           272   7.69702e+01   2.72000e+02   1.81966e+01   9.96364e+01   7.03333e+01
           273   7.71314e+01   2.73000e+02   1.81987e+01   9.96399e+01   7.05000e+01
           274   7.72860e+01   2.74000e+02   1.82009e+01   9.96413e+01   7.06667e+01
           275   7.74549e+01   2.75000e+02   1.82031e+01   9.96418e+01   7.08333e+01
           276   7.76089e+01   2.76000e+02   1.82038e+01   9.96333e+01   7.10000e+01
           277   7.77635e+01   2.77000e+02   1.82050e+01   9.96304e+01   7.11667e+01
           278   7.79439e+01   2.78000e+02   1.82068e+01   9.96305e+01   7.13333e+01
           279   7.81063e+01   2.79000e+02   1.82088e+01   9.96323e+01   7.15000e+01
           280   7.82645e+01   2.80000e+02   1.82113e+01   9.96406e+01   7.16667e+01
           281   7.84269e+01   2.81000e+02   1.82135e+01   9.96496e+01   7.18333e+01
           282   7.85890e+01   2.82000e+02   1.82154e+01   9.96609e+01   7.20000e+01
           283   7.87570e+01   2.83000e+02   1.82173e+01   9.96741e+01   7.21667e+01
           284   7.89058e+01   2.84000e+02   1.82179e+01   9.96835e+01   7.23333e+01
           285   7.90702e+01   2.85000e+02   1.82194e+01   9.96842e+01   7.25000e+01
           286   7.92362e+01   2.86000e+02   1.82214e+01   9.96807e+01   7.26667e+01
           287   7.94045e+01   2.87000e+02   1.82234e+01   9.96755e+01   7.28333e+01
           288   7.95650e+01   2.88000e+02   1.82258e+01   9.96579e+01   7.30000e+01
           289   7.97303e+01   2.89000e+02   1.82281e+01   9.96520e+01   7.31667e+01
           290   7.98905e+01   2.90000e+02   1.82304e+01   9.96502e+01   7.33333e+01
           291   8.00594e+01   2.91000e+02   1.82325e+01   9.96504e+01   7.35000e+01
           292   8.02023e+01   2.92000e+02   1.82344e+01   9.96643e+01   7.36667e+01
           293   8.03729e+01   2.93000e+02   1.82364e+01   9.96736e+01   7.38333e+01
           294   8.05396e+01   2.94000e+02   1.82388e+01   9.96794e+01   7.40000e+01
           295   8.07027e+01   2.95000e+02   1.82414e+01   9.96834e+01   7.41667e+01
           296   8.08618e+01   2.96000e+02   1.82442e+01   9.96840e+01   7.43333e+01
           297   8.10233e+01   2.97000e+02   1.82458e+01   9.96801e+01   7.45000e+01
           298   8.11961e+01   2.98000e+02   1.82468e+01   9.96743e+01   7.46667e+01
           299   8.13511e+01   2.99000e+02   1.82479e+01   9.96677e+01   7.48333e+01
           300   8.15213e+01   3.00000e+02   1.82488e+01   9.96521e+01   7.50000e+01
           301   8.16779e+01   3.01000e+02   1.82496e+01   9.96459e+01   7.51667e+01
           302   8.18407e+01   3.02000e+02   1.82504e+01   9.96435e+01   7.53333e+01
           303   8.20112e+01   3.03000e+02   1.82513e+01   9.96429e+01   7.55000e+01
           304   8.21682e+01   3.04000e+02   1.82508e+01   9.96525e+01   7.56667e+01
           305   8.23224e+01   3.05000e+02   1.82515e+01   9.96567e+01   7.58333e+01
           306   8.24754e+01   3.06000e+02   1.82524e+01   9.96587e+01   7.60000e+01
           307   8.26414e+01   3.07000e+02   1.82532e+01   9.96598e+01   7.61667e+01
           308   8.28113e+01   3.08000e+02   1.82537e+01   9.96561e+01   7.63333e+01
           309   8.29735e+01   3.09000e+02   1.82545e+01   9.96502e+01   7.65000e+01
           310   8.31356e+01   3.10000e+02   1.82553e+01   9.96431e+01   7.66667e+01
           311   8.32970e+01   3.11000e+02   1.82566e+01   9.96358e+01   7.68333e+01
           312   8.34569e+01   3.12000e+02   1.82592e+01   9.96271e+01   7.70000e+01
           313   8.36193e+01   3.13000e+02   1.82612e+01   9.96264e+01   7.71667e+01
           314   8.37879e+01   3.14000e+02   1.82630e+01   9.96298e+01   7.73333e+01
           315   8.39458e+01   3.15000e+02   1.82645e+01   9.96354e+01   7.75000e+01
           316   8.41047e+01   3.16000e+02   1.82664e+01   9.96566e+01   7.76667e+01
           317   8.42811e+01   3.17000e+02   1.82677e+01   9.96693e+01   7.78333e+01
           318   8.44338e+01   3.18000e+02   1.82692e+01   9.96764e+01   7.80000e+01
           319   8.45972e+01   3.19000e+02   1.82714e+01   9.96804e+01   7.81667e+01
           320   8.47684e+01   3.20000e+02   1.82739e+01   9.96762e+01   7.83333e+01
           321   8.49276e+01   3.21000e+02   1.82746e+01   9.96694e+01   7.85000e+01
           322   8.50903e+01   3.22000e+02   1.82746e+01   9.96615e+01   7.86667e+01
