q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00013_00_00001_av_ave.h5_00001_[NS13_25C]_trm=0.871994	error
2.43200600e-01	2.09438756e-01	2.14943034e-03
2.43661642e-01	2.09437683e-01	2.14654347e-03
2.44122699e-01	2.09313899e-01	2.14223983e-03
2.44583756e-01	2.08340555e-01	2.13902700e-03
2.45044813e-01	2.06844687e-01	2.13151006e-03
2.45505869e-01	2.05780342e-01	2.12620199e-03
2.45966926e-01	2.04339862e-01	2.11700355e-03
2.46427983e-01	2.05744192e-01	2.12058192e-03
2.46889025e-01	2.02036947e-01	2.10837042e-03
2.47350082e-01	2.00270295e-01	2.10098247e-03
2.47811139e-01	2.01063842e-01	2.09970982e-03
2.48272195e-01	2.02558070e-01	2.10227445e-03
2.48733252e-01	2.01956347e-01	2.09904928e-03
2.49194309e-01	2.01597244e-01	2.09481409e-03
2.49655351e-01	1.97050080e-01	2.07940233e-03
2.50116408e-01	1.95314214e-01	2.07255688e-03
2.50577480e-01	1.96766019e-01	2.07455549e-03
2.51038522e-01	1.97495699e-01	2.07269005e-03
2.51499563e-01	1.98488653e-01	2.07380368e-03
2.51960635e-01	1.95241764e-01	2.06274772e-03
2.52421677e-01	1.93572193e-01	2.05617119e-03
2.52882749e-01	1.94204658e-01	2.05332739e-03
2.53343791e-01	1.98092952e-01	2.06352095e-03
2.53804833e-01	1.93006381e-01	2.04555574e-03
2.54265904e-01	1.91406593e-01	2.04036501e-03
2.54726946e-01	1.93242371e-01	2.04346818e-03
2.55188018e-01	1.90240905e-01	2.03080080e-03
2.55649060e-01	1.90315574e-01	2.03125970e-03
2.56110132e-01	1.89895064e-01	2.02702614e-03
2.56571174e-01	1.89751789e-01	2.02431297e-03
2.57032216e-01	1.89150810e-01	2.02208804e-03
2.57493287e-01	1.86749786e-01	2.01451732e-03
2.57954329e-01	1.85356274e-01	2.00680853e-03
2.58415401e-01	1.86609745e-01	2.00898573e-03
2.58876443e-01	1.85361534e-01	2.00325577e-03
2.59337485e-01	1.84848994e-01	2.00016261e-03
2.59798557e-01	1.83623672e-01	1.99517584e-03
2.60259598e-01	1.85524523e-01	1.99877983e-03
2.60720670e-01	1.84146807e-01	1.99257000e-03
2.61181712e-01	1.83461800e-01	1.98936439e-03
2.61642784e-01	1.82014152e-01	1.98129611e-03
2.62103826e-01	1.82519063e-01	1.98229798e-03
2.62564868e-01	1.82134748e-01	1.98147818e-03
2.63025939e-01	1.79978192e-01	1.97202596e-03
2.63486981e-01	1.80943534e-01	1.97324390e-03
2.63948053e-01	1.78239822e-01	1.96224940e-03
2.64409095e-01	1.80007517e-01	1.96577655e-03
2.64870167e-01	1.77329764e-01	1.95568381e-03
2.65331209e-01	1.78463072e-01	1.95973553e-03
2.65792251e-01	1.78135842e-01	1.95703888e-03
2.66253322e-01	1.75910905e-01	1.95026374e-03
2.66714364e-01	1.74411148e-01	1.94398442e-03
2.67175436e-01	1.75607517e-01	1.94684532e-03
2.67636478e-01	1.73982069e-01	1.93905400e-03
2.68097520e-01	1.74287170e-01	1.93869509e-03
2.68558592e-01	1.72897577e-01	1.93187874e-03
2.69019634e-01	1.74450085e-01	1.93750893e-03
2.69480705e-01	1.72194883e-01	1.92987325e-03
2.69941747e-01	1.71296328e-01	1.92423188e-03
2.70402819e-01	1.71144053e-01	1.92405935e-03
2.70863861e-01	1.69596627e-01	1.91765779e-03
2.71324903e-01	1.70696244e-01	1.91757793e-03
2.71785975e-01	1.69897810e-01	1.91489118e-03
2.72247016e-01	1.69225067e-01	1.91351282e-03
2.72708088e-01	1.69214621e-01	1.91072340e-03
2.73169130e-01	1.70195147e-01	1.91144552e-03
2.73630172e-01	1.68260723e-01	1.90420193e-03
2.74091244e-01	1.68812633e-01	1.90539216e-03
2.74552286e-01	1.67036623e-01	1.89838721e-03
2.75013357e-01	1.65540546e-01	1.89388858e-03
2.75474399e-01	1.64222911e-01	1.88775605e-03
2.75935471e-01	1.64709866e-01	1.88789237e-03
2.76396513e-01	1.65270597e-01	1.88961416e-03
2.76857555e-01	1.63936526e-01	1.88303331e-03
2.77318627e-01	1.63623348e-01	1.88223866e-03
2.77779669e-01	1.61336213e-01	1.87436095e-03
2.78240740e-01	1.60995111e-01	1.87046546e-03
2.78701782e-01	1.59867078e-01	1.86678465e-03
2.79162854e-01	1.59099564e-01	1.86366250e-03
2.79623896e-01	1.61160842e-01	1.86659396e-03
2.80084938e-01	1.60936460e-01	1.86398870e-03
2.80546010e-01	1.61235780e-01	1.86568568e-03
2.81007051e-01	1.59412906e-01	1.85843464e-03
2.81468123e-01	1.58892214e-01	1.85567269e-03
2.81929165e-01	1.58362478e-01	1.85312110e-03
2.82390207e-01	1.58294752e-01	1.85312773e-03
2.82851279e-01	1.56059891e-01	1.84505468e-03
2.83312321e-01	1.56459257e-01	1.84460660e-03
2.83773392e-01	1.54954284e-01	1.83928257e-03
2.84234434e-01	1.55270606e-01	1.83939398e-03
2.84695506e-01	1.53998867e-01	1.83402817e-03
2.85156548e-01	1.52969643e-01	1.83101208e-03
2.85617590e-01	1.52609959e-01	1.82788982e-03
2.86078662e-01	1.52225107e-01	1.82703359e-03
2.86539704e-01	1.51499838e-01	1.83490536e-03
2.87000775e-01	1.49414182e-01	1.83710619e-03
2.87461817e-01	1.50204256e-01	1.84436608e-03
2.87922859e-01	1.50330812e-01	1.84623152e-03
2.88383931e-01	1.50769785e-01	1.85198709e-03
2.88844973e-01	1.50701836e-01	1.85364985e-03
2.89306045e-01	1.50781229e-01	1.85581669e-03
2.89767087e-01	1.50995210e-01	1.85937400e-03
2.90228158e-01	1.47980720e-01	1.85230747e-03
2.90689200e-01	1.49244994e-01	1.85841473e-03
2.91150242e-01	1.48292631e-01	1.85425079e-03
2.91611314e-01	1.48690328e-01	1.85765303e-03
2.92072356e-01	1.47474095e-01	1.85325707e-03
2.92533427e-01	1.47892848e-01	1.85575150e-03
2.92994469e-01	1.46455199e-01	1.85247755e-03
2.93455541e-01	1.45571053e-01	1.85067742e-03
2.93916583e-01	1.45580038e-01	1.85132329e-03
2.94377625e-01	1.45682752e-01	1.85182597e-03
2.94838697e-01	1.44131273e-01	1.84851163e-03
2.95299739e-01	1.43925533e-01	1.84814690e-03
2.95760810e-01	1.43503040e-01	1.84857787e-03
2.96221852e-01	1.41895831e-01	1.84461533e-03
2.96682894e-01	1.41414553e-01	1.84349436e-03
2.97143966e-01	1.39700979e-01	1.84013206e-03
2.97605008e-01	1.41675085e-01	1.84847636e-03
2.98066080e-01	1.40724108e-01	1.84243324e-03
2.98527122e-01	1.40117288e-01	1.84225966e-03
2.98988193e-01	1.39759183e-01	1.84113404e-03
2.99449235e-01	1.41338602e-01	1.84561743e-03
2.99910277e-01	1.40074000e-01	1.84164173e-03
3.00371349e-01	1.38593361e-01	1.83864811e-03
3.00832391e-01	1.39265701e-01	1.84261124e-03
3.01293463e-01	1.36940494e-01	1.83385704e-03
3.01754504e-01	1.36158347e-01	1.83236727e-03
3.02215546e-01	1.36091292e-01	1.83406903e-03
3.02676618e-01	1.34040743e-01	1.82760484e-03
3.03137660e-01	1.34658560e-01	1.82940788e-03
3.03598732e-01	1.36169285e-01	1.83504005e-03
3.04059774e-01	1.36656210e-01	1.82566349e-03
3.04520845e-01	1.35122925e-01	1.80655182e-03
3.04981887e-01	1.35036588e-01	1.79971848e-03
3.05442929e-01	1.33755386e-01	1.78960094e-03
3.05904001e-01	1.34923220e-01	1.78932957e-03
3.06365043e-01	1.32244453e-01	1.77679048e-03
3.06826115e-01	1.33908719e-01	1.77840947e-03
3.07287157e-01	1.30776435e-01	1.76401844e-03
3.07748228e-01	1.31103486e-01	1.76169234e-03
3.08209270e-01	1.32216185e-01	1.76182599e-03
3.08670312e-01	1.31473258e-01	1.75801688e-03
3.09131384e-01	1.30902559e-01	1.75510661e-03
3.09592426e-01	1.29394725e-01	1.74730248e-03
3.10053498e-01	1.30678087e-01	1.74852950e-03
3.10514539e-01	1.29410759e-01	1.74190162e-03
3.10975581e-01	1.28604531e-01	1.73727702e-03
3.11436653e-01	1.26889333e-01	1.72993052e-03
3.11897695e-01	1.28676116e-01	1.73415616e-03
3.12358767e-01	1.28416181e-01	1.72929710e-03
3.12819809e-01	1.29543453e-01	1.72957836e-03
3.13280880e-01	1.27923504e-01	1.72250101e-03
3.13741922e-01	1.25681669e-01	1.71436707e-03
3.14202964e-01	1.26126736e-01	1.71474251e-03
3.14664036e-01	1.24932982e-01	1.70890894e-03
3.15125078e-01	1.24971449e-01	1.70699507e-03
3.15586150e-01	1.23536810e-01	1.70016231e-03
3.16047192e-01	1.24937788e-01	1.70173252e-03
3.16508234e-01	1.26089543e-01	1.70277501e-03
3.16969305e-01	1.24677524e-01	1.69651269e-03
3.17430347e-01	1.24035083e-01	1.69379334e-03
3.17891419e-01	1.23590015e-01	1.69078354e-03
3.18352461e-01	1.22839913e-01	1.68564881e-03
3.18813533e-01	1.23390697e-01	1.68646849e-03
3.19274575e-01	1.21469736e-01	1.68013410e-03
3.19735616e-01	1.20444678e-01	1.67576759e-03
3.20196688e-01	1.20628797e-01	1.67460926e-03
3.20657730e-01	1.20395958e-01	1.67215639e-03
3.21118802e-01	1.18540332e-01	1.66523235e-03
3.21579844e-01	1.20250538e-01	1.66977569e-03
3.22040915e-01	1.18885234e-01	1.66340428e-03
3.22501957e-01	1.18443385e-01	1.66148751e-03
3.22962999e-01	1.15854122e-01	1.65049697e-03
3.23424071e-01	1.17641605e-01	1.65474485e-03
3.23885113e-01	1.19260117e-01	1.65719073e-03
3.24346185e-01	1.18390501e-01	1.65196764e-03
3.24807227e-01	1.17433682e-01	1.64968183e-03
3.25268269e-01	1.16119966e-01	1.64594466e-03
3.25729340e-01	1.17236756e-01	1.64596364e-03
3.26190382e-01	1.18296109e-01	1.64777157e-03
3.26651454e-01	1.16937354e-01	1.64288410e-03
3.27112496e-01	1.14413954e-01	1.63419952e-03
3.27573568e-01	1.15346432e-01	1.63697230e-03
3.28034610e-01	1.14072703e-01	1.63058494e-03
3.28495651e-01	1.14258006e-01	1.62965059e-03
3.28956723e-01	1.15825675e-01	1.63151918e-03
3.29417765e-01	1.15666673e-01	1.63112429e-03
3.29878837e-01	1.13095149e-01	1.62410620e-03
3.30339879e-01	1.12508871e-01	1.62049872e-03
3.30800921e-01	1.12324968e-01	1.61920977e-03
3.31261992e-01	1.12466417e-01	1.61760522e-03
3.31723034e-01	1.12179980e-01	1.61549053e-03
3.32184106e-01	1.12279095e-01	1.61486678e-03
3.32645148e-01	1.11290596e-01	1.60993706e-03
3.33106220e-01	1.10899173e-01	1.60867977e-03
3.33567262e-01	1.11429691e-01	1.60947605e-03
3.34028304e-01	1.10297367e-01	1.60533690e-03
3.34489375e-01	1.09328710e-01	1.60059275e-03
3.34950417e-01	1.10204719e-01	1.60224305e-03
3.35411489e-01	1.10393822e-01	1.60151464e-03
3.35872531e-01	1.09510183e-01	1.59724557e-03
3.36333603e-01	1.08889237e-01	1.59423577e-03
3.36794645e-01	1.08875155e-01	1.59397966e-03
3.37255687e-01	1.07807718e-01	1.58926414e-03
3.37716758e-01	1.08494617e-01	1.59172004e-03
3.38177800e-01	1.06930993e-01	1.58629438e-03
3.38638872e-01	1.07435003e-01	1.58460787e-03
3.39099914e-01	1.07534193e-01	1.58439425e-03
3.39560956e-01	1.06981300e-01	1.58217619e-03
3.40022027e-01	1.06671833e-01	1.58029364e-03
3.40483069e-01	1.04769394e-01	1.57426333e-03
3.40944141e-01	1.05535880e-01	1.57563575e-03
3.41405183e-01	1.05925299e-01	1.57615938e-03
3.41866255e-01	1.04411282e-01	1.56963244e-03
3.42327297e-01	1.05046794e-01	1.57038379e-03
3.42788339e-01	1.04854926e-01	1.56898913e-03
3.43249410e-01	1.04380630e-01	1.56680704e-03
3.43710452e-01	1.04838192e-01	1.56717398e-03
3.44171524e-01	1.04653284e-01	1.56521308e-03
3.44632566e-01	1.04870126e-01	1.56448630e-03
3.45093608e-01	1.03371717e-01	1.55896437e-03
3.45554680e-01	1.02561139e-01	1.55688007e-03
3.46015722e-01	1.00675270e-01	1.55066780e-03
3.46476793e-01	1.00992300e-01	1.55064114e-03
3.46937835e-01	1.01438776e-01	1.55005197e-03
3.47398907e-01	1.02033138e-01	1.55010947e-03
3.47859949e-01	1.02333844e-01	1.54921657e-03
3.48320991e-01	1.01358436e-01	1.54681155e-03
3.48782063e-01	1.00665271e-01	1.54407986e-03
3.49243104e-01	1.00938603e-01	1.54265005e-03
3.49704176e-01	1.00834750e-01	1.54158147e-03
3.50165218e-01	9.91636515e-02	1.53644371e-03
3.50626290e-01	9.87367481e-02	1.53448770e-03
3.51087332e-01	9.99056920e-02	1.53637526e-03
3.51548374e-01	9.84543711e-02	1.53023272e-03
3.52009445e-01	9.85786170e-02	1.53062702e-03
3.52470487e-01	9.76788253e-02	1.52563711e-03
3.52931559e-01	1.00456372e-01	1.53246534e-03
3.53392601e-01	9.78240818e-02	1.52408495e-03
3.53853643e-01	9.76595953e-02	1.52228505e-03
3.54314715e-01	9.83254164e-02	1.52382464e-03
3.54775757e-01	9.60639045e-02	1.51709793e-03
3.55236828e-01	9.82464105e-02	1.52145512e-03
3.55697870e-01	9.76956934e-02	1.51760527e-03
3.56158942e-01	9.63862538e-02	1.51366903e-03
3.56619984e-01	9.60030481e-02	1.51163037e-03
3.57081026e-01	9.55691487e-02	1.50905445e-03
3.57542098e-01	9.62591171e-02	1.50948705e-03
3.58003139e-01	9.63091031e-02	1.50777737e-03
3.58464211e-01	9.53686833e-02	1.50457933e-03
3.58925253e-01	9.55556855e-02	1.50452892e-03
3.59386295e-01	9.45018530e-02	1.49966602e-03
3.59847367e-01	9.40229148e-02	1.49713841e-03
3.60308409e-01	9.50928777e-02	1.49920769e-03
3.60769480e-01	9.43941697e-02	1.49616692e-03
3.61230522e-01	9.28171650e-02	1.49068900e-03
3.61691594e-01	9.28061828e-02	1.48999481e-03
3.62152636e-01	9.40214843e-02	1.49111485e-03
3.62613678e-01	9.44864750e-02	1.49130262e-03
3.63074750e-01	9.31002274e-02	1.48646056e-03
3.63535792e-01	9.27350074e-02	1.48392993e-03
3.63996863e-01	9.22045186e-02	1.48169161e-03
3.64457905e-01	9.20850188e-02	1.48071814e-03
3.64918977e-01	9.15329307e-02	1.47873140e-03
3.65380019e-01	9.19940919e-02	1.47826388e-03
3.65841061e-01	9.31491628e-02	1.48020650e-03
3.66302133e-01	9.13271382e-02	1.47307001e-03
3.66763175e-01	9.14760083e-02	1.47308968e-03
3.67224246e-01	8.95003602e-02	1.46701478e-03
3.67685288e-01	9.00279507e-02	1.46822399e-03
3.68146330e-01	9.05211717e-02	1.46805495e-03
3.68607402e-01	9.00548026e-02	1.46487006e-03
3.69068444e-01	8.96553472e-02	1.46260753e-03
3.69529516e-01	9.01987106e-02	1.46292977e-03
3.69990557e-01	8.94884244e-02	1.45943312e-03
3.70451629e-01	8.93553570e-02	1.45913335e-03
3.70912671e-01	8.96122679e-02	1.45871821e-03
3.71373713e-01	8.88542682e-02	1.45457801e-03
3.71834785e-01	8.96849632e-02	1.45654730e-03
3.72295827e-01	9.01236385e-02	1.45626487e-03
3.72756898e-01	8.80855173e-02	1.44933339e-03
3.73217940e-01	8.76307264e-02	1.44816341e-03
3.73678982e-01	8.76263604e-02	1.44652824e-03
3.74140054e-01	8.65675956e-02	1.44205964e-03
3.74601096e-01	8.76612663e-02	1.44468783e-03
3.75062168e-01	8.82803351e-02	1.44411006e-03
3.75523210e-01	8.73838514e-02	1.44142681e-03
3.75984281e-01	8.58412012e-02	1.43610185e-03
3.76445323e-01	8.68602842e-02	1.43803575e-03
3.76906365e-01	8.72340500e-02	1.43819617e-03
3.77367437e-01	8.71335715e-02	1.43638544e-03
3.77828479e-01	8.66023451e-02	1.43412710e-03
3.78289551e-01	8.56157392e-02	1.43141241e-03
3.78750592e-01	8.51073712e-02	1.42877689e-03
3.79211664e-01	8.38985592e-02	1.42293167e-03
3.79672706e-01	8.54668170e-02	1.42807234e-03
3.80133748e-01	8.44929442e-02	1.42388418e-03
3.80594820e-01	8.45957622e-02	1.42347603e-03
3.81055862e-01	8.49040151e-02	1.42288080e-03
3.81516933e-01	8.53935629e-02	1.42363622e-03
3.81977975e-01	8.36156979e-02	1.41802034e-03
3.82439017e-01	8.46261904e-02	1.42044690e-03
3.82900089e-01	8.32889006e-02	1.41549541e-03
3.83361131e-01	8.36619139e-02	1.41585444e-03
3.83822203e-01	8.30277503e-02	1.41350180e-03
3.84283245e-01	8.23696107e-02	1.41065952e-03
3.84744316e-01	8.26954991e-02	1.40997604e-03
3.85205358e-01	8.20243582e-02	1.40661083e-03
3.85666400e-01	8.22926834e-02	1.40797789e-03
3.86127472e-01	8.28370005e-02	1.40847103e-03
3.86588514e-01	8.23976025e-02	1.40601187e-03
3.87049586e-01	8.17592889e-02	1.40417111e-03
3.87510628e-01	8.15378726e-02	1.40213291e-03
3.87971669e-01	8.28666240e-02	1.40522921e-03
3.88432741e-01	8.08755085e-02	1.39791681e-03
3.88893783e-01	8.22246522e-02	1.40218600e-03
3.89354855e-01	8.14515129e-02	1.39849272e-03
3.89815897e-01	8.13505575e-02	1.39757921e-03
3.90276968e-01	8.14244598e-02	1.39732868e-03
3.90738010e-01	8.06963816e-02	1.39462447e-03
3.91199052e-01	8.02600831e-02	1.39258266e-03
3.91660124e-01	8.17008317e-02	1.39532215e-03
3.92121166e-01	8.34914297e-02	1.39880017e-03
3.92582238e-01	8.29168111e-02	1.39623543e-03
3.93043280e-01	8.25108737e-02	1.39509805e-03
3.93504351e-01	8.16444308e-02	1.39224774e-03
3.93965393e-01	8.11278522e-02	1.38975191e-03
3.94426435e-01	8.12334493e-02	1.38876354e-03
3.94887507e-01	8.07390213e-02	1.38764002e-03
3.95348549e-01	7.97979087e-02	1.38443720e-03
3.95809621e-01	7.92636648e-02	1.38217420e-03
3.96270663e-01	7.88146257e-02	1.38023554e-03
3.96731704e-01	7.81896263e-02	1.37801736e-03
3.97192776e-01	7.83023983e-02	1.37832493e-03
3.97653818e-01	7.74797350e-02	1.37551012e-03
3.98114890e-01	7.72988647e-02	1.37387123e-03
3.98575932e-01	7.82396942e-02	1.37473841e-03
3.99037004e-01	7.83665627e-02	1.37463526e-03
3.99498045e-01	7.71840662e-02	1.37152104e-03
3.99959087e-01	7.69730583e-02	1.37054175e-03
4.00420159e-01	7.62267858e-02	1.36798399e-03
4.00881201e-01	7.53799006e-02	1.36508304e-03
4.01342273e-01	7.63769150e-02	1.36694661e-03
4.01803315e-01	7.56446198e-02	1.36415497e-03
4.02264357e-01	7.52825215e-02	1.36277382e-03
4.02725428e-01	7.59980530e-02	1.36342307e-03
4.03186470e-01	7.65636265e-02	1.36479398e-03
4.03647542e-01	7.45458677e-02	1.35855202e-03
4.04108584e-01	7.47954622e-02	1.35840965e-03
4.04569656e-01	7.50529319e-02	1.35848764e-03
4.05030698e-01	7.57829100e-02	1.36007194e-03
4.05491740e-01	7.46475235e-02	1.35561731e-03
4.05952811e-01	7.40989819e-02	1.35332416e-03
4.06413853e-01	7.48440549e-02	1.35567575e-03
4.06874925e-01	7.33472854e-02	1.35081750e-03
4.07335967e-01	7.36043751e-02	1.35033508e-03
4.07797039e-01	7.48074204e-02	1.35231111e-03
4.08258080e-01	7.40728527e-02	1.34974055e-03
4.08719122e-01	7.35296458e-02	1.34808908e-03
4.09180194e-01	7.40306750e-02	1.34861912e-03
4.09641236e-01	7.36078322e-02	1.34734495e-03
4.10102308e-01	7.26722926e-02	1.34324352e-03
4.10563350e-01	7.42141679e-02	1.34720863e-03
4.11024392e-01	7.30157793e-02	1.34250976e-03
4.11485463e-01	7.38445297e-02	1.34401664e-03
4.11946505e-01	7.28463531e-02	1.34044222e-03
4.12407577e-01	7.25520849e-02	1.33957982e-03
4.12868619e-01	7.27303848e-02	1.33910321e-03
4.13329691e-01	7.16135129e-02	1.33470236e-03
4.13790733e-01	7.25856051e-02	1.33627211e-03
4.14251775e-01	7.29355589e-02	1.33557140e-03
4.14712846e-01	7.26137012e-02	1.33516174e-03
4.15173888e-01	7.09512308e-02	1.32990279e-03
4.15634960e-01	7.05733746e-02	1.32751057e-03
4.16096002e-01	7.11687207e-02	1.32812839e-03
4.16557044e-01	7.15812072e-02	1.32898870e-03
4.17018116e-01	7.11252540e-02	1.32696948e-03
4.17479157e-01	7.06711933e-02	1.32512138e-03
4.17940229e-01	7.05755576e-02	1.32437865e-03
4.18401271e-01	7.08980337e-02	1.32428098e-03
4.18862343e-01	7.08093345e-02	1.32266921e-03
4.19323385e-01	7.08337352e-02	1.32142543e-03
4.19784427e-01	6.98589832e-02	1.31785788e-03
4.20245498e-01	6.97171316e-02	1.31741131e-03
4.20706540e-01	7.05127195e-02	1.31783297e-03
4.21167612e-01	7.14750662e-02	1.31993880e-03
4.21628654e-01	7.06265420e-02	1.31689815e-03
4.22089696e-01	6.91883937e-02	1.31103280e-03
4.22550768e-01	6.98060170e-02	1.31324609e-03
4.23011810e-01	6.89111948e-02	1.30943698e-03
4.23472881e-01	6.97657168e-02	1.31066283e-03
4.23933923e-01	6.84697479e-02	1.30603672e-03
4.24394995e-01	7.01945275e-02	1.31078262e-03
4.24856037e-01	6.92372173e-02	1.30695023e-03
4.25317079e-01	6.85516670e-02	1.30508316e-03
4.25778151e-01	6.84033558e-02	1.30329374e-03
4.26239192e-01	6.84130490e-02	1.30344066e-03
4.26700264e-01	6.81064278e-02	1.30216172e-03
4.27161306e-01	6.84740394e-02	1.30195031e-03
4.27622378e-01	6.88440129e-02	1.30555488e-03
4.28083420e-01	6.81762248e-02	1.30769156e-03
4.28544462e-01	6.84801787e-02	1.31103105e-03
4.29005533e-01	6.80770800e-02	1.31027657e-03
4.29466575e-01	6.89828172e-02	1.31372083e-03
4.29927647e-01	6.74247667e-02	1.31002802e-03
4.30388689e-01	6.77322447e-02	1.31238974e-03
4.30849731e-01	6.65985420e-02	1.30968157e-03
4.31310803e-01	6.62841350e-02	1.30953896e-03
4.31771845e-01	6.81581870e-02	1.31580373e-03
4.32232916e-01	6.66432232e-02	1.31203036e-03
4.32693958e-01	6.64317235e-02	1.31385971e-03
4.33155030e-01	6.66001290e-02	1.31479476e-03
4.33616072e-01	6.66663274e-02	1.31501106e-03
4.34077114e-01	6.68414459e-02	1.31588336e-03
4.34538186e-01	6.71847463e-02	1.31719804e-03
4.34999228e-01	6.62978068e-02	1.31551886e-03
4.35460299e-01	6.67265877e-02	1.31789944e-03
4.35921341e-01	6.72462657e-02	1.31901423e-03
4.36382383e-01	6.67591542e-02	1.31778070e-03
4.36843455e-01	6.56722933e-02	1.31617091e-03
4.37304497e-01	6.46839291e-02	1.31407171e-03
4.37765568e-01	6.50926456e-02	1.31541479e-03
4.38226610e-01	6.55048862e-02	1.31694344e-03
4.38687682e-01	6.49005920e-02	1.31591165e-03
4.39148724e-01	6.54712170e-02	1.31793774e-03
4.39609766e-01	6.53313547e-02	1.31675811e-03
4.40070838e-01	6.57965019e-02	1.31899305e-03
4.40531880e-01	6.43563420e-02	1.31518301e-03
4.40992951e-01	6.54845387e-02	1.31845591e-03
4.41453993e-01	6.60319850e-02	1.31944986e-03
4.41915065e-01	6.47188351e-02	1.31664332e-03
4.42376107e-01	6.44345209e-02	1.31670048e-03
4.42837149e-01	6.44237176e-02	1.31726463e-03
4.43298221e-01	6.39522821e-02	1.31572539e-03
4.43759263e-01	6.43655509e-02	1.31748524e-03
4.44220334e-01	6.39770702e-02	1.31662958e-03
4.44681376e-01	6.37025312e-02	1.31580664e-03
4.45142418e-01	6.43670186e-02	1.31825777e-03
4.45603490e-01	6.42286688e-02	1.31721341e-03
4.46064532e-01	6.37981072e-02	1.31665997e-03
4.46525604e-01	6.34822771e-02	1.31638534e-03
4.46986645e-01	6.34046420e-02	1.31624111e-03
4.47447717e-01	6.40524477e-02	1.31767232e-03
4.47908759e-01	6.40656725e-02	1.31789013e-03
4.48369801e-01	6.28217831e-02	1.31445215e-03
4.48830873e-01	6.36110827e-02	1.31698721e-03
4.49291915e-01	6.32154495e-02	1.31658989e-03
4.49752986e-01	6.20035417e-02	1.31338881e-03
4.50214028e-01	6.20377287e-02	1.31313852e-03
4.50675070e-01	6.31960630e-02	1.31589372e-03
4.51136142e-01	6.31395429e-02	1.31664507e-03
4.51597184e-01	6.17482141e-02	1.31317019e-03
4.52058256e-01	6.29266053e-02	1.31610315e-03
4.52519298e-01	6.30156845e-02	1.31499651e-03
4.52980369e-01	6.22733347e-02	1.31385133e-03
4.53441411e-01	6.20413236e-02	1.31425820e-03
4.53902453e-01	6.25386462e-02	1.31464726e-03
4.54363525e-01	6.34459555e-02	1.31761655e-03
4.54824567e-01	6.21930063e-02	1.31383911e-03
4.55285639e-01	6.27232492e-02	1.31674437e-03
4.55746680e-01	6.19525202e-02	1.31462398e-03
4.56207752e-01	6.23568892e-02	1.31541362e-03
4.56668794e-01	6.11606725e-02	1.31251500e-03
4.57129836e-01	6.16436005e-02	1.31420931e-03
4.57590908e-01	6.12061247e-02	1.31248555e-03
4.58051950e-01	6.18419871e-02	1.31390954e-03
4.58513021e-01	6.16289750e-02	1.31361408e-03
4.58974063e-01	6.02319948e-02	1.31071277e-03
4.59435105e-01	6.01640046e-02	1.31076190e-03
4.59896177e-01	6.00832179e-02	1.30995014e-03
4.60357219e-01	6.08824492e-02	1.31221744e-03
4.60818291e-01	6.07161708e-02	1.31244271e-03
4.61279333e-01	6.07361719e-02	1.31289964e-03
4.61740404e-01	6.13012016e-02	1.31309533e-03
4.62201446e-01	6.19184487e-02	1.31453841e-03
4.62662488e-01	6.10530488e-02	1.31561724e-03
4.63123560e-01	6.07897118e-02	1.32413930e-03
4.63584602e-01	5.99772744e-02	1.32714154e-03
4.64045674e-01	6.03138991e-02	1.33191736e-03
4.64506716e-01	6.10390231e-02	1.33682764e-03
4.64967757e-01	6.01286776e-02	1.33682939e-03
4.65428829e-01	6.03737123e-02	1.34051172e-03
4.65889871e-01	6.01588711e-02	1.34063861e-03
4.66350943e-01	5.94676733e-02	1.34098029e-03
4.66811985e-01	5.95369115e-02	1.34342816e-03
4.67273057e-01	5.96151166e-02	1.34491140e-03
4.67734098e-01	5.99518493e-02	1.34798163e-03
4.68195140e-01	6.04287013e-02	1.35123963e-03
4.68656212e-01	5.97182512e-02	1.35071634e-03
4.69117254e-01	5.99655211e-02	1.35362684e-03
4.69578326e-01	5.90658672e-02	1.35169504e-03
4.70039368e-01	5.88817596e-02	1.35353650e-03
4.70500439e-01	5.90500906e-02	1.35568518e-03
4.70961481e-01	5.80302663e-02	1.35378796e-03
4.71422523e-01	5.75088039e-02	1.35463884e-03
4.71883595e-01	5.94106130e-02	1.36085285e-03
4.72344637e-01	5.87441809e-02	1.35908904e-03
4.72805709e-01	5.81798032e-02	1.35941559e-03
4.73266751e-01	5.94659634e-02	1.36475475e-03
4.73727793e-01	5.81013747e-02	1.36196497e-03
4.74188864e-01	5.83291128e-02	1.36319397e-03
4.74649906e-01	5.87616563e-02	1.36533170e-03
4.75110978e-01	5.77819832e-02	1.36385509e-03
4.75572020e-01	5.73629625e-02	1.36374065e-03
4.76033092e-01	5.77040687e-02	1.36523810e-03
4.76494133e-01	5.78823015e-02	1.36492157e-03
4.76955175e-01	5.79536259e-02	1.36585184e-03
4.77416247e-01	5.84435649e-02	1.36767281e-03
4.77877289e-01	5.87793961e-02	1.36938051e-03
4.78338361e-01	5.75074181e-02	1.36616710e-03
4.78799403e-01	5.75054400e-02	1.36668165e-03
4.79260445e-01	5.65990731e-02	1.36479188e-03
4.79721516e-01	5.63678518e-02	1.36510958e-03
4.80182558e-01	5.68875484e-02	1.36666535e-03
