q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00001_00_00002_av_ave.h5_00001_[NS1_25C]_trm=0.873862	error
2.43200600e-01	7.33146966e-02	9.77918040e-04
2.43661642e-01	7.28139207e-02	9.76072799e-04
2.44122699e-01	7.17375427e-02	9.72976326e-04
2.44583756e-01	7.19250739e-02	9.72451235e-04
2.45044813e-01	7.16410354e-02	9.70106164e-04
2.45505869e-01	7.20092431e-02	9.69735323e-04
2.45966926e-01	7.00740442e-02	9.64780513e-04
2.46427983e-01	6.99935034e-02	9.64279927e-04
2.46889025e-01	6.90711066e-02	9.60892998e-04
2.47350082e-01	6.91132993e-02	9.59911267e-04
2.47811139e-01	6.89201057e-02	9.58671037e-04
2.48272195e-01	6.79868609e-02	9.55562107e-04
2.48733252e-01	6.78901672e-02	9.54454241e-04
2.49194309e-01	6.77759871e-02	9.52638860e-04
2.49655351e-01	6.78950921e-02	9.51781520e-04
2.50116408e-01	6.75447285e-02	9.50047746e-04
2.50577480e-01	6.66455626e-02	9.47506342e-04
2.51038522e-01	6.59131929e-02	9.44474537e-04
2.51499563e-01	6.59515336e-02	9.43844672e-04
2.51960635e-01	6.50039092e-02	9.40960308e-04
2.52421677e-01	6.51123673e-02	9.39628168e-04
2.52882749e-01	6.55924752e-02	9.39642254e-04
2.53343791e-01	6.40853792e-02	9.36035940e-04
2.53804833e-01	6.39296845e-02	9.34754382e-04
2.54265904e-01	6.41667247e-02	9.34280048e-04
2.54726946e-01	6.41838685e-02	9.32916475e-04
2.55188018e-01	6.36606216e-02	9.30514128e-04
2.55649060e-01	6.42861724e-02	9.31032060e-04
2.56110132e-01	6.28214404e-02	9.27382789e-04
2.56571174e-01	6.19688444e-02	9.24936030e-04
2.57032216e-01	6.14797622e-02	9.23153071e-04
2.57493287e-01	6.12787865e-02	9.22426640e-04
2.57954329e-01	6.12854064e-02	9.20946244e-04
2.58415401e-01	6.16536774e-02	9.20485356e-04
2.58876443e-01	6.13568835e-02	9.18946869e-04
2.59337485e-01	6.01951927e-02	9.15819372e-04
2.59798557e-01	6.03051372e-02	9.15682584e-04
2.60259598e-01	6.03959747e-02	9.14749166e-04
2.60720670e-01	6.01681024e-02	9.13634372e-04
2.61181712e-01	5.95266707e-02	9.11297859e-04
2.61642784e-01	5.97952865e-02	9.10854433e-04
2.62103826e-01	5.87576181e-02	9.08092479e-04
2.62564868e-01	5.87004237e-02	9.07646783e-04
2.63025939e-01	5.75857162e-02	9.04458051e-04
2.63486981e-01	5.75508811e-02	9.03585460e-04
2.63948053e-01	5.83762936e-02	9.03925044e-04
2.64409095e-01	5.84926493e-02	9.03387496e-04
2.64870167e-01	5.74856587e-02	9.00839281e-04
2.65331209e-01	5.71669079e-02	8.99710692e-04
2.65792251e-01	5.72690330e-02	8.99241655e-04
2.66253322e-01	5.78890480e-02	8.99502716e-04
2.66714364e-01	5.70727438e-02	8.97050893e-04
2.67175436e-01	5.63139506e-02	8.94987374e-04
2.67636478e-01	5.64532876e-02	8.94254888e-04
2.68097520e-01	5.62886186e-02	8.93486605e-04
2.68558592e-01	5.57646863e-02	8.91595730e-04
2.69019634e-01	5.60337454e-02	8.91548931e-04
2.69480705e-01	5.51145263e-02	8.89276213e-04
2.69941747e-01	5.48232757e-02	8.87687493e-04
2.70402819e-01	5.55119775e-02	8.88512062e-04
2.70863861e-01	5.49177639e-02	8.86750291e-04
2.71324903e-01	5.46925627e-02	8.85387766e-04
2.71785975e-01	5.41987978e-02	8.83820001e-04
2.72247016e-01	5.46042584e-02	8.84188164e-04
2.72708088e-01	5.43919504e-02	8.82965978e-04
2.73169130e-01	5.37332147e-02	8.81042739e-04
2.73630172e-01	5.37839048e-02	8.80201813e-04
2.74091244e-01	5.36824763e-02	8.79398140e-04
2.74552286e-01	5.39469756e-02	8.79479165e-04
2.75013357e-01	5.37459068e-02	8.78151914e-04
2.75474399e-01	5.23733087e-02	8.75024416e-04
2.75935471e-01	5.30615598e-02	8.75702128e-04
2.76396513e-01	5.32742441e-02	8.75513186e-04
2.76857555e-01	5.22297509e-02	8.73049430e-04
2.77318627e-01	5.26215620e-02	8.72637029e-04
2.77779669e-01	5.23233861e-02	8.71287659e-04
2.78240740e-01	5.15820347e-02	8.69367330e-04
2.78701782e-01	5.17581813e-02	8.68903589e-04
2.79162854e-01	5.27721755e-02	8.70454940e-04
2.79623896e-01	5.17602228e-02	8.67575873e-04
2.80084938e-01	5.12437560e-02	8.66086804e-04
2.80546010e-01	5.07850163e-02	8.65195936e-04
2.81007051e-01	5.03855087e-02	8.63325840e-04
2.81468123e-01	5.06658368e-02	8.63149471e-04
2.81929165e-01	5.06839193e-02	8.62965244e-04
2.82390207e-01	5.03026135e-02	8.61648354e-04
2.82851279e-01	5.05016260e-02	8.61205161e-04
2.83312321e-01	5.04117273e-02	8.60314176e-04
2.83773392e-01	4.98089977e-02	8.58435873e-04
2.84234434e-01	4.97807451e-02	8.58353742e-04
2.84695506e-01	4.89911176e-02	8.56228929e-04
2.85156548e-01	4.93496321e-02	8.55853257e-04
2.85617590e-01	4.96042818e-02	8.55244522e-04
2.86078662e-01	4.95923311e-02	8.55288352e-04
2.86539704e-01	4.86489497e-02	8.58263054e-04
2.87000775e-01	4.88584042e-02	8.62236950e-04
2.87461817e-01	4.93394993e-02	8.65484704e-04
2.87922859e-01	4.87836450e-02	8.65889655e-04
2.88383931e-01	4.85603996e-02	8.67485651e-04
2.88844973e-01	4.80464064e-02	8.67380702e-04
2.89306045e-01	4.84795533e-02	8.69490555e-04
2.89767087e-01	4.79233712e-02	8.69414012e-04
2.90228158e-01	4.85475250e-02	8.71615543e-04
2.90689200e-01	4.69213687e-02	8.68872856e-04
2.91150242e-01	4.63654883e-02	8.67738505e-04
2.91611314e-01	4.69658636e-02	8.69293814e-04
2.92072356e-01	4.68423516e-02	8.69131356e-04
2.92533427e-01	4.72804606e-02	8.70364194e-04
2.92994469e-01	4.55744229e-02	8.67693278e-04
2.93455541e-01	4.56690490e-02	8.68545438e-04
2.93916583e-01	4.59169038e-02	8.69162497e-04
2.94377625e-01	4.59690727e-02	8.69106443e-04
2.94838697e-01	4.53459881e-02	8.67463241e-04
2.95299739e-01	4.59984541e-02	8.69253243e-04
2.95760810e-01	4.54424471e-02	8.68792122e-04
2.96221852e-01	4.57607955e-02	8.70089803e-04
2.96682894e-01	4.61108088e-02	8.70596035e-04
2.97143966e-01	4.56340574e-02	8.70058662e-04
2.97605008e-01	4.42555584e-02	8.68038740e-04
2.98066080e-01	4.46936376e-02	8.69236595e-04
2.98527122e-01	4.44083400e-02	8.68641655e-04
2.98988193e-01	4.42480594e-02	8.67915514e-04
2.99449235e-01	4.46634106e-02	8.69119947e-04
2.99910277e-01	4.37005199e-02	8.67525232e-04
3.00371349e-01	4.39711809e-02	8.68510106e-04
3.00832391e-01	4.42048796e-02	8.68515519e-04
3.01293463e-01	4.45013158e-02	8.69016629e-04
3.01754504e-01	4.42800969e-02	8.68650211e-04
3.02215546e-01	4.38495018e-02	8.68054514e-04
3.02676618e-01	4.32724394e-02	8.67163762e-04
3.03137660e-01	4.31088060e-02	8.67187628e-04
3.03598732e-01	4.24470156e-02	8.65978189e-04
3.04059774e-01	4.28896807e-02	8.61772976e-04
3.04520845e-01	4.30332385e-02	8.55852908e-04
3.04981887e-01	4.24281172e-02	8.51313991e-04
3.05442929e-01	4.23920192e-02	8.48250813e-04
3.05904001e-01	4.27073948e-02	8.46152543e-04
3.06365043e-01	4.24798243e-02	8.43767833e-04
3.06826115e-01	4.21760865e-02	8.41361994e-04
3.07287157e-01	4.19662409e-02	8.39171524e-04
3.07748228e-01	4.21000980e-02	8.37386469e-04
3.08209270e-01	4.14274596e-02	8.34589358e-04
3.08670312e-01	4.20473069e-02	8.35038780e-04
3.09131384e-01	4.16738987e-02	8.33089638e-04
3.09592426e-01	4.11396883e-02	8.30859528e-04
3.10053498e-01	4.14968543e-02	8.30486359e-04
3.10514539e-01	4.09482829e-02	8.27980111e-04
3.10975581e-01	4.12104055e-02	8.27165670e-04
3.11436653e-01	4.11751643e-02	8.25516123e-04
3.11897695e-01	4.07514013e-02	8.23582988e-04
3.12358767e-01	4.03417684e-02	8.21730995e-04
3.12819809e-01	4.04873081e-02	8.20864865e-04
3.13280880e-01	4.03816886e-02	8.19322537e-04
3.13741922e-01	4.06064317e-02	8.19018867e-04
3.14202964e-01	4.01026346e-02	8.16749060e-04
3.14664036e-01	4.08578180e-02	8.17051972e-04
3.15125078e-01	3.98707204e-02	8.14181403e-04
3.15586150e-01	4.04036529e-02	8.14449915e-04
3.16047192e-01	3.97660099e-02	8.12061946e-04
3.16508234e-01	3.97659168e-02	8.11181613e-04
3.16969305e-01	4.02094983e-02	8.10943195e-04
3.17430347e-01	3.89566422e-02	8.07748584e-04
3.17891419e-01	3.97750027e-02	8.08328798e-04
3.18352461e-01	4.00910489e-02	8.07638571e-04
3.18813533e-01	3.94472741e-02	8.05783668e-04
3.19274575e-01	3.83592956e-02	8.03049479e-04
3.19735616e-01	3.91940735e-02	8.03784351e-04
3.20196688e-01	3.96407172e-02	8.03666131e-04
3.20657730e-01	3.84856462e-02	8.00847949e-04
3.21118802e-01	3.76237668e-02	7.98317953e-04
3.21579844e-01	3.85952182e-02	7.99369533e-04
3.22040915e-01	3.87988202e-02	7.98937283e-04
3.22501957e-01	3.82088833e-02	7.97077722e-04
3.22962999e-01	3.80173065e-02	7.95931031e-04
3.23424071e-01	3.81582342e-02	7.95501866e-04
3.23885113e-01	3.79516184e-02	7.94221240e-04
3.24346185e-01	3.75726819e-02	7.93110288e-04
3.24807227e-01	3.79254147e-02	7.93052895e-04
3.25268269e-01	3.74153517e-02	7.91185652e-04
3.25729340e-01	3.76436636e-02	7.90873717e-04
3.26190382e-01	3.68532725e-02	7.88533478e-04
3.26651454e-01	3.66135649e-02	7.87620025e-04
3.27112496e-01	3.68177630e-02	7.87453260e-04
3.27573568e-01	3.68966982e-02	7.87056575e-04
3.28034610e-01	3.73616107e-02	7.86989345e-04
3.28495651e-01	3.65021005e-02	7.84376170e-04
3.28956723e-01	3.79424170e-02	7.86516757e-04
3.29417765e-01	3.73758413e-02	7.84648582e-04
3.29878837e-01	3.67931090e-02	7.83161842e-04
3.30339879e-01	3.68237831e-02	7.82441755e-04
3.30800921e-01	3.61649394e-02	7.80788367e-04
3.31261992e-01	3.60065736e-02	7.80133239e-04
3.31723034e-01	3.64025421e-02	7.80044997e-04
3.32184106e-01	3.64906080e-02	7.79053720e-04
3.32645148e-01	3.65027450e-02	7.78667280e-04
3.33106220e-01	3.62702347e-02	7.77803187e-04
3.33567262e-01	3.61970812e-02	7.77096488e-04
3.34028304e-01	3.60366702e-02	7.76402827e-04
3.34489375e-01	3.55962478e-02	7.75096181e-04
3.34950417e-01	3.51316556e-02	7.73663109e-04
3.35411489e-01	3.54990028e-02	7.73600768e-04
3.35872531e-01	3.60246859e-02	7.73936918e-04
3.36333603e-01	3.56386676e-02	7.72602099e-04
3.36794645e-01	3.55056711e-02	7.71677995e-04
3.37255687e-01	3.53114866e-02	7.70510582e-04
3.37716758e-01	3.57382819e-02	7.70860701e-04
3.38177800e-01	3.54736522e-02	7.69841310e-04
3.38638872e-01	3.52075100e-02	7.68759346e-04
3.39099914e-01	3.53783034e-02	7.68723490e-04
3.39560956e-01	3.46481018e-02	7.66891462e-04
3.40022027e-01	3.50854658e-02	7.67246704e-04
3.40483069e-01	3.49369943e-02	7.66099140e-04
3.40944141e-01	3.54076363e-02	7.66708399e-04
3.41405183e-01	3.44378687e-02	7.64761295e-04
3.41866255e-01	3.44030857e-02	7.63677584e-04
3.42327297e-01	3.55213508e-02	7.65050470e-04
3.42788339e-01	3.48907411e-02	7.63057731e-04
3.43249410e-01	3.49790119e-02	7.62725598e-04
3.43710452e-01	3.49297039e-02	7.62277108e-04
3.44171524e-01	3.43286879e-02	7.60500960e-04
3.44632566e-01	3.36203761e-02	7.58928247e-04
3.45093608e-01	3.43121849e-02	7.59573537e-04
3.45554680e-01	3.46389897e-02	7.59596820e-04
3.46015722e-01	3.39052863e-02	7.57793605e-04
3.46476793e-01	3.34810615e-02	7.56313151e-04
3.46937835e-01	3.37427892e-02	7.56443187e-04
3.47398907e-01	3.35502774e-02	7.55638350e-04
3.47859949e-01	3.32929529e-02	7.54494336e-04
3.48320991e-01	3.32704075e-02	7.53952248e-04
3.48782063e-01	3.33529264e-02	7.53429660e-04
3.49243104e-01	3.29247005e-02	7.51990417e-04
3.49704176e-01	3.33651491e-02	7.52487860e-04
3.50165218e-01	3.42963859e-02	7.53601256e-04
3.50626290e-01	3.34192589e-02	7.51107058e-04
3.51087332e-01	3.31189968e-02	7.50212173e-04
3.51548374e-01	3.27292867e-02	7.49172061e-04
3.52009445e-01	3.32520418e-02	7.49392377e-04
3.52470487e-01	3.31091061e-02	7.48269318e-04
3.52931559e-01	3.29877362e-02	7.47505750e-04
3.53392601e-01	3.33058722e-02	7.47700687e-04
3.53853643e-01	3.34331095e-02	7.47056096e-04
3.54314715e-01	3.34687270e-02	7.46238104e-04
3.54775757e-01	3.30688395e-02	7.45218655e-04
3.55236828e-01	3.22968997e-02	7.43431039e-04
3.55697870e-01	3.26040275e-02	7.43237615e-04
3.56158942e-01	3.28504182e-02	7.43103854e-04
3.56619984e-01	3.22246961e-02	7.41199474e-04
3.57081026e-01	3.22452486e-02	7.40634743e-04
3.57542098e-01	3.22431363e-02	7.39749987e-04
3.58003139e-01	3.26546468e-02	7.39920361e-04
3.58464211e-01	3.23355608e-02	7.38846720e-04
3.58925253e-01	3.19737755e-02	7.37411552e-04
3.59386295e-01	3.19616571e-02	7.36969232e-04
3.59847367e-01	3.15262303e-02	7.35585927e-04
3.60308409e-01	3.14506330e-02	7.34810077e-04
3.60769480e-01	3.20030339e-02	7.34947098e-04
3.61230522e-01	3.22245061e-02	7.34514964e-04
3.61691594e-01	3.13876793e-02	7.32760469e-04
3.62152636e-01	3.19433473e-02	7.33233930e-04
3.62613678e-01	3.18878107e-02	7.32310873e-04
3.63074750e-01	3.17509621e-02	7.31717970e-04
3.63535792e-01	3.15207876e-02	7.30570988e-04
3.63996863e-01	3.15471701e-02	7.30186526e-04
3.64457905e-01	3.12263500e-02	7.29246065e-04
3.64918977e-01	3.11729442e-02	7.28561368e-04
3.65380019e-01	3.12820487e-02	7.28074810e-04
3.65841061e-01	3.11996434e-02	7.27478880e-04
3.66302133e-01	3.12214810e-02	7.26870727e-04
3.66763175e-01	3.10557056e-02	7.26011931e-04
3.67224246e-01	3.07687744e-02	7.25136604e-04
3.67685288e-01	3.07125952e-02	7.24435959e-04
3.68146330e-01	3.07755377e-02	7.23961741e-04
3.68607402e-01	3.04869413e-02	7.22857658e-04
3.69068444e-01	3.06383278e-02	7.22249912e-04
3.69529516e-01	3.12485788e-02	7.22758472e-04
3.69990557e-01	3.03661469e-02	7.20743963e-04
3.70451629e-01	3.06546185e-02	7.20842800e-04
3.70912671e-01	3.06869764e-02	7.20178708e-04
3.71373713e-01	3.05709187e-02	7.19252159e-04
3.71834785e-01	3.04118618e-02	7.18778290e-04
3.72295827e-01	3.02345548e-02	7.17832881e-04
3.72756898e-01	3.05337384e-02	7.17689691e-04
3.73217940e-01	3.00270896e-02	7.16563198e-04
3.73678982e-01	3.00058108e-02	7.15750270e-04
3.74140054e-01	3.04931998e-02	7.15861970e-04
3.74601096e-01	3.02897375e-02	7.15186237e-04
3.75062168e-01	3.00099552e-02	7.14084948e-04
3.75523210e-01	2.98250671e-02	7.13447400e-04
3.75984281e-01	2.97200698e-02	7.12287729e-04
3.76445323e-01	2.98348460e-02	7.11981847e-04
3.76906365e-01	2.96770614e-02	7.11027184e-04
3.77367437e-01	3.01820692e-02	7.11453729e-04
3.77828479e-01	3.00890356e-02	7.10975903e-04
3.78289551e-01	2.95715611e-02	7.09265878e-04
3.78750592e-01	2.99025085e-02	7.09478802e-04
3.79211664e-01	2.97058746e-02	7.08372449e-04
3.79672706e-01	2.98034996e-02	7.08223612e-04
3.80133748e-01	2.94631254e-02	7.07274769e-04
3.80594820e-01	3.00266836e-02	7.07679428e-04
3.81055862e-01	2.97969375e-02	7.06649793e-04
3.81516933e-01	2.97736079e-02	7.06272491e-04
3.81977975e-01	3.01284846e-02	7.06303399e-04
3.82439017e-01	3.01797483e-02	7.05816492e-04
3.82900089e-01	2.99292412e-02	7.05340528e-04
3.83361131e-01	2.94802319e-02	7.04061182e-04
3.83822203e-01	2.94668209e-02	7.03534926e-04
3.84283245e-01	2.97576617e-02	7.03447498e-04
3.84744316e-01	2.96358373e-02	7.02757330e-04
3.85205358e-01	2.96336506e-02	7.02338468e-04
3.85666400e-01	2.95950621e-02	7.01836485e-04
3.86127472e-01	2.98098624e-02	7.01696030e-04
3.86588514e-01	2.99887136e-02	7.01394223e-04
3.87049586e-01	3.03455871e-02	7.01774843e-04
3.87510628e-01	3.00190840e-02	7.00462784e-04
3.87971669e-01	3.06563061e-02	7.01073848e-04
3.88432741e-01	3.05645261e-02	7.00492412e-04
3.88893783e-01	3.06669641e-02	7.00154167e-04
3.89354855e-01	3.13497670e-02	7.00726989e-04
3.89815897e-01	3.16656642e-02	7.00602948e-04
3.90276968e-01	3.17189731e-02	7.00294215e-04
3.90738010e-01	3.24218012e-02	7.00814067e-04
3.91199052e-01	3.37162875e-02	7.02092424e-04
3.91660124e-01	3.48623805e-02	7.03493482e-04
3.92121166e-01	3.51074822e-02	7.03128229e-04
3.92582238e-01	3.59140299e-02	7.04296224e-04
3.93043280e-01	3.44672091e-02	7.01653480e-04
3.93504351e-01	3.35092209e-02	7.00016448e-04
3.93965393e-01	3.22006308e-02	6.97414507e-04
3.94426435e-01	3.21115851e-02	6.97090582e-04
3.94887507e-01	3.12254950e-02	6.95610710e-04
3.95348549e-01	2.98231468e-02	6.93001784e-04
3.95809621e-01	2.90268194e-02	6.91502821e-04
3.96270663e-01	2.89976820e-02	6.91153633e-04
3.96731704e-01	2.91736424e-02	6.91205671e-04
3.97192776e-01	2.88221892e-02	6.90418179e-04
3.97653818e-01	2.84902137e-02	6.89508743e-04
3.98114890e-01	2.80424282e-02	6.88581553e-04
3.98575932e-01	2.80510876e-02	6.88004424e-04
3.99037004e-01	2.86937431e-02	6.88603730e-04
3.99498045e-01	2.82160044e-02	6.87270076e-04
3.99959087e-01	2.81164441e-02	6.86770712e-04
4.00420159e-01	2.75439527e-02	6.85793755e-04
4.00881201e-01	2.74372157e-02	6.85329607e-04
4.01342273e-01	2.76982393e-02	6.85057428e-04
4.01803315e-01	2.74282638e-02	6.84459985e-04
4.02264357e-01	2.71121636e-02	6.83579943e-04
4.02725428e-01	2.72131171e-02	6.83288963e-04
4.03186470e-01	2.73782890e-02	6.83447754e-04
4.03647542e-01	2.71740127e-02	6.82815036e-04
4.04108584e-01	2.73978431e-02	6.82783313e-04
4.04569656e-01	2.69356910e-02	6.81598671e-04
4.05030698e-01	2.72665117e-02	6.81828300e-04
4.05491740e-01	2.72083599e-02	6.81134290e-04
4.05952811e-01	2.73114908e-02	6.80933706e-04
4.06413853e-01	2.70121153e-02	6.80009776e-04
4.06874925e-01	2.64328290e-02	6.78683515e-04
4.07335967e-01	2.66781058e-02	6.79030956e-04
4.07797039e-01	2.67503429e-02	6.78636075e-04
4.08258080e-01	2.70451661e-02	6.78720069e-04
4.08719122e-01	2.67264005e-02	6.77903066e-04
4.09180194e-01	2.68565249e-02	6.77635137e-04
4.09641236e-01	2.71354411e-02	6.77928852e-04
4.10102308e-01	2.67879963e-02	6.76763651e-04
4.10563350e-01	2.67759915e-02	6.76393625e-04
4.11024392e-01	2.70402934e-02	6.76223834e-04
4.11485463e-01	2.69197971e-02	6.75453979e-04
4.11946505e-01	2.69216876e-02	6.75103511e-04
4.12407577e-01	2.67863199e-02	6.74664218e-04
4.12868619e-01	2.63782367e-02	6.73576607e-04
4.13329691e-01	2.63884719e-02	6.73057570e-04
4.13790733e-01	2.63785776e-02	6.72307389e-04
4.14251775e-01	2.67494526e-02	6.72372407e-04
4.14712846e-01	2.64529884e-02	6.71615475e-04
4.15173888e-01	2.64727827e-02	6.70983980e-04
4.15634960e-01	2.63429452e-02	6.70299516e-04
4.16096002e-01	2.66722087e-02	6.70510053e-04
4.16557044e-01	2.65121441e-02	6.69876114e-04
4.17018116e-01	2.61196271e-02	6.68937399e-04
4.17479157e-01	2.60755252e-02	6.68574474e-04
4.17940229e-01	2.61041075e-02	6.67987857e-04
4.18401271e-01	2.64517758e-02	6.67961489e-04
4.18862343e-01	2.61907931e-02	6.67048502e-04
4.19323385e-01	2.58384030e-02	6.65926083e-04
4.19784427e-01	2.61220485e-02	6.66100124e-04
4.20245498e-01	2.58977097e-02	6.65200758e-04
4.20706540e-01	2.61214301e-02	6.65173575e-04
4.21167612e-01	2.59009283e-02	6.64426771e-04
4.21628654e-01	2.60408446e-02	6.64269726e-04
4.22089696e-01	2.58124992e-02	6.63199986e-04
4.22550768e-01	2.60123014e-02	6.63043815e-04
4.23011810e-01	2.61608008e-02	6.62723440e-04
4.23472881e-01	2.63596978e-02	6.62490202e-04
4.23933923e-01	2.56135482e-02	6.61001948e-04
4.24394995e-01	2.54904032e-02	6.60629128e-04
4.24856037e-01	2.58473754e-02	6.60697871e-04
4.25317079e-01	2.58738175e-02	6.60538673e-04
4.25778151e-01	2.55453885e-02	6.59400539e-04
4.26239192e-01	2.53159255e-02	6.58693665e-04
4.26700264e-01	2.57736277e-02	6.59169455e-04
4.27161306e-01	2.56768223e-02	6.58743549e-04
4.27622378e-01	2.56588776e-02	6.59930229e-04
4.28083420e-01	2.61512753e-02	6.62764593e-04
4.28544462e-01	2.59273555e-02	6.63445215e-04
4.29005533e-01	2.58103684e-02	6.63750689e-04
4.29466575e-01	2.56534610e-02	6.63712271e-04
4.29927647e-01	2.58687045e-02	6.64498773e-04
4.30388689e-01	2.58041937e-02	6.64767693e-04
4.30849731e-01	2.56679934e-02	6.64930791e-04
4.31310803e-01	2.60725226e-02	6.66139473e-04
4.31771845e-01	2.55029630e-02	6.65489759e-04
4.32232916e-01	2.54055411e-02	6.66119682e-04
4.32693958e-01	2.54850332e-02	6.66650361e-04
4.33155030e-01	2.59259120e-02	6.67431392e-04
4.33616072e-01	2.56194752e-02	6.67322834e-04
4.34077114e-01	2.56725997e-02	6.67910499e-04
4.34538186e-01	2.55007297e-02	6.67574757e-04
4.34999228e-01	2.56911982e-02	6.68214343e-04
4.35460299e-01	2.53558252e-02	6.68026507e-04
4.35921341e-01	2.52731647e-02	6.68071152e-04
4.36382383e-01	2.54146978e-02	6.68491353e-04
4.36843455e-01	2.56794635e-02	6.69127970e-04
4.37304497e-01	2.59499308e-02	6.69794797e-04
4.37765568e-01	2.57533360e-02	6.69545436e-04
4.38226610e-01	2.56096963e-02	6.69618661e-04
4.38687682e-01	2.57133972e-02	6.69852889e-04
4.39148724e-01	2.56827194e-02	6.70098234e-04
4.39609766e-01	2.53673345e-02	6.69717672e-04
4.40070838e-01	2.51443330e-02	6.69521862e-04
4.40531880e-01	2.54985783e-02	6.70193753e-04
4.40992951e-01	2.54080966e-02	6.69832749e-04
4.41453993e-01	2.50660721e-02	6.69688103e-04
4.41915065e-01	2.48264819e-02	6.69516623e-04
4.42376107e-01	2.46961284e-02	6.69179950e-04
4.42837149e-01	2.52958182e-02	6.70509413e-04
4.43298221e-01	2.49525923e-02	6.69864297e-04
4.43759263e-01	2.49215644e-02	6.70083391e-04
4.44220334e-01	2.50419769e-02	6.70622394e-04
4.44681376e-01	2.50077546e-02	6.70338632e-04
4.45142418e-01	2.53367629e-02	6.70824840e-04
4.45603490e-01	2.53986027e-02	6.70759939e-04
4.46064532e-01	2.53883172e-02	6.70937414e-04
4.46525604e-01	2.49065328e-02	6.70389214e-04
4.46986645e-01	2.50824839e-02	6.70930895e-04
4.47447717e-01	2.54230946e-02	6.71214308e-04
4.47908759e-01	2.55414303e-02	6.71412039e-04
4.48369801e-01	2.52633113e-02	6.71117159e-04
4.48830873e-01	2.51997914e-02	6.71071757e-04
4.49291915e-01	2.48135794e-02	6.70435722e-04
4.49752986e-01	2.54802573e-02	6.71741378e-04
4.50214028e-01	2.53717471e-02	6.71525602e-04
4.50675070e-01	2.51081083e-02	6.71006215e-04
4.51136142e-01	2.49653179e-02	6.71185611e-04
4.51597184e-01	2.52447203e-02	6.71536021e-04
4.52058256e-01	2.50470862e-02	6.71011861e-04
4.52519298e-01	2.47296467e-02	6.70477108e-04
4.52980369e-01	2.46807337e-02	6.70608424e-04
4.53441411e-01	2.49423906e-02	6.71152084e-04
4.53902453e-01	2.48646755e-02	6.70897774e-04
4.54363525e-01	2.51210183e-02	6.71512389e-04
4.54824567e-01	2.49649007e-02	6.71344169e-04
4.55285639e-01	2.46102083e-02	6.70623791e-04
4.55746680e-01	2.56219283e-02	6.72511931e-04
4.56207752e-01	2.48908084e-02	6.71142188e-04
4.56668794e-01	2.47029420e-02	6.71288522e-04
4.57129836e-01	2.49465629e-02	6.71488058e-04
4.57590908e-01	2.48037074e-02	6.71024842e-04
4.58051950e-01	2.50168275e-02	6.71555637e-04
4.58513021e-01	2.50102524e-02	6.71518210e-04
4.58974063e-01	2.48828586e-02	6.71538815e-04
4.59435105e-01	2.48103738e-02	6.71430840e-04
4.59896177e-01	2.47545596e-02	6.71231537e-04
4.60357219e-01	2.48880927e-02	6.71532121e-04
4.60818291e-01	2.46304870e-02	6.71093236e-04
4.61279333e-01	2.48371493e-02	6.71617803e-04
4.61740404e-01	2.49987021e-02	6.71774324e-04
4.62201446e-01	2.50848178e-02	6.71927759e-04
4.62662488e-01	2.49986891e-02	6.73435803e-04
4.63123560e-01	2.49467958e-02	6.77555625e-04
4.63584602e-01	2.48420965e-02	6.80028112e-04
4.64045674e-01	2.49672811e-02	6.82160724e-04
4.64506716e-01	2.51422953e-02	6.84209517e-04
4.64967757e-01	2.48010550e-02	6.84963365e-04
4.65428829e-01	2.45663989e-02	6.85850566e-04
4.65889871e-01	2.48856153e-02	6.86944812e-04
4.66350943e-01	2.51466315e-02	6.88053085e-04
4.66811985e-01	2.48955879e-02	6.88610075e-04
4.67273057e-01	2.47302074e-02	6.89549779e-04
4.67734098e-01	2.51931790e-02	6.91417605e-04
4.68195140e-01	2.45756265e-02	6.91173074e-04
4.68656212e-01	2.41834838e-02	6.91484078e-04
4.69117254e-01	2.46001873e-02	6.93097361e-04
4.69578326e-01	2.49197427e-02	6.94229209e-04
4.70039368e-01	2.49026045e-02	6.94870541e-04
4.70500439e-01	2.48354580e-02	6.95766765e-04
4.70961481e-01	2.46488471e-02	6.96118455e-04
4.71422523e-01	2.47397646e-02	6.96888776e-04
4.71883595e-01	2.47662049e-02	6.97471725e-04
4.72344637e-01	2.47885864e-02	6.98146352e-04
4.72805709e-01	2.49381568e-02	6.99240831e-04
4.73266751e-01	2.46346314e-02	6.99246419e-04
4.73727793e-01	2.44121328e-02	6.99580472e-04
4.74188864e-01	2.43124496e-02	6.99743745e-04
4.74649906e-01	2.46893372e-02	7.00803299e-04
4.75110978e-01	2.47047395e-02	7.01264013e-04
4.75572020e-01	2.47820113e-02	7.01531710e-04
4.76033092e-01	2.50232015e-02	7.02283753e-04
4.76494133e-01	2.52020210e-02	7.02803372e-04
4.76955175e-01	2.54368633e-02	7.03264785e-04
4.77416247e-01	2.53576841e-02	7.03597267e-04
4.77877289e-01	2.47951951e-02	7.02828169e-04
4.78338361e-01	2.51571983e-02	7.03669095e-04
4.78799403e-01	2.54716501e-02	7.04306993e-04
4.79260445e-01	2.44143140e-02	7.02673744e-04
4.79721516e-01	2.43019704e-02	7.03084224e-04
4.80182558e-01	2.47619022e-02	7.03678001e-04
