         Index            Ts             t            HF        Weight            Tr
           113   4.97866e+01   1.13000e+02   2.58550e+00   9.95741e+01   4.38333e+01
           114   4.99519e+01   1.14000e+02   2.59225e+00   9.95666e+01   4.40000e+01
           115   5.01336e+01   1.15000e+02   2.59892e+00   9.95586e+01   4.41667e+01
           116   5.02986e+01   1.16000e+02   2.60471e+00   9.95472e+01   4.43333e+01
           117   5.04702e+01   1.17000e+02   2.61084e+00   9.95382e+01   4.45000e+01
           118   5.06502e+01   1.18000e+02   2.61695e+00   9.95302e+01   4.46667e+01
           119   5.08237e+01   1.19000e+02   2.62299e+00   9.95227e+01   4.48333e+01
           120   5.09988e+01   1.20000e+02   2.62853e+00   9.95177e+01   4.50000e+01
           121   5.11674e+01   1.21000e+02   2.63436e+00   9.95133e+01   4.51667e+01
           122   5.13406e+01   1.22000e+02   2.64010e+00   9.95091e+01   4.53333e+01
           123   5.15183e+01   1.23000e+02   2.64572e+00   9.95043e+01   4.55000e+01
           124   5.16808e+01   1.24000e+02   2.65058e+00   9.94999e+01   4.56667e+01
           125   5.18536e+01   1.25000e+02   2.65584e+00   9.94929e+01   4.58333e+01
           126   5.20258e+01   1.26000e+02   2.66117e+00   9.94846e+01   4.60000e+01
           127   5.21925e+01   1.27000e+02   2.66642e+00   9.94754e+01   4.61667e+01
           128   5.23644e+01   1.28000e+02   2.67126e+00   9.94630e+01   4.63333e+01
           129   5.25441e+01   1.29000e+02   2.67621e+00   9.94543e+01   4.65000e+01
           130   5.27143e+01   1.30000e+02   2.68117e+00   9.94478e+01   4.66667e+01
           131   5.28745e+01   1.31000e+02   2.68612e+00   9.94428e+01   4.68333e+01
           132   5.30444e+01   1.32000e+02   2.69072e+00   9.94437e+01   4.70000e+01
           133   5.32192e+01   1.33000e+02   2.69556e+00   9.94424e+01   4.71667e+01
           134   5.33930e+01   1.34000e+02   2.70039e+00   9.94397e+01   4.73333e+01
           135   5.35578e+01   1.35000e+02   2.70517e+00   9.94360e+01   4.75000e+01
           136   5.37322e+01   1.36000e+02   2.70965e+00   9.94328e+01   4.76667e+01
           137   5.39031e+01   1.37000e+02   2.71424e+00   9.94268e+01   4.78333e+01
           138   5.40646e+01   1.38000e+02   2.71884e+00   9.94194e+01   4.80000e+01
           139   5.42361e+01   1.39000e+02   2.72347e+00   9.94116e+01   4.81667e+01
           140   5.44119e+01   1.40000e+02   2.72799e+00   9.94001e+01   4.83333e+01
           141   5.45867e+01   1.41000e+02   2.73241e+00   9.93925e+01   4.85000e+01
           142   5.47612e+01   1.42000e+02   2.73677e+00   9.93866e+01   4.86667e+01
           143   5.49201e+01   1.43000e+02   2.74112e+00   9.93818e+01   4.88333e+01
           144   5.51007e+01   1.44000e+02   2.74499e+00   9.93795e+01   4.90000e+01
           145   5.52635e+01   1.45000e+02   2.74895e+00   9.93747e+01   4.91667e+01
           146   5.54331e+01   1.46000e+02   2.75287e+00   9.93691e+01   4.93333e+01
           147   5.56037e+01   1.47000e+02   2.75678e+00   9.93630e+01   4.95000e+01
           148   5.57788e+01   1.48000e+02   2.76058e+00   9.93546e+01   4.96667e+01
           149   5.59471e+01   1.49000e+02   2.76435e+00   9.93469e+01   4.98333e+01
           150   5.61072e+01   1.50000e+02   2.76810e+00   9.93394e+01   5.00000e+01
           151   5.62759e+01   1.51000e+02   2.77186e+00   9.93318e+01   5.01667e+01
           152   5.64490e+01   1.52000e+02   2.77493e+00   9.93242e+01   5.03333e+01
           153   5.66092e+01   1.53000e+02   2.77826e+00   9.93179e+01   5.05000e+01
           154   5.67794e+01   1.54000e+02   2.78157e+00   9.93123e+01   5.06667e+01
           155   5.69347e+01   1.55000e+02   2.78486e+00   9.93071e+01   5.08333e+01
           156   5.71333e+01   1.56000e+02   2.78787e+00   9.93039e+01   5.10000e+01
           157   5.72905e+01   1.57000e+02   2.79086e+00   9.92995e+01   5.11667e+01
           158   5.74549e+01   1.58000e+02   2.79386e+00   9.92948e+01   5.13333e+01
           159   5.76303e+01   1.59000e+02   2.79689e+00   9.92899e+01   5.15000e+01
           160   5.77925e+01   1.60000e+02   2.79946e+00   9.92840e+01   5.16667e+01
           161   5.79617e+01   1.61000e+02   2.80230e+00   9.92778e+01   5.18333e+01
           162   5.81255e+01   1.62000e+02   2.80511e+00   9.92715e+01   5.20000e+01
           163   5.82876e+01   1.63000e+02   2.80789e+00   9.92652e+01   5.21667e+01
           164   5.84650e+01   1.64000e+02   2.81033e+00   9.92587e+01   5.23333e+01
           165   5.86229e+01   1.65000e+02   2.81292e+00   9.92532e+01   5.25000e+01
           166   5.87853e+01   1.66000e+02   2.81551e+00   9.92482e+01   5.26667e+01
           167   5.89588e+01   1.67000e+02   2.81811e+00   9.92434e+01   5.28333e+01
           168   5.91307e+01   1.68000e+02   2.82067e+00   9.92401e+01   5.30000e+01
           169   5.92990e+01   1.69000e+02   2.82319e+00   9.92357e+01   5.31667e+01
           170   5.94650e+01   1.70000e+02   2.82568e+00   9.92309e+01   5.33333e+01
           171   5.96242e+01   1.71000e+02   2.82816e+00   9.92259e+01   5.35000e+01
           172   5.97960e+01   1.72000e+02   2.83046e+00   9.92198e+01   5.36667e+01
           173   5.99614e+01   1.73000e+02   2.83284e+00   9.92142e+01   5.38333e+01
           174   6.01222e+01   1.74000e+02   2.83521e+00   9.92089e+01   5.40000e+01
           175   6.02915e+01   1.75000e+02   2.83760e+00   9.92037e+01   5.41667e+01
           176   6.04539e+01   1.76000e+02   2.83988e+00   9.91992e+01   5.43333e+01
           177   6.06281e+01   1.77000e+02   2.84222e+00   9.91954e+01   5.45000e+01
           178   6.07886e+01   1.78000e+02   2.84446e+00   9.91920e+01   5.46667e+01
           179   6.09569e+01   1.79000e+02   2.84674e+00   9.91885e+01   5.48333e+01
           180   6.11317e+01   1.80000e+02   2.84905e+00   9.91853e+01   5.50000e+01
           181   6.12970e+01   1.81000e+02   2.85142e+00   9.91807e+01   5.51667e+01
           182   6.14533e+01   1.82000e+02   2.85382e+00   9.91755e+01   5.53333e+01
           183   6.16258e+01   1.83000e+02   2.85615e+00   9.91700e+01   5.55000e+01
           184   6.17866e+01   1.84000e+02   2.85834e+00   9.91627e+01   5.56667e+01
           185   6.19572e+01   1.85000e+02   2.86053e+00   9.91569e+01   5.58333e+01
           186   6.21274e+01   1.86000e+02   2.86265e+00   9.91518e+01   5.60000e+01
           187   6.22811e+01   1.87000e+02   2.86477e+00   9.91468e+01   5.61667e+01
           188   6.24592e+01   1.88000e+02   2.86702e+00   9.91436e+01   5.63333e+01
           189   6.26226e+01   1.89000e+02   2.86920e+00   9.91400e+01   5.65000e+01
           190   6.28000e+01   1.90000e+02   2.87125e+00   9.91365e+01   5.66667e+01
           191   6.29640e+01   1.91000e+02   2.87325e+00   9.91330e+01   5.68333e+01
           192   6.31288e+01   1.92000e+02   2.87508e+00   9.91296e+01   5.70000e+01
           193   6.32938e+01   1.93000e+02   2.87704e+00   9.91256e+01   5.71667e+01
           194   6.34572e+01   1.94000e+02   2.87902e+00   9.91216e+01   5.73333e+01
           195   6.36180e+01   1.95000e+02   2.88102e+00   9.91177e+01   5.75000e+01
           196   6.37873e+01   1.96000e+02   2.88284e+00   9.91132e+01   5.76667e+01
           197   6.39598e+01   1.97000e+02   2.88474e+00   9.91093e+01   5.78333e+01
           198   6.41258e+01   1.98000e+02   2.88665e+00   9.91057e+01   5.80000e+01
           199   6.42821e+01   1.99000e+02   2.88854e+00   9.91022e+01   5.81667e+01
           200   6.44494e+01   2.00000e+02   2.89025e+00   9.90997e+01   5.83333e+01
           201   6.46219e+01   2.01000e+02   2.89195e+00   9.90964e+01   5.85000e+01
           202   6.47824e+01   2.02000e+02   2.89370e+00   9.90928e+01   5.86667e+01
           203   6.49478e+01   2.03000e+02   2.89554e+00   9.90891e+01   5.88333e+01
           204   6.51216e+01   2.04000e+02   2.89723e+00   9.90846e+01   5.90000e+01
           205   6.52804e+01   2.05000e+02   2.89896e+00   9.90802e+01   5.91667e+01
           206   6.54403e+01   2.06000e+02   2.90076e+00   9.90758e+01   5.93333e+01
           207   6.56170e+01   2.07000e+02   2.90257e+00   9.90713e+01   5.95000e+01
           208   6.57749e+01   2.08000e+02   2.90414e+00   9.90668e+01   5.96667e+01
           209   6.59409e+01   2.09000e+02   2.90584e+00   9.90631e+01   5.98333e+01
           210   6.60978e+01   2.10000e+02   2.90762e+00   9.90597e+01   6.00000e+01
           211   6.62814e+01   2.11000e+02   2.90940e+00   9.90564e+01   6.01667e+01
           212   6.64383e+01   2.12000e+02   2.91130e+00   9.90544e+01   6.03333e+01
           213   6.65988e+01   2.13000e+02   2.91307e+00   9.90516e+01   6.05000e+01
           214   6.67707e+01   2.14000e+02   2.91482e+00   9.90484e+01   6.06667e+01
           215   6.69400e+01   2.15000e+02   2.91658e+00   9.90451e+01   6.08333e+01
           216   6.71034e+01   2.16000e+02   2.91821e+00   9.90406e+01   6.10000e+01
           217   6.72688e+01   2.17000e+02   2.91987e+00   9.90360e+01   6.11667e+01
           218   6.74348e+01   2.18000e+02   2.92158e+00   9.90313e+01   6.13333e+01
           219   6.76008e+01   2.19000e+02   2.92325e+00   9.90268e+01   6.15000e+01
           220   6.77642e+01   2.20000e+02   2.92481e+00   9.90221e+01   6.16667e+01
           221   6.79260e+01   2.21000e+02   2.92642e+00   9.90185e+01   6.18333e+01
           222   6.80888e+01   2.22000e+02   2.92797e+00   9.90154e+01   6.20000e+01
           223   6.82623e+01   2.23000e+02   2.92952e+00   9.90127e+01   6.21667e+01
           224   6.84214e+01   2.24000e+02   2.93089e+00   9.90113e+01   6.23333e+01
           225   6.85783e+01   2.25000e+02   2.93224e+00   9.90086e+01   6.25000e+01
           226   6.87505e+01   2.26000e+02   2.93359e+00   9.90053e+01   6.26667e+01
           227   6.89214e+01   2.27000e+02   2.93496e+00   9.90017e+01   6.28333e+01
           228   6.90705e+01   2.28000e+02   2.93617e+00   9.89965e+01   6.30000e+01
           229   6.92522e+01   2.29000e+02   2.93750e+00   9.89920e+01   6.31667e+01
           230   6.94068e+01   2.30000e+02   2.93878e+00   9.89881e+01   6.33333e+01
           231   6.95780e+01   2.31000e+02   2.94003e+00   9.89844e+01   6.35000e+01
           232   6.97443e+01   2.32000e+02   2.94115e+00   9.89818e+01   6.36667e+01
           233   6.99042e+01   2.33000e+02   2.94239e+00   9.89796e+01   6.38333e+01
           234   7.00617e+01   2.34000e+02   2.94368e+00   9.89777e+01   6.40000e+01
           235   7.02317e+01   2.35000e+02   2.94493e+00   9.89760e+01   6.41667e+01
           236   7.03960e+01   2.36000e+02   2.94617e+00   9.89754e+01   6.43333e+01
           237   7.05598e+01   2.37000e+02   2.94744e+00   9.89731e+01   6.45000e+01
           238   7.07287e+01   2.38000e+02   2.94873e+00   9.89702e+01   6.46667e+01
           239   7.08853e+01   2.39000e+02   2.95006e+00   9.89670e+01   6.48333e+01
           240   7.10546e+01   2.40000e+02   2.95142e+00   9.89619e+01   6.50000e+01
           241   7.12232e+01   2.41000e+02   2.95288e+00   9.89579e+01   6.51667e+01
           242   7.13885e+01   2.42000e+02   2.95434e+00   9.89542e+01   6.53333e+01
           243   7.15468e+01   2.43000e+02   2.95575e+00   9.89507e+01   6.55000e+01
           244   7.17105e+01   2.44000e+02   2.95709e+00   9.89483e+01   6.56667e+01
           245   7.18755e+01   2.45000e+02   2.95837e+00   9.89460e+01   6.58333e+01
           246   7.20490e+01   2.46000e+02   2.95962e+00   9.89436e+01   6.60000e+01
           247   7.22098e+01   2.47000e+02   2.96076e+00   9.89411e+01   6.61667e+01
           248   7.23797e+01   2.48000e+02   2.96209e+00   9.89390e+01   6.63333e+01
           249   7.25454e+01   2.49000e+02   2.96334e+00   9.89357e+01   6.65000e+01
           250   7.27173e+01   2.50000e+02   2.96454e+00   9.89319e+01   6.66667e+01
           251   7.28719e+01   2.51000e+02   2.96571e+00   9.89277e+01   6.68333e+01
           252   7.30357e+01   2.52000e+02   2.96635e+00   9.89218e+01   6.70000e+01
           253   7.31909e+01   2.53000e+02   2.96723e+00   9.89173e+01   6.71667e+01
           254   7.33687e+01   2.54000e+02   2.96815e+00   9.89138e+01   6.73333e+01
           255   7.35194e+01   2.55000e+02   2.96905e+00   9.89109e+01   6.75000e+01
           256   7.36890e+01   2.56000e+02   2.96970e+00   9.89100e+01   6.76667e+01
           257   7.38469e+01   2.57000e+02   2.97047e+00   9.89095e+01   6.78333e+01
           258   7.40191e+01   2.58000e+02   2.97123e+00   9.89092e+01   6.80000e+01
           259   7.41906e+01   2.59000e+02   2.97192e+00   9.89090e+01   6.81667e+01
           260   7.43452e+01   2.60000e+02   2.97235e+00   9.89092e+01   6.83333e+01
           261   7.45083e+01   2.61000e+02   2.97299e+00   9.89073e+01   6.85000e+01
           262   7.46698e+01   2.62000e+02   2.97373e+00   9.89045e+01   6.86667e+01
           263   7.48332e+01   2.63000e+02   2.97449e+00   9.89015e+01   6.88333e+01
           264   7.49979e+01   2.64000e+02   2.97496e+00   9.88956e+01   6.90000e+01
           265   7.51623e+01   2.65000e+02   2.97553e+00   9.88919e+01   6.91667e+01
           266   7.53306e+01   2.66000e+02   2.97613e+00   9.88890e+01   6.93333e+01
           267   7.54907e+01   2.67000e+02   2.97680e+00   9.88864e+01   6.95000e+01
           268   7.56454e+01   2.68000e+02   2.97740e+00   9.88858e+01   6.96667e+01
           269   7.58081e+01   2.69000e+02   2.97797e+00   9.88847e+01   6.98333e+01
           270   7.59849e+01   2.70000e+02   2.97859e+00   9.88833e+01   7.00000e+01
           271   7.61548e+01   2.71000e+02   2.97923e+00   9.88817e+01   7.01667e+01
           272   7.63068e+01   2.72000e+02   2.98012e+00   9.88798e+01   7.03333e+01
           273   7.64745e+01   2.73000e+02   2.98087e+00   9.88768e+01   7.05000e+01
           274   7.66356e+01   2.74000e+02   2.98150e+00   9.88733e+01   7.06667e+01
           275   7.67967e+01   2.75000e+02   2.98209e+00   9.88696e+01   7.08333e+01
           276   7.69771e+01   2.76000e+02   2.98272e+00   9.88641e+01   7.10000e+01
           277   7.71281e+01   2.77000e+02   2.98331e+00   9.88604e+01   7.11667e+01
           278   7.72882e+01   2.78000e+02   2.98389e+00   9.88577e+01   7.13333e+01
           279   7.74604e+01   2.79000e+02   2.98448e+00   9.88557e+01   7.15000e+01
           280   7.76248e+01   2.80000e+02   2.98493e+00   9.88562e+01   7.16667e+01
           281   7.77970e+01   2.81000e+02   2.98537e+00   9.88563e+01   7.18333e+01
           282   7.79491e+01   2.82000e+02   2.98586e+00   9.88567e+01   7.20000e+01
           283   7.81115e+01   2.83000e+02   2.98640e+00   9.88573e+01   7.21667e+01
           284   7.82720e+01   2.84000e+02   2.98661e+00   9.88573e+01   7.23333e+01
           285   7.84387e+01   2.85000e+02   2.98698e+00   9.88553e+01   7.25000e+01
           286   7.86024e+01   2.86000e+02   2.98742e+00   9.88523e+01   7.26667e+01
           287   7.87639e+01   2.87000e+02   2.98785e+00   9.88489e+01   7.28333e+01
           288   7.89312e+01   2.88000e+02   2.98827e+00   9.88423e+01   7.30000e+01
           289   7.90835e+01   2.89000e+02   2.98878e+00   9.88384e+01   7.31667e+01
           290   7.92489e+01   2.90000e+02   2.98935e+00   9.88355e+01   7.33333e+01
           291   7.94234e+01   2.91000e+02   2.98999e+00   9.88331e+01   7.35000e+01
           292   7.95855e+01   2.92000e+02   2.99076e+00   9.88335e+01   7.36667e+01
           293   7.97349e+01   2.93000e+02   2.99137e+00   9.88330e+01   7.38333e+01
           294   7.99094e+01   2.94000e+02   2.99204e+00   9.88319e+01   7.40000e+01
           295   8.00715e+01   2.95000e+02   2.99276e+00   9.88304e+01   7.41667e+01
           296   8.02303e+01   2.96000e+02   2.99355e+00   9.88282e+01   7.43333e+01
           297   8.04003e+01   2.97000e+02   2.99427e+00   9.88249e+01   7.45000e+01
           298   8.05578e+01   2.98000e+02   2.99500e+00   9.88212e+01   7.46667e+01
           299   8.07316e+01   2.99000e+02   2.99569e+00   9.88173e+01   7.48333e+01
           300   8.09029e+01   3.00000e+02   2.99636e+00   9.88114e+01   7.50000e+01
           301   8.10568e+01   3.01000e+02   2.99687e+00   9.88077e+01   7.51667e+01
           302   8.12170e+01   3.02000e+02   2.99736e+00   9.88050e+01   7.53333e+01
           303   8.13902e+01   3.03000e+02   2.99789e+00   9.88029e+01   7.55000e+01
           304   8.15506e+01   3.04000e+02   2.99828e+00   9.88034e+01   7.56667e+01
           305   8.17108e+01   3.05000e+02   2.99877e+00   9.88026e+01   7.58333e+01
           306   8.18784e+01   3.06000e+02   2.99928e+00   9.88012e+01   7.60000e+01
           307   8.20447e+01   3.07000e+02   2.99988e+00   9.87996e+01   7.61667e+01
           308   8.21974e+01   3.08000e+02   3.00011e+00   9.87969e+01   7.63333e+01
           309   8.23576e+01   3.09000e+02   3.00058e+00   9.87936e+01   7.65000e+01
           310   8.25226e+01   3.10000e+02   3.00114e+00   9.87898e+01   7.66667e+01
           311   8.26899e+01   3.11000e+02   3.00178e+00   9.87859e+01   7.68333e+01
           312   8.28540e+01   3.12000e+02   3.00260e+00   9.87811e+01   7.70000e+01
           313   8.30171e+01   3.13000e+02   3.00324e+00   9.87782e+01   7.71667e+01
           314   8.31779e+01   3.14000e+02   3.00381e+00   9.87763e+01   7.73333e+01
           315   8.33511e+01   3.15000e+02   3.00432e+00   9.87751e+01   7.75000e+01
           316   8.35148e+01   3.16000e+02   3.00494e+00   9.87773e+01   7.76667e+01
           317   8.36733e+01   3.17000e+02   3.00535e+00   9.87779e+01   7.78333e+01
           318   8.38387e+01   3.18000e+02   3.00562e+00   9.87775e+01   7.80000e+01
           319   8.40132e+01   3.19000e+02   3.00577e+00   9.87765e+01   7.81667e+01
           320   8.41688e+01   3.20000e+02   3.00572e+00   9.87743e+01   7.83333e+01
           321   8.43319e+01   3.21000e+02   3.00577e+00   9.87710e+01   7.85000e+01
           322   8.45005e+01   3.22000e+02   3.00583e+00   9.87675e+01   7.86667e+01
