         Index            Ts             t            HF        Weight            Tr
           105   4.82094e+01   1.05000e+02   2.59299e+00   9.95634e+01   4.25000e+01
           106   4.83790e+01   1.06000e+02   2.60189e+00   9.95540e+01   4.26667e+01
           107   4.85603e+01   1.07000e+02   2.61071e+00   9.95451e+01   4.28333e+01
           108   4.87387e+01   1.08000e+02   2.61860e+00   9.95386e+01   4.30000e+01
           109   4.89142e+01   1.09000e+02   2.62685e+00   9.95327e+01   4.31667e+01
           110   4.90994e+01   1.10000e+02   2.63504e+00   9.95271e+01   4.33333e+01
           111   4.92648e+01   1.11000e+02   2.64313e+00   9.95216e+01   4.35000e+01
           112   4.94425e+01   1.12000e+02   2.65010e+00   9.95168e+01   4.36667e+01
           113   4.96238e+01   1.13000e+02   2.65749e+00   9.95096e+01   4.38333e+01
           114   4.97973e+01   1.14000e+02   2.66490e+00   9.95017e+01   4.40000e+01
           115   4.99773e+01   1.15000e+02   2.67226e+00   9.94934e+01   4.41667e+01
           116   5.01525e+01   1.16000e+02   2.67883e+00   9.94819e+01   4.43333e+01
           117   5.03279e+01   1.17000e+02   2.68577e+00   9.94733e+01   4.45000e+01
           118   5.04965e+01   1.18000e+02   2.69273e+00   9.94654e+01   4.46667e+01
           119   5.06736e+01   1.19000e+02   2.69960e+00   9.94575e+01   4.48333e+01
           120   5.08374e+01   1.20000e+02   2.70547e+00   9.94517e+01   4.50000e+01
           121   5.10141e+01   1.21000e+02   2.71178e+00   9.94460e+01   4.51667e+01
           122   5.11873e+01   1.22000e+02   2.71820e+00   9.94408e+01   4.53333e+01
           123   5.13592e+01   1.23000e+02   2.72466e+00   9.94353e+01   4.55000e+01
           124   5.15379e+01   1.24000e+02   2.73070e+00   9.94291e+01   4.56667e+01
           125   5.17117e+01   1.25000e+02   2.73687e+00   9.94221e+01   4.58333e+01
           126   5.18917e+01   1.26000e+02   2.74308e+00   9.94141e+01   4.60000e+01
           127   5.20603e+01   1.27000e+02   2.74925e+00   9.94052e+01   4.61667e+01
           128   5.22306e+01   1.28000e+02   2.75479e+00   9.93937e+01   4.63333e+01
           129   5.24018e+01   1.29000e+02   2.76056e+00   9.93845e+01   4.65000e+01
           130   5.25717e+01   1.30000e+02   2.76636e+00   9.93775e+01   4.66667e+01
           131   5.27498e+01   1.31000e+02   2.77215e+00   9.93722e+01   4.68333e+01
           132   5.29344e+01   1.32000e+02   2.77763e+00   9.93708e+01   4.70000e+01
           133   5.30916e+01   1.33000e+02   2.78312e+00   9.93685e+01   4.71667e+01
           134   5.32703e+01   1.34000e+02   2.78855e+00   9.93651e+01   4.73333e+01
           135   5.34464e+01   1.35000e+02   2.79400e+00   9.93608e+01   4.75000e+01
           136   5.36076e+01   1.36000e+02   2.79877e+00   9.93572e+01   4.76667e+01
           137   5.37801e+01   1.37000e+02   2.80392e+00   9.93496e+01   4.78333e+01
           138   5.39526e+01   1.38000e+02   2.80912e+00   9.93405e+01   4.80000e+01
           139   5.41271e+01   1.39000e+02   2.81426e+00   9.93313e+01   4.81667e+01
           140   5.42947e+01   1.40000e+02   2.81902e+00   9.93184e+01   4.83333e+01
           141   5.44640e+01   1.41000e+02   2.82396e+00   9.93106e+01   4.85000e+01
           142   5.46343e+01   1.42000e+02   2.82885e+00   9.93046e+01   4.86667e+01
           143   5.48120e+01   1.43000e+02   2.83360e+00   9.92993e+01   4.88333e+01
           144   5.49835e+01   1.44000e+02   2.83825e+00   9.92966e+01   4.90000e+01
           145   5.51463e+01   1.45000e+02   2.84296e+00   9.92891e+01   4.91667e+01
           146   5.53266e+01   1.46000e+02   2.84757e+00   9.92800e+01   4.93333e+01
           147   5.54943e+01   1.47000e+02   2.85222e+00   9.92706e+01   4.95000e+01
           148   5.56574e+01   1.48000e+02   2.85647e+00   9.92578e+01   4.96667e+01
           149   5.58371e+01   1.49000e+02   2.86083e+00   9.92488e+01   4.98333e+01
           150   5.60005e+01   1.50000e+02   2.86516e+00   9.92410e+01   5.00000e+01
           151   5.61678e+01   1.51000e+02   2.86937e+00   9.92334e+01   5.01667e+01
           152   5.63344e+01   1.52000e+02   2.87296e+00   9.92298e+01   5.03333e+01
           153   5.65226e+01   1.53000e+02   2.87679e+00   9.92239e+01   5.05000e+01
           154   5.66772e+01   1.54000e+02   2.88067e+00   9.92172e+01   5.06667e+01
           155   5.68478e+01   1.55000e+02   2.88452e+00   9.92106e+01   5.08333e+01
           156   5.70323e+01   1.56000e+02   2.88788e+00   9.92048e+01   5.10000e+01
           157   5.71951e+01   1.57000e+02   2.89141e+00   9.91995e+01   5.11667e+01
           158   5.73683e+01   1.58000e+02   2.89493e+00   9.91942e+01   5.13333e+01
           159   5.75262e+01   1.59000e+02   2.89837e+00   9.91888e+01   5.15000e+01
           160   5.76866e+01   1.60000e+02   2.90117e+00   9.91834e+01   5.16667e+01
           161   5.78543e+01   1.61000e+02   2.90440e+00   9.91763e+01   5.18333e+01
           162   5.80245e+01   1.62000e+02   2.90767e+00   9.91680e+01   5.20000e+01
           163   5.82016e+01   1.63000e+02   2.91093e+00   9.91592e+01   5.21667e+01
           164   5.83657e+01   1.64000e+02   2.91402e+00   9.91508e+01   5.23333e+01
           165   5.85401e+01   1.65000e+02   2.91711e+00   9.91453e+01   5.25000e+01
           166   5.87019e+01   1.66000e+02   2.92019e+00   9.91409e+01   5.26667e+01
           167   5.88731e+01   1.67000e+02   2.92322e+00   9.91369e+01   5.28333e+01
           168   5.90382e+01   1.68000e+02   2.92608e+00   9.91366e+01   5.30000e+01
           169   5.92136e+01   1.69000e+02   2.92905e+00   9.91330e+01   5.31667e+01
           170   5.93738e+01   1.70000e+02   2.93206e+00   9.91273e+01   5.33333e+01
           171   5.95431e+01   1.71000e+02   2.93508e+00   9.91205e+01   5.35000e+01
           172   5.97140e+01   1.72000e+02   2.93785e+00   9.91112e+01   5.36667e+01
           173   5.98783e+01   1.73000e+02   2.94073e+00   9.91043e+01   5.38333e+01
           174   6.00515e+01   1.74000e+02   2.94366e+00   9.90990e+01   5.40000e+01
           175   6.02136e+01   1.75000e+02   2.94659e+00   9.90944e+01   5.41667e+01
           176   6.03793e+01   1.76000e+02   2.94933e+00   9.90918e+01   5.43333e+01
           177   6.05470e+01   1.77000e+02   2.95206e+00   9.90895e+01   5.45000e+01
           178   6.07159e+01   1.78000e+02   2.95477e+00   9.90867e+01   5.46667e+01
           179   6.08868e+01   1.79000e+02   2.95752e+00   9.90828e+01   5.48333e+01
           180   6.10483e+01   1.80000e+02   2.96039e+00   9.90788e+01   5.50000e+01
           181   6.12227e+01   1.81000e+02   2.96323e+00   9.90732e+01   5.51667e+01
           182   6.13910e+01   1.82000e+02   2.96596e+00   9.90676e+01   5.53333e+01
           183   6.15580e+01   1.83000e+02   2.96867e+00   9.90622e+01   5.55000e+01
           184   6.17296e+01   1.84000e+02   2.97114e+00   9.90537e+01   5.56667e+01
           185   6.18897e+01   1.85000e+02   2.97374e+00   9.90483e+01   5.58333e+01
           186   6.20554e+01   1.86000e+02   2.97638e+00   9.90434e+01   5.60000e+01
           187   6.22188e+01   1.87000e+02   2.97895e+00   9.90380e+01   5.61667e+01
           188   6.23992e+01   1.88000e+02   2.98151e+00   9.90352e+01   5.63333e+01
           189   6.25792e+01   1.89000e+02   2.98404e+00   9.90311e+01   5.65000e+01
           190   6.27283e+01   1.90000e+02   2.98661e+00   9.90275e+01   5.66667e+01
           191   6.28884e+01   1.91000e+02   2.98920e+00   9.90245e+01   5.68333e+01
           192   6.30590e+01   1.92000e+02   2.99136e+00   9.90203e+01   5.70000e+01
           193   6.32257e+01   1.93000e+02   2.99372e+00   9.90167e+01   5.71667e+01
           194   6.34047e+01   1.94000e+02   2.99614e+00   9.90130e+01   5.73333e+01
           195   6.35633e+01   1.95000e+02   2.99854e+00   9.90088e+01   5.75000e+01
           196   6.37342e+01   1.96000e+02   3.00083e+00   9.90036e+01   5.76667e+01
           197   6.38920e+01   1.97000e+02   3.00312e+00   9.89981e+01   5.78333e+01
           198   6.40665e+01   1.98000e+02   3.00550e+00   9.89934e+01   5.80000e+01
           199   6.42420e+01   1.99000e+02   3.00795e+00   9.89897e+01   5.81667e+01
           200   6.44060e+01   2.00000e+02   3.01021e+00   9.89857e+01   5.83333e+01
           201   6.45603e+01   2.01000e+02   3.01243e+00   9.89832e+01   5.85000e+01
           202   6.47413e+01   2.02000e+02   3.01462e+00   9.89810e+01   5.86667e+01
           203   6.49027e+01   2.03000e+02   3.01682e+00   9.89783e+01   5.88333e+01
           204   6.50704e+01   2.04000e+02   3.01894e+00   9.89759e+01   5.90000e+01
           205   6.52338e+01   2.05000e+02   3.02110e+00   9.89705e+01   5.91667e+01
           206   6.53933e+01   2.06000e+02   3.02319e+00   9.89648e+01   5.93333e+01
           207   6.55733e+01   2.07000e+02   3.02518e+00   9.89595e+01   5.95000e+01
           208   6.57357e+01   2.08000e+02   3.02716e+00   9.89515e+01   5.96667e+01
           209   6.58956e+01   2.09000e+02   3.02921e+00   9.89473e+01   5.98333e+01
           210   6.60629e+01   2.10000e+02   3.03121e+00   9.89446e+01   6.00000e+01
           211   6.62305e+01   2.11000e+02   3.03317e+00   9.89424e+01   6.01667e+01
           212   6.63992e+01   2.12000e+02   3.03498e+00   9.89433e+01   6.03333e+01
           213   6.65688e+01   2.13000e+02   3.03689e+00   9.89403e+01   6.05000e+01
           214   6.67345e+01   2.14000e+02   3.03879e+00   9.89361e+01   6.06667e+01
           215   6.68940e+01   2.15000e+02   3.04067e+00   9.89321e+01   6.08333e+01
           216   6.70512e+01   2.16000e+02   3.04242e+00   9.89250e+01   6.10000e+01
           217   6.72299e+01   2.17000e+02   3.04428e+00   9.89201e+01   6.11667e+01
           218   6.73927e+01   2.18000e+02   3.04618e+00   9.89159e+01   6.13333e+01
           219   6.75519e+01   2.19000e+02   3.04808e+00   9.89123e+01   6.15000e+01
           220   6.77263e+01   2.20000e+02   3.04998e+00   9.89099e+01   6.16667e+01
           221   6.78836e+01   2.21000e+02   3.05189e+00   9.89059e+01   6.18333e+01
           222   6.80463e+01   2.22000e+02   3.05380e+00   9.89014e+01   6.20000e+01
           223   6.82133e+01   2.23000e+02   3.05562e+00   9.88973e+01   6.21667e+01
           224   6.83813e+01   2.24000e+02   3.05722e+00   9.88942e+01   6.23333e+01
           225   6.85473e+01   2.25000e+02   3.05884e+00   9.88917e+01   6.25000e+01
           226   6.87198e+01   2.26000e+02   3.06057e+00   9.88896e+01   6.26667e+01
           227   6.88807e+01   2.27000e+02   3.06234e+00   9.88876e+01   6.28333e+01
           228   6.90467e+01   2.28000e+02   3.06392e+00   9.88862e+01   6.30000e+01
           229   6.92124e+01   2.29000e+02   3.06561e+00   9.88824e+01   6.31667e+01
           230   6.93817e+01   2.30000e+02   3.06734e+00   9.88774e+01   6.33333e+01
           231   6.95473e+01   2.31000e+02   3.06906e+00   9.88719e+01   6.35000e+01
           232   6.97042e+01   2.32000e+02   3.07032e+00   9.88657e+01   6.36667e+01
           233   6.98667e+01   2.33000e+02   3.07180e+00   9.88620e+01   6.38333e+01
           234   7.00301e+01   2.34000e+02   3.07340e+00   9.88596e+01   6.40000e+01
           235   7.02078e+01   2.35000e+02   3.07497e+00   9.88579e+01   6.41667e+01
           236   7.03716e+01   2.36000e+02   3.07668e+00   9.88592e+01   6.43333e+01
           237   7.05343e+01   2.37000e+02   3.07833e+00   9.88575e+01   6.45000e+01
           238   7.07033e+01   2.38000e+02   3.07989e+00   9.88539e+01   6.46667e+01
           239   7.08719e+01   2.39000e+02   3.08141e+00   9.88494e+01   6.48333e+01
           240   7.10262e+01   2.40000e+02   3.08274e+00   9.88433e+01   6.50000e+01
           241   7.11922e+01   2.41000e+02   3.08421e+00   9.88383e+01   6.51667e+01
           242   7.13628e+01   2.42000e+02   3.08571e+00   9.88340e+01   6.53333e+01
           243   7.15298e+01   2.43000e+02   3.08720e+00   9.88302e+01   6.55000e+01
           244   7.16883e+01   2.44000e+02   3.08853e+00   9.88281e+01   6.56667e+01
           245   7.18596e+01   2.45000e+02   3.08990e+00   9.88266e+01   6.58333e+01
           246   7.20292e+01   2.46000e+02   3.09125e+00   9.88245e+01   6.60000e+01
           247   7.21857e+01   2.47000e+02   3.09258e+00   9.88217e+01   6.61667e+01
           248   7.23498e+01   2.48000e+02   3.09363e+00   9.88208e+01   6.63333e+01
           249   7.25125e+01   2.49000e+02   3.09477e+00   9.88180e+01   6.65000e+01
           250   7.26792e+01   2.50000e+02   3.09593e+00   9.88147e+01   6.66667e+01
           251   7.28478e+01   2.51000e+02   3.09703e+00   9.88111e+01   6.68333e+01
           252   7.30077e+01   2.52000e+02   3.09806e+00   9.88057e+01   6.70000e+01
           253   7.31659e+01   2.53000e+02   3.09918e+00   9.88026e+01   6.71667e+01
           254   7.33442e+01   2.54000e+02   3.10024e+00   9.87999e+01   6.73333e+01
           255   7.35031e+01   2.55000e+02   3.10126e+00   9.87972e+01   6.75000e+01
           256   7.36645e+01   2.56000e+02   3.10214e+00   9.87968e+01   6.76667e+01
           257   7.38218e+01   2.57000e+02   3.10309e+00   9.87957e+01   6.78333e+01
           258   7.39943e+01   2.58000e+02   3.10403e+00   9.87943e+01   6.80000e+01
           259   7.41538e+01   2.59000e+02   3.10499e+00   9.87925e+01   6.81667e+01
           260   7.43192e+01   2.60000e+02   3.10579e+00   9.87898e+01   6.83333e+01
           261   7.44914e+01   2.61000e+02   3.10654e+00   9.87873e+01   6.85000e+01
           262   7.46515e+01   2.62000e+02   3.10728e+00   9.87846e+01   6.86667e+01
           263   7.48117e+01   2.63000e+02   3.10797e+00   9.87815e+01   6.88333e+01
           264   7.49777e+01   2.64000e+02   3.10853e+00   9.87769e+01   6.90000e+01
           265   7.51456e+01   2.65000e+02   3.10921e+00   9.87731e+01   6.91667e+01
           266   7.53035e+01   2.66000e+02   3.10993e+00   9.87694e+01   6.93333e+01
           267   7.54725e+01   2.67000e+02   3.11070e+00   9.87653e+01   6.95000e+01
           268   7.56326e+01   2.68000e+02   3.11120e+00   9.87621e+01   6.96667e+01
           269   7.57892e+01   2.69000e+02   3.11189e+00   9.87600e+01   6.98333e+01
           270   7.59562e+01   2.70000e+02   3.11262e+00   9.87591e+01   7.00000e+01
           271   7.61202e+01   2.71000e+02   3.11331e+00   9.87585e+01   7.01667e+01
           272   7.62885e+01   2.72000e+02   3.11410e+00   9.87587e+01   7.03333e+01
           273   7.64532e+01   2.73000e+02   3.11480e+00   9.87575e+01   7.05000e+01
           274   7.66137e+01   2.74000e+02   3.11540e+00   9.87551e+01   7.06667e+01
           275   7.67836e+01   2.75000e+02   3.11593e+00   9.87519e+01   7.08333e+01
           276   7.69497e+01   2.76000e+02   3.11680e+00   9.87456e+01   7.10000e+01
           277   7.71076e+01   2.77000e+02   3.11764e+00   9.87408e+01   7.11667e+01
           278   7.72807e+01   2.78000e+02   3.11848e+00   9.87376e+01   7.13333e+01
           279   7.74402e+01   2.79000e+02   3.11924e+00   9.87355e+01   7.15000e+01
           280   7.75994e+01   2.80000e+02   3.11974e+00   9.87344e+01   7.16667e+01
           281   7.77719e+01   2.81000e+02   3.12033e+00   9.87344e+01   7.18333e+01
           282   7.79289e+01   2.82000e+02   3.12090e+00   9.87349e+01   7.20000e+01
           283   7.80802e+01   2.83000e+02   3.12141e+00   9.87353e+01   7.21667e+01
           284   7.82511e+01   2.84000e+02   3.12194e+00   9.87352e+01   7.23333e+01
           285   7.84175e+01   2.85000e+02   3.12246e+00   9.87317e+01   7.25000e+01
           286   7.85949e+01   2.86000e+02   3.12295e+00   9.87279e+01   7.26667e+01
           287   7.87547e+01   2.87000e+02   3.12338e+00   9.87243e+01   7.28333e+01
           288   7.89084e+01   2.88000e+02   3.12356e+00   9.87168e+01   7.30000e+01
           289   7.90698e+01   2.89000e+02   3.12387e+00   9.87137e+01   7.31667e+01
           290   7.92323e+01   2.90000e+02   3.12428e+00   9.87121e+01   7.33333e+01
           291   7.93976e+01   2.91000e+02   3.12472e+00   9.87108e+01   7.35000e+01
           292   7.95649e+01   2.92000e+02   3.12517e+00   9.87128e+01   7.36667e+01
           293   7.97238e+01   2.93000e+02   3.12578e+00   9.87113e+01   7.38333e+01
           294   7.98843e+01   2.94000e+02   3.12647e+00   9.87088e+01   7.40000e+01
           295   8.00415e+01   2.95000e+02   3.12703e+00   9.87063e+01   7.41667e+01
           296   8.02098e+01   2.96000e+02   3.12767e+00   9.87008e+01   7.43333e+01
           297   8.03673e+01   2.97000e+02   3.12834e+00   9.86973e+01   7.45000e+01
           298   8.05376e+01   2.98000e+02   3.12897e+00   9.86945e+01   7.46667e+01
           299   8.07030e+01   2.99000e+02   3.12954e+00   9.86920e+01   7.48333e+01
           300   8.08703e+01   3.00000e+02   3.13047e+00   9.86897e+01   7.50000e+01
           301   8.10298e+01   3.01000e+02   3.13110e+00   9.86861e+01   7.51667e+01
           302   8.12043e+01   3.02000e+02   3.13163e+00   9.86826e+01   7.53333e+01
           303   8.13647e+01   3.03000e+02   3.13219e+00   9.86795e+01   7.55000e+01
           304   8.15223e+01   3.04000e+02   3.13261e+00   9.86768e+01   7.56667e+01
           305   8.16919e+01   3.05000e+02   3.13313e+00   9.86749e+01   7.58333e+01
           306   8.18595e+01   3.06000e+02   3.13363e+00   9.86736e+01   7.60000e+01
           307   8.20125e+01   3.07000e+02   3.13413e+00   9.86727e+01   7.61667e+01
           308   8.21730e+01   3.08000e+02   3.13445e+00   9.86725e+01   7.63333e+01
           309   8.23443e+01   3.09000e+02   3.13485e+00   9.86697e+01   7.65000e+01
           310   8.25074e+01   3.10000e+02   3.13530e+00   9.86656e+01   7.66667e+01
           311   8.26636e+01   3.11000e+02   3.13572e+00   9.86613e+01   7.68333e+01
           312   8.28387e+01   3.12000e+02   3.13620e+00   9.86554e+01   7.70000e+01
           313   8.30005e+01   3.13000e+02   3.13655e+00   9.86517e+01   7.71667e+01
           314   8.31551e+01   3.14000e+02   3.13685e+00   9.86495e+01   7.73333e+01
           315   8.33234e+01   3.15000e+02   3.13709e+00   9.86483e+01   7.75000e+01
           316   8.34836e+01   3.16000e+02   3.13712e+00   9.86513e+01   7.76667e+01
           317   8.36470e+01   3.17000e+02   3.13731e+00   9.86521e+01   7.78333e+01
           318   8.38101e+01   3.18000e+02   3.13757e+00   9.86515e+01   7.80000e+01
           319   8.39741e+01   3.19000e+02   3.13780e+00   9.86501e+01   7.81667e+01
           320   8.41385e+01   3.20000e+02   3.13790e+00   9.86478e+01   7.83333e+01
           321   8.42941e+01   3.21000e+02   3.13806e+00   9.86436e+01   7.85000e+01
           322   8.44595e+01   3.22000e+02   3.13811e+00   9.86387e+01   7.86667e+01
