         Index            Ts             t            HF        Weight            Tr
           110   6.95414e+01   1.10000e+02   1.49141e+01   9.82449e+01   4.33333e+01
           111   6.94935e+01   1.11000e+02   1.48142e+01   9.82433e+01   4.35000e+01
           112   6.94493e+01   1.12000e+02   1.47073e+01   9.82422e+01   4.36667e+01
           113   6.94073e+01   1.13000e+02   1.46031e+01   9.82393e+01   4.38333e+01
           114   6.93578e+01   1.14000e+02   1.44989e+01   9.82357e+01   4.40000e+01
           115   6.92911e+01   1.15000e+02   1.43942e+01   9.82317e+01   4.41667e+01
           116   6.92361e+01   1.16000e+02   1.42830e+01   9.82262e+01   4.43333e+01
           117   6.91797e+01   1.17000e+02   1.41745e+01   9.82213e+01   4.45000e+01
           118   6.91247e+01   1.18000e+02   1.40662e+01   9.82164e+01   4.46667e+01
           119   6.90716e+01   1.19000e+02   1.39575e+01   9.82114e+01   4.48333e+01
           120   6.90082e+01   1.20000e+02   1.38432e+01   9.82072e+01   4.50000e+01
           121   6.89431e+01   1.21000e+02   1.37311e+01   9.82048e+01   4.51667e+01
           122   6.88734e+01   1.22000e+02   1.36188e+01   9.82031e+01   4.53333e+01
           123   6.88102e+01   1.23000e+02   1.35062e+01   9.82005e+01   4.55000e+01
           124   6.87494e+01   1.24000e+02   1.33888e+01   9.81980e+01   4.56667e+01
           125   6.86816e+01   1.25000e+02   1.32733e+01   9.81938e+01   4.58333e+01
           126   6.86133e+01   1.26000e+02   1.31578e+01   9.81886e+01   4.60000e+01
           127   6.85475e+01   1.27000e+02   1.30419e+01   9.81826e+01   4.61667e+01
           128   6.84808e+01   1.28000e+02   1.29215e+01   9.81741e+01   4.63333e+01
           129   6.84010e+01   1.29000e+02   1.28028e+01   9.81691e+01   4.65000e+01
           130   6.83223e+01   1.30000e+02   1.26841e+01   9.81661e+01   4.66667e+01
           131   6.82451e+01   1.31000e+02   1.25649e+01   9.81643e+01   4.68333e+01
           132   6.81777e+01   1.32000e+02   1.24417e+01   9.81688e+01   4.70000e+01
           133   6.80944e+01   1.33000e+02   1.23203e+01   9.81705e+01   4.71667e+01
           134   6.80166e+01   1.34000e+02   1.21990e+01   9.81697e+01   4.73333e+01
           135   6.79450e+01   1.35000e+02   1.20774e+01   9.81674e+01   4.75000e+01
           136   6.78574e+01   1.36000e+02   1.19523e+01   9.81656e+01   4.76667e+01
           137   6.77750e+01   1.37000e+02   1.18287e+01   9.81618e+01   4.78333e+01
           138   6.76878e+01   1.38000e+02   1.17052e+01   9.81571e+01   4.80000e+01
           139   6.76051e+01   1.39000e+02   1.15816e+01   9.81524e+01   4.81667e+01
           140   6.75162e+01   1.40000e+02   1.14553e+01   9.81456e+01   4.83333e+01
           141   6.74433e+01   1.41000e+02   1.13306e+01   9.81420e+01   4.85000e+01
           142   6.73545e+01   1.42000e+02   1.12062e+01   9.81399e+01   4.86667e+01
           143   6.72623e+01   1.43000e+02   1.10819e+01   9.81386e+01   4.88333e+01
           144   6.71901e+01   1.44000e+02   1.09563e+01   9.81382e+01   4.90000e+01
           145   6.70940e+01   1.45000e+02   1.08318e+01   9.81344e+01   4.91667e+01
           146   6.70094e+01   1.46000e+02   1.07078e+01   9.81299e+01   4.93333e+01
           147   6.69218e+01   1.47000e+02   1.05840e+01   9.81252e+01   4.95000e+01
           148   6.68349e+01   1.48000e+02   1.04609e+01   9.81171e+01   4.96667e+01
           149   6.67617e+01   1.49000e+02   1.03382e+01   9.81127e+01   4.98333e+01
           150   6.66793e+01   1.50000e+02   1.02161e+01   9.81100e+01   5.00000e+01
           151   6.65944e+01   1.51000e+02   1.00946e+01   9.81079e+01   5.01667e+01
           152   6.65240e+01   1.52000e+02   9.97650e+00   9.81110e+01   5.03333e+01
           153   6.64479e+01   1.53000e+02   9.85796e+00   9.81121e+01   5.05000e+01
           154   6.63756e+01   1.54000e+02   9.74020e+00   9.81126e+01   5.06667e+01
           155   6.63037e+01   1.55000e+02   9.62316e+00   9.81131e+01   5.08333e+01
           156   6.62434e+01   1.56000e+02   9.51162e+00   9.81131e+01   5.10000e+01
           157   6.61734e+01   1.57000e+02   9.39862e+00   9.81113e+01   5.11667e+01
           158   6.61168e+01   1.58000e+02   9.28645e+00   9.81092e+01   5.13333e+01
           159   6.60569e+01   1.59000e+02   9.17515e+00   9.81072e+01   5.15000e+01
           160   6.60117e+01   1.60000e+02   9.07229e+00   9.81026e+01   5.16667e+01
           161   6.59719e+01   1.61000e+02   8.96674e+00   9.81007e+01   5.18333e+01
           162   6.59277e+01   1.62000e+02   8.86181e+00   9.81001e+01   5.20000e+01
           163   6.58867e+01   1.63000e+02   8.75779e+00   9.81003e+01   5.21667e+01
           164   6.58580e+01   1.64000e+02   8.66381e+00   9.81050e+01   5.23333e+01
           165   6.58225e+01   1.65000e+02   8.56657e+00   9.81084e+01   5.25000e+01
           166   6.57994e+01   1.66000e+02   8.47013e+00   9.81109e+01   5.26667e+01
           167   6.57766e+01   1.67000e+02   8.37482e+00   9.81129e+01   5.28333e+01
           168   6.57535e+01   1.68000e+02   8.29046e+00   9.81152e+01   5.30000e+01
           169   6.57564e+01   1.69000e+02   8.20195e+00   9.81158e+01   5.31667e+01
           170   6.57545e+01   1.70000e+02   8.11394e+00   9.81154e+01   5.33333e+01
           171   6.57477e+01   1.71000e+02   8.02707e+00   9.81148e+01   5.35000e+01
           172   6.57428e+01   1.72000e+02   7.95277e+00   9.81121e+01   5.36667e+01
           173   6.57620e+01   1.73000e+02   7.87369e+00   9.81126e+01   5.38333e+01
           174   6.57841e+01   1.74000e+02   7.79492e+00   9.81151e+01   5.40000e+01
           175   6.58010e+01   1.75000e+02   7.71735e+00   9.81186e+01   5.41667e+01
           176   6.58183e+01   1.76000e+02   7.65221e+00   9.81270e+01   5.43333e+01
           177   6.58323e+01   1.77000e+02   7.58222e+00   9.81338e+01   5.45000e+01
           178   6.58681e+01   1.78000e+02   7.51247e+00   9.81399e+01   5.46667e+01
           179   6.58932e+01   1.79000e+02   7.44367e+00   9.81449e+01   5.48333e+01
           180   6.59417e+01   1.80000e+02   7.38690e+00   9.81469e+01   5.50000e+01
           181   6.60006e+01   1.81000e+02   7.32516e+00   9.81468e+01   5.51667e+01
           182   6.60393e+01   1.82000e+02   7.26358e+00   9.81454e+01   5.53333e+01
           183   6.60826e+01   1.83000e+02   7.20294e+00   9.81435e+01   5.55000e+01
           184   6.61623e+01   1.84000e+02   7.15379e+00   9.81367e+01   5.56667e+01
           185   6.62108e+01   1.85000e+02   7.09982e+00   9.81358e+01   5.58333e+01
           186   6.62776e+01   1.86000e+02   7.04585e+00   9.81374e+01   5.60000e+01
           187   6.63410e+01   1.87000e+02   6.99271e+00   9.81400e+01   5.61667e+01
           188   6.63996e+01   1.88000e+02   6.94951e+00   9.81499e+01   5.63333e+01
           189   6.64739e+01   1.89000e+02   6.90247e+00   9.81564e+01   5.65000e+01
           190   6.65500e+01   1.90000e+02   6.85546e+00   9.81616e+01   5.66667e+01
           191   6.66347e+01   1.91000e+02   6.80916e+00   9.81662e+01   5.68333e+01
           192   6.67206e+01   1.92000e+02   6.77244e+00   9.81682e+01   5.70000e+01
           193   6.68017e+01   1.93000e+02   6.73165e+00   9.81683e+01   5.71667e+01
           194   6.68830e+01   1.94000e+02   6.69082e+00   9.81677e+01   5.73333e+01
           195   6.69804e+01   1.95000e+02   6.65073e+00   9.81672e+01   5.75000e+01
           196   6.70738e+01   1.96000e+02   6.61914e+00   9.81627e+01   5.76667e+01
           197   6.71721e+01   1.97000e+02   6.58388e+00   9.81627e+01   5.78333e+01
           198   6.72711e+01   1.98000e+02   6.54844e+00   9.81648e+01   5.80000e+01
           199   6.73576e+01   1.99000e+02   6.51360e+00   9.81679e+01   5.81667e+01
           200   6.74664e+01   2.00000e+02   6.48575e+00   9.81765e+01   5.83333e+01
           201   6.75803e+01   2.01000e+02   6.45493e+00   9.81819e+01   5.85000e+01
           202   6.76770e+01   2.02000e+02   6.42423e+00   9.81856e+01   5.86667e+01
           203   6.77883e+01   2.03000e+02   6.39413e+00   9.81882e+01   5.88333e+01
           204   6.79052e+01   2.04000e+02   6.37043e+00   9.81881e+01   5.90000e+01
           205   6.80207e+01   2.05000e+02   6.34407e+00   9.81869e+01   5.91667e+01
           206   6.81226e+01   2.06000e+02   6.31750e+00   9.81847e+01   5.93333e+01
           207   6.82317e+01   2.07000e+02   6.29125e+00   9.81820e+01   5.95000e+01
           208   6.83583e+01   2.08000e+02   6.27001e+00   9.81766e+01   5.96667e+01
           209   6.84628e+01   2.09000e+02   6.24674e+00   9.81754e+01   5.98333e+01
           210   6.85901e+01   2.10000e+02   6.22342e+00   9.81764e+01   6.00000e+01
           211   6.87167e+01   2.11000e+02   6.20052e+00   9.81786e+01   6.01667e+01
           212   6.88440e+01   2.12000e+02   6.18221e+00   9.81864e+01   6.03333e+01
           213   6.89625e+01   2.13000e+02   6.16180e+00   9.81914e+01   6.05000e+01
           214   6.90947e+01   2.14000e+02   6.14140e+00   9.81950e+01   6.06667e+01
           215   6.92122e+01   2.15000e+02   6.12131e+00   9.81976e+01   6.08333e+01
           216   6.93281e+01   2.16000e+02   6.10445e+00   9.81968e+01   6.10000e+01
           217   6.94625e+01   2.17000e+02   6.08662e+00   9.81945e+01   6.11667e+01
           218   6.95862e+01   2.18000e+02   6.06884e+00   9.81913e+01   6.13333e+01
           219   6.97204e+01   2.19000e+02   6.05139e+00   9.81877e+01   6.15000e+01
           220   6.98450e+01   2.20000e+02   6.03717e+00   9.81804e+01   6.16667e+01
           221   6.99684e+01   2.21000e+02   6.02138e+00   9.81784e+01   6.18333e+01
           222   7.01094e+01   2.22000e+02   6.00548e+00   9.81790e+01   6.20000e+01
           223   7.02461e+01   2.23000e+02   5.98969e+00   9.81809e+01   6.21667e+01
           224   7.03740e+01   2.24000e+02   5.97706e+00   9.81893e+01   6.23333e+01
           225   7.05215e+01   2.25000e+02   5.96298e+00   9.81940e+01   6.25000e+01
           226   7.06530e+01   2.26000e+02   5.94867e+00   9.81973e+01   6.26667e+01
           227   7.07871e+01   2.27000e+02   5.93456e+00   9.81997e+01   6.28333e+01
           228   7.09300e+01   2.28000e+02   5.92256e+00   9.81988e+01   6.30000e+01
           229   7.10573e+01   2.29000e+02   5.90969e+00   9.81969e+01   6.31667e+01
           230   7.11914e+01   2.30000e+02   5.89689e+00   9.81945e+01   6.33333e+01
           231   7.13311e+01   2.31000e+02   5.88428e+00   9.81922e+01   6.35000e+01
           232   7.14652e+01   2.32000e+02   5.87300e+00   9.81867e+01   6.36667e+01
           233   7.16130e+01   2.33000e+02   5.86131e+00   9.81853e+01   6.38333e+01
           234   7.17513e+01   2.34000e+02   5.84969e+00   9.81860e+01   6.40000e+01
           235   7.18841e+01   2.35000e+02   5.83804e+00   9.81876e+01   6.41667e+01
           236   7.20339e+01   2.36000e+02   5.82802e+00   9.81937e+01   6.43333e+01
           237   7.21739e+01   2.37000e+02   5.81723e+00   9.81963e+01   6.45000e+01
           238   7.23177e+01   2.38000e+02   5.80642e+00   9.81973e+01   6.46667e+01
           239   7.24551e+01   2.39000e+02   5.79573e+00   9.81975e+01   6.48333e+01
           240   7.26019e+01   2.40000e+02   5.78620e+00   9.81946e+01   6.50000e+01
           241   7.27380e+01   2.41000e+02   5.77616e+00   9.81916e+01   6.51667e+01
           242   7.28910e+01   2.42000e+02   5.76599e+00   9.81880e+01   6.53333e+01
           243   7.30277e+01   2.43000e+02   5.75560e+00   9.81845e+01   6.55000e+01
           244   7.31628e+01   2.44000e+02   5.74603e+00   9.81805e+01   6.56667e+01
           245   7.33165e+01   2.45000e+02   5.73654e+00   9.81795e+01   6.58333e+01
           246   7.34571e+01   2.46000e+02   5.72699e+00   9.81800e+01   6.60000e+01
           247   7.35980e+01   2.47000e+02   5.71736e+00   9.81814e+01   6.61667e+01
           248   7.37380e+01   2.48000e+02   5.70877e+00   9.81875e+01   6.63333e+01
           249   7.38916e+01   2.49000e+02   5.69998e+00   9.81906e+01   6.65000e+01
           250   7.40401e+01   2.50000e+02   5.69121e+00   9.81922e+01   6.66667e+01
           251   7.41687e+01   2.51000e+02   5.68249e+00   9.81926e+01   6.68333e+01
           252   7.43106e+01   2.52000e+02   5.67417e+00   9.81898e+01   6.70000e+01
           253   7.44701e+01   2.53000e+02   5.66559e+00   9.81872e+01   6.71667e+01
           254   7.46192e+01   2.54000e+02   5.65700e+00   9.81846e+01   6.73333e+01
           255   7.47530e+01   2.55000e+02   5.64857e+00   9.81819e+01   6.75000e+01
           256   7.48968e+01   2.56000e+02   5.64112e+00   9.81782e+01   6.76667e+01
           257   7.50547e+01   2.57000e+02   5.63315e+00   9.81784e+01   6.78333e+01
           258   7.52054e+01   2.58000e+02   5.62518e+00   9.81803e+01   6.80000e+01
           259   7.53561e+01   2.59000e+02   5.61730e+00   9.81828e+01   6.81667e+01
           260   7.54987e+01   2.60000e+02   5.61000e+00   9.81888e+01   6.83333e+01
           261   7.56475e+01   2.61000e+02   5.60245e+00   9.81912e+01   6.85000e+01
           262   7.57842e+01   2.62000e+02   5.59489e+00   9.81922e+01   6.86667e+01
           263   7.59375e+01   2.63000e+02   5.58740e+00   9.81924e+01   6.88333e+01
           264   7.60902e+01   2.64000e+02   5.58033e+00   9.81884e+01   6.90000e+01
           265   7.62269e+01   2.65000e+02   5.57307e+00   9.81855e+01   6.91667e+01
           266   7.63832e+01   2.66000e+02   5.56594e+00   9.81827e+01   6.93333e+01
           267   7.65326e+01   2.67000e+02   5.55891e+00   9.81801e+01   6.95000e+01
           268   7.66862e+01   2.68000e+02   5.55262e+00   9.81775e+01   6.96667e+01
           269   7.68428e+01   2.69000e+02   5.54611e+00   9.81770e+01   6.98333e+01
           270   7.69824e+01   2.70000e+02   5.53968e+00   9.81779e+01   7.00000e+01
           271   7.71341e+01   2.71000e+02   5.53328e+00   9.81794e+01   7.01667e+01
           272   7.72855e+01   2.72000e+02   5.52742e+00   9.81839e+01   7.03333e+01
           273   7.74287e+01   2.73000e+02   5.52137e+00   9.81862e+01   7.05000e+01
           274   7.75823e+01   2.74000e+02   5.51524e+00   9.81874e+01   7.06667e+01
           275   7.77370e+01   2.75000e+02   5.50906e+00   9.81879e+01   7.08333e+01
           276   7.78955e+01   2.76000e+02   5.50410e+00   9.81859e+01   7.10000e+01
           277   7.80381e+01   2.77000e+02   5.49863e+00   9.81838e+01   7.11667e+01
           278   7.82038e+01   2.78000e+02   5.49312e+00   9.81815e+01   7.13333e+01
           279   7.83529e+01   2.79000e+02   5.48772e+00   9.81795e+01   7.15000e+01
           280   7.84918e+01   2.80000e+02   5.48261e+00   9.81770e+01   7.16667e+01
           281   7.86598e+01   2.81000e+02   5.47720e+00   9.81767e+01   7.18333e+01
           282   7.88011e+01   2.82000e+02   5.47173e+00   9.81782e+01   7.20000e+01
           283   7.89479e+01   2.83000e+02   5.46627e+00   9.81811e+01   7.21667e+01
           284   7.91061e+01   2.84000e+02   5.46095e+00   9.81855e+01   7.23333e+01
           285   7.92712e+01   2.85000e+02   5.45566e+00   9.81869e+01   7.25000e+01
           286   7.94134e+01   2.86000e+02   5.45053e+00   9.81871e+01   7.26667e+01
           287   7.95706e+01   2.87000e+02   5.44553e+00   9.81864e+01   7.28333e+01
           288   7.97207e+01   2.88000e+02   5.44107e+00   9.81824e+01   7.30000e+01
           289   7.98753e+01   2.89000e+02   5.43642e+00   9.81802e+01   7.31667e+01
           290   8.00199e+01   2.90000e+02   5.43178e+00   9.81780e+01   7.33333e+01
           291   8.01800e+01   2.91000e+02   5.42724e+00   9.81757e+01   7.35000e+01
           292   8.03219e+01   2.92000e+02   5.42314e+00   9.81747e+01   7.36667e+01
           293   8.04795e+01   2.93000e+02   5.41889e+00   9.81748e+01   7.38333e+01
           294   8.06312e+01   2.94000e+02   5.41457e+00   9.81750e+01   7.40000e+01
           295   8.07910e+01   2.95000e+02   5.41031e+00   9.81752e+01   7.41667e+01
           296   8.09548e+01   2.96000e+02   5.40745e+00   9.81769e+01   7.43333e+01
           297   8.11162e+01   2.97000e+02   5.40394e+00   9.81767e+01   7.45000e+01
           298   8.12529e+01   2.98000e+02   5.40031e+00   9.81759e+01   7.46667e+01
           299   8.14160e+01   2.99000e+02   5.39663e+00   9.81747e+01   7.48333e+01
           300   8.15775e+01   3.00000e+02   5.39296e+00   9.81707e+01   7.50000e+01
           301   8.17272e+01   3.01000e+02   5.38917e+00   9.81678e+01   7.51667e+01
           302   8.18783e+01   3.02000e+02   5.38551e+00   9.81652e+01   7.53333e+01
           303   8.20261e+01   3.03000e+02   5.38192e+00   9.81628e+01   7.55000e+01
           304   8.21957e+01   3.04000e+02   5.37876e+00   9.81601e+01   7.56667e+01
           305   8.23470e+01   3.05000e+02   5.37559e+00   9.81581e+01   7.58333e+01
           306   8.25069e+01   3.06000e+02   5.37236e+00   9.81566e+01   7.60000e+01
           307   8.26696e+01   3.07000e+02   5.36908e+00   9.81553e+01   7.61667e+01
           308   8.28145e+01   3.08000e+02   5.36573e+00   9.81548e+01   7.63333e+01
           309   8.29698e+01   3.09000e+02   5.36257e+00   9.81537e+01   7.65000e+01
           310   8.31299e+01   3.10000e+02   5.35953e+00   9.81523e+01   7.66667e+01
           311   8.32862e+01   3.11000e+02   5.35657e+00   9.81507e+01   7.68333e+01
           312   8.34450e+01   3.12000e+02   5.35400e+00   9.81497e+01   7.70000e+01
           313   8.36065e+01   3.13000e+02   5.35114e+00   9.81487e+01   7.71667e+01
           314   8.37631e+01   3.14000e+02   5.34841e+00   9.81478e+01   7.73333e+01
           315   8.39161e+01   3.15000e+02   5.34570e+00   9.81473e+01   7.75000e+01
           316   8.40707e+01   3.16000e+02   5.34308e+00   9.81488e+01   7.76667e+01
           317   8.42351e+01   3.17000e+02   5.34035e+00   9.81497e+01   7.78333e+01
           318   8.43907e+01   3.18000e+02   5.33762e+00   9.81500e+01   7.80000e+01
           319   8.45515e+01   3.19000e+02   5.33506e+00   9.81500e+01   7.81667e+01
           320   8.47035e+01   3.20000e+02   5.33294e+00   9.81499e+01   7.83333e+01
           321   8.48497e+01   3.21000e+02   5.33072e+00   9.81487e+01   7.85000e+01
           322   8.50238e+01   3.22000e+02   5.32839e+00   9.81469e+01   7.86667e+01
