q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00010_00_00001_av_ave.h5_00001_[NS10_25C]_trm=0.871692	error
2.43200600e-01	1.79015726e-01	2.07440765e-03
2.43661642e-01	1.78141087e-01	2.06951937e-03
2.44122699e-01	1.76794708e-01	2.06365669e-03
2.44583756e-01	1.76558301e-01	2.06048368e-03
2.45044813e-01	1.74236298e-01	2.05205800e-03
2.45505869e-01	1.74737304e-01	2.05235975e-03
2.45966926e-01	1.73789158e-01	2.04464304e-03
2.46427983e-01	1.72986135e-01	2.04122486e-03
2.46889025e-01	1.72427863e-01	2.03665625e-03
2.47350082e-01	1.71451032e-01	2.03105202e-03
2.47811139e-01	1.70495361e-01	2.02823756e-03
2.48272195e-01	1.71291754e-01	2.02803826e-03
2.48733252e-01	1.69854134e-01	2.01807008e-03
2.49194309e-01	1.69159815e-01	2.01548892e-03
2.49655351e-01	1.68741450e-01	2.01365631e-03
2.50116408e-01	1.67996258e-01	2.00638501e-03
2.50577480e-01	1.68161705e-01	2.00507417e-03
2.51038522e-01	1.65837735e-01	1.99771463e-03
2.51499563e-01	1.64212704e-01	1.98943098e-03
2.51960635e-01	1.63529485e-01	1.98441511e-03
2.52421677e-01	1.65066049e-01	1.98893389e-03
2.52882749e-01	1.64828166e-01	1.98583887e-03
2.53343791e-01	1.61341071e-01	1.97317032e-03
2.53804833e-01	1.62397817e-01	1.97373074e-03
2.54265904e-01	1.62534758e-01	1.97265507e-03
2.54726946e-01	1.61866292e-01	1.96957914e-03
2.55188018e-01	1.60085201e-01	1.96088059e-03
2.55649060e-01	1.58534408e-01	1.95224397e-03
2.56110132e-01	1.59119874e-01	1.95386051e-03
2.56571174e-01	1.57874525e-01	1.94903335e-03
2.57032216e-01	1.55423462e-01	1.94027892e-03
2.57493287e-01	1.53409570e-01	1.93253777e-03
2.57954329e-01	1.54693633e-01	1.93375931e-03
2.58415401e-01	1.55182689e-01	1.93539890e-03
2.58876443e-01	1.53376520e-01	1.92662294e-03
2.59337485e-01	1.54012248e-01	1.92701886e-03
2.59798557e-01	1.51713088e-01	1.91713381e-03
2.60259598e-01	1.53517395e-01	1.92110986e-03
2.60720670e-01	1.51488632e-01	1.91366300e-03
2.61181712e-01	1.50913358e-01	1.90992991e-03
2.61642784e-01	1.53362602e-01	1.91567128e-03
2.62103826e-01	1.50881216e-01	1.90647726e-03
2.62564868e-01	1.49618119e-01	1.90174242e-03
2.63025939e-01	1.47778586e-01	1.89465587e-03
2.63486981e-01	1.46853894e-01	1.88998948e-03
2.63948053e-01	1.48367956e-01	1.89378147e-03
2.64409095e-01	1.46004111e-01	1.88572297e-03
2.64870167e-01	1.45502254e-01	1.88151596e-03
2.65331209e-01	1.46653920e-01	1.88348850e-03
2.65792251e-01	1.46373600e-01	1.88235415e-03
2.66253322e-01	1.43656462e-01	1.87191251e-03
2.66714364e-01	1.44815341e-01	1.87355280e-03
2.67175436e-01	1.45212322e-01	1.87358097e-03
2.67636478e-01	1.42739490e-01	1.86432840e-03
2.68097520e-01	1.41976923e-01	1.86115899e-03
2.68558592e-01	1.42725676e-01	1.86185294e-03
2.69019634e-01	1.42727107e-01	1.85983651e-03
2.69480705e-01	1.40320033e-01	1.85211445e-03
2.69941747e-01	1.38160378e-01	1.84484886e-03
2.70402819e-01	1.38594076e-01	1.84426981e-03
2.70863861e-01	1.39967456e-01	1.84708519e-03
2.71324903e-01	1.38793275e-01	1.84186921e-03
2.71785975e-01	1.40132874e-01	1.84592768e-03
2.72247016e-01	1.40127361e-01	1.84339902e-03
2.72708088e-01	1.38951212e-01	1.83823681e-03
2.73169130e-01	1.37820065e-01	1.83355506e-03
2.73630172e-01	1.37967616e-01	1.83209067e-03
2.74091244e-01	1.36162430e-01	1.82500971e-03
2.74552286e-01	1.35640651e-01	1.82446465e-03
2.75013357e-01	1.33688524e-01	1.81652105e-03
2.75474399e-01	1.33754641e-01	1.81457982e-03
2.75935471e-01	1.35723129e-01	1.81954354e-03
2.76396513e-01	1.33699387e-01	1.81347108e-03
2.76857555e-01	1.30723149e-01	1.80329627e-03
2.77318627e-01	1.35767460e-01	1.81735808e-03
2.77779669e-01	1.32001132e-01	1.80202129e-03
2.78240740e-01	1.32185057e-01	1.80264213e-03
2.78701782e-01	1.33095160e-01	1.80463889e-03
2.79162854e-01	1.33160740e-01	1.80298812e-03
2.79623896e-01	1.31410420e-01	1.79543882e-03
2.80084938e-01	1.31939739e-01	1.79807504e-03
2.80546010e-01	1.30295515e-01	1.79128000e-03
2.81007051e-01	1.30815297e-01	1.79017265e-03
2.81468123e-01	1.29766196e-01	1.78650988e-03
2.81929165e-01	1.30373433e-01	1.78849732e-03
2.82390207e-01	1.29422158e-01	1.78348052e-03
2.82851279e-01	1.28328994e-01	1.77801552e-03
2.83312321e-01	1.29137635e-01	1.78002077e-03
2.83773392e-01	1.27073497e-01	1.77392946e-03
2.84234434e-01	1.27134025e-01	1.77312642e-03
2.84695506e-01	1.27733991e-01	1.77266670e-03
2.85156548e-01	1.25549778e-01	1.76374824e-03
2.85617590e-01	1.26134411e-01	1.76653988e-03
2.86078662e-01	1.24403417e-01	1.76027825e-03
2.86539704e-01	1.26234531e-01	1.77535531e-03
2.87000775e-01	1.24639608e-01	1.77719875e-03
2.87461817e-01	1.24715187e-01	1.78168283e-03
2.87922859e-01	1.26315132e-01	1.78961549e-03
2.88383931e-01	1.24618813e-01	1.78877101e-03
2.88844973e-01	1.22997954e-01	1.78600755e-03
2.89306045e-01	1.24674000e-01	1.79382786e-03
2.89767087e-01	1.22147158e-01	1.78961945e-03
2.90228158e-01	1.21223964e-01	1.78875565e-03
2.90689200e-01	1.22780003e-01	1.79450121e-03
2.91150242e-01	1.19507335e-01	1.78266910e-03
2.91611314e-01	1.21007718e-01	1.78950396e-03
2.92072356e-01	1.20241284e-01	1.78777077e-03
2.92533427e-01	1.20523594e-01	1.78936776e-03
2.92994469e-01	1.19196258e-01	1.78594724e-03
2.93455541e-01	1.19329229e-01	1.78749370e-03
2.93916583e-01	1.18247509e-01	1.78446283e-03
2.94377625e-01	1.19026378e-01	1.78776123e-03
2.94838697e-01	1.18269727e-01	1.78503583e-03
2.95299739e-01	1.16062686e-01	1.77909550e-03
2.95760810e-01	1.16241097e-01	1.78146304e-03
2.96221852e-01	1.15041867e-01	1.77819619e-03
2.96682894e-01	1.14778839e-01	1.77894963e-03
2.97143966e-01	1.15843281e-01	1.78305153e-03
2.97605008e-01	1.15068235e-01	1.77981390e-03
2.98066080e-01	1.15302682e-01	1.78102718e-03
2.98527122e-01	1.15210876e-01	1.78109354e-03
2.98988193e-01	1.15706228e-01	1.78351370e-03
2.99449235e-01	1.14740908e-01	1.78141112e-03
2.99910277e-01	1.13417864e-01	1.77709037e-03
3.00371349e-01	1.12668470e-01	1.77553238e-03
3.00832391e-01	1.12636864e-01	1.77751272e-03
3.01293463e-01	1.11756243e-01	1.77343492e-03
3.01754504e-01	1.11716725e-01	1.77204539e-03
3.02215546e-01	1.10168695e-01	1.76901533e-03
3.02676618e-01	1.09141424e-01	1.76635501e-03
3.03137660e-01	1.11130096e-01	1.77158532e-03
3.03598732e-01	1.09825060e-01	1.76853442e-03
3.04059774e-01	1.09859921e-01	1.75860676e-03
3.04520845e-01	1.11323997e-01	1.74968620e-03
3.04981887e-01	1.08871624e-01	1.73520914e-03
3.05442929e-01	1.08516514e-01	1.72911421e-03
3.05904001e-01	1.08386084e-01	1.72488834e-03
3.06365043e-01	1.07686937e-01	1.71800959e-03
3.06826115e-01	1.07071683e-01	1.71143678e-03
3.07287157e-01	1.08548090e-01	1.71317684e-03
3.07748228e-01	1.06393412e-01	1.70180318e-03
3.08209270e-01	1.06618904e-01	1.70109642e-03
3.08670312e-01	1.06131390e-01	1.69616635e-03
3.09131384e-01	1.06639445e-01	1.69580092e-03
3.09592426e-01	1.04543343e-01	1.68715569e-03
3.10053498e-01	1.02922320e-01	1.68102607e-03
3.10514539e-01	1.03809036e-01	1.68119255e-03
3.10975581e-01	1.04393519e-01	1.67870964e-03
3.11436653e-01	1.03935026e-01	1.67555339e-03
3.11897695e-01	1.02356255e-01	1.66947977e-03
3.12358767e-01	1.01848707e-01	1.66484900e-03
3.12819809e-01	1.02420166e-01	1.66486891e-03
3.13280880e-01	1.02528967e-01	1.66269136e-03
3.13741922e-01	1.02307454e-01	1.65883754e-03
3.14202964e-01	1.02523126e-01	1.65838900e-03
3.14664036e-01	1.01896286e-01	1.65485893e-03
3.15125078e-01	1.01316251e-01	1.65059417e-03
3.15586150e-01	1.01336300e-01	1.64829975e-03
3.16047192e-01	9.92611498e-02	1.64047559e-03
3.16508234e-01	9.91315097e-02	1.63867697e-03
3.16969305e-01	1.00488685e-01	1.63956580e-03
3.17430347e-01	1.00321271e-01	1.63781061e-03
3.17891419e-01	9.87141430e-02	1.63241127e-03
3.18352461e-01	9.78017598e-02	1.62671064e-03
3.18813533e-01	9.84245092e-02	1.62669155e-03
3.19274575e-01	9.88998264e-02	1.62720378e-03
3.19735616e-01	9.77465957e-02	1.62145088e-03
3.20196688e-01	9.63484049e-02	1.61634106e-03
3.20657730e-01	9.62348431e-02	1.61438866e-03
3.21118802e-01	9.58392918e-02	1.61149295e-03
3.21579844e-01	9.65461656e-02	1.61354267e-03
3.22040915e-01	9.54556540e-02	1.60726695e-03
3.22501957e-01	9.51312035e-02	1.60447485e-03
3.22962999e-01	9.58209038e-02	1.60515902e-03
3.23424071e-01	9.49410349e-02	1.60053407e-03
3.23885113e-01	9.53810662e-02	1.60216168e-03
3.24346185e-01	9.40319449e-02	1.59619446e-03
3.24807227e-01	9.42050368e-02	1.59531308e-03
3.25268269e-01	9.37326178e-02	1.59299897e-03
3.25729340e-01	9.20574218e-02	1.58672838e-03
3.26190382e-01	9.16904658e-02	1.58360577e-03
3.26651454e-01	9.29540768e-02	1.58497063e-03
3.27112496e-01	9.32882577e-02	1.58645178e-03
3.27573568e-01	9.25544947e-02	1.58333557e-03
3.28034610e-01	9.20691490e-02	1.58022030e-03
3.28495651e-01	9.07229781e-02	1.57395494e-03
3.28956723e-01	9.14436579e-02	1.57559407e-03
3.29417765e-01	9.06779543e-02	1.57175492e-03
3.29878837e-01	9.22274143e-02	1.57531165e-03
3.30339879e-01	9.05362815e-02	1.56848819e-03
3.30800921e-01	9.10085887e-02	1.56963640e-03
3.31261992e-01	8.89913589e-02	1.56205008e-03
3.31723034e-01	8.93294811e-02	1.56238070e-03
3.32184106e-01	8.88380855e-02	1.55876973e-03
3.32645148e-01	8.79091248e-02	1.55568193e-03
3.33106220e-01	8.98921713e-02	1.56091643e-03
3.33567262e-01	8.80942196e-02	1.55410275e-03
3.34028304e-01	8.74417871e-02	1.55246246e-03
3.34489375e-01	8.89255926e-02	1.55436015e-03
3.34950417e-01	8.93367156e-02	1.55363162e-03
3.35411489e-01	8.84786993e-02	1.55007013e-03
3.35872531e-01	8.75075310e-02	1.54651410e-03
3.36333603e-01	8.75256285e-02	1.54565158e-03
3.36794645e-01	8.82536173e-02	1.54614937e-03
3.37255687e-01	8.74767751e-02	1.54297927e-03
3.37716758e-01	8.60683173e-02	1.53827912e-03
3.38177800e-01	8.51695761e-02	1.53470680e-03
3.38638872e-01	8.50847363e-02	1.53326592e-03
3.39099914e-01	8.66257995e-02	1.53694034e-03
3.39560956e-01	8.57333690e-02	1.53258967e-03
3.40022027e-01	8.52980614e-02	1.53061678e-03
3.40483069e-01	8.57039243e-02	1.53093867e-03
3.40944141e-01	8.58740956e-02	1.52949523e-03
3.41405183e-01	8.44160691e-02	1.52532943e-03
3.41866255e-01	8.39879140e-02	1.52326457e-03
3.42327297e-01	8.57252628e-02	1.52669614e-03
3.42788339e-01	8.57758373e-02	1.52553141e-03
3.43249410e-01	8.39157030e-02	1.51885441e-03
3.43710452e-01	8.37421417e-02	1.51834521e-03
3.44171524e-01	8.28250498e-02	1.51331816e-03
3.44632566e-01	8.28988552e-02	1.51266425e-03
3.45093608e-01	8.32733959e-02	1.51293736e-03
3.45554680e-01	8.33447427e-02	1.51246856e-03
3.46015722e-01	8.19098800e-02	1.50618935e-03
3.46476793e-01	8.27112421e-02	1.50840112e-03
3.46937835e-01	8.07160437e-02	1.50192587e-03
3.47398907e-01	8.13754797e-02	1.50256814e-03
3.47859949e-01	8.12742114e-02	1.50087348e-03
3.48320991e-01	8.04148018e-02	1.49805727e-03
3.48782063e-01	8.08535591e-02	1.49802119e-03
3.49243104e-01	8.07960331e-02	1.49613537e-03
3.49704176e-01	8.12544152e-02	1.49680814e-03
3.50165218e-01	8.02250654e-02	1.49350800e-03
3.50626290e-01	8.02644193e-02	1.49333384e-03
3.51087332e-01	7.97596574e-02	1.48919458e-03
3.51548374e-01	8.02042037e-02	1.48912950e-03
3.52009445e-01	8.10580850e-02	1.49055454e-03
3.52470487e-01	8.01064670e-02	1.48570060e-03
3.52931559e-01	8.07595998e-02	1.48744381e-03
3.53392601e-01	7.94172734e-02	1.48318708e-03
3.53853643e-01	7.81907886e-02	1.47815968e-03
3.54314715e-01	7.80654773e-02	1.47693930e-03
3.54775757e-01	7.85588175e-02	1.47683290e-03
3.55236828e-01	7.90422335e-02	1.47734827e-03
3.55697870e-01	7.81167746e-02	1.47319329e-03
3.56158942e-01	7.68605769e-02	1.46866089e-03
3.56619984e-01	7.72473067e-02	1.46935100e-03
3.57081026e-01	7.69844130e-02	1.46662060e-03
3.57542098e-01	7.76934177e-02	1.46662863e-03
3.58003139e-01	7.73182437e-02	1.46449578e-03
3.58464211e-01	7.68220499e-02	1.46300753e-03
3.58925253e-01	7.67499059e-02	1.46062940e-03
3.59386295e-01	7.73310512e-02	1.46019924e-03
3.59847367e-01	7.77913257e-02	1.46072800e-03
3.60308409e-01	7.60446340e-02	1.45577849e-03
3.60769480e-01	7.60029331e-02	1.45444809e-03
3.61230522e-01	7.63084218e-02	1.45316334e-03
3.61691594e-01	7.66321793e-02	1.45354809e-03
3.62152636e-01	7.62063339e-02	1.45039079e-03
3.62613678e-01	7.65085146e-02	1.45003328e-03
3.63074750e-01	7.57418126e-02	1.44740241e-03
3.63535792e-01	7.45079443e-02	1.44234754e-03
3.63996863e-01	7.54651874e-02	1.44456909e-03
3.64457905e-01	7.49748200e-02	1.44243345e-03
3.64918977e-01	7.53248185e-02	1.44235627e-03
3.65380019e-01	7.49954656e-02	1.43926404e-03
3.65841061e-01	7.34213442e-02	1.43385422e-03
3.66302133e-01	7.50100464e-02	1.43849407e-03
3.66763175e-01	7.51824528e-02	1.43681327e-03
3.67224246e-01	7.33460858e-02	1.43039832e-03
3.67685288e-01	7.31285289e-02	1.42946583e-03
3.68146330e-01	7.32450709e-02	1.42833276e-03
3.68607402e-01	7.38638490e-02	1.42923533e-03
3.69068444e-01	7.30834156e-02	1.42497406e-03
3.69529516e-01	7.30834827e-02	1.42449106e-03
3.69990557e-01	7.27341771e-02	1.42273528e-03
3.70451629e-01	7.22802728e-02	1.42061803e-03
3.70912671e-01	7.29791000e-02	1.42149825e-03
3.71373713e-01	7.28593841e-02	1.41942338e-03
3.71834785e-01	7.03912005e-02	1.41147361e-03
3.72295827e-01	7.22578913e-02	1.41691545e-03
3.72756898e-01	7.16813356e-02	1.41320867e-03
3.73217940e-01	7.17725158e-02	1.41189923e-03
3.73678982e-01	7.33515099e-02	1.41616981e-03
3.74140054e-01	7.19130486e-02	1.41022482e-03
3.74601096e-01	7.17788041e-02	1.40997546e-03
3.75062168e-01	7.01790527e-02	1.40383432e-03
3.75523210e-01	7.14803487e-02	1.40774413e-03
3.75984281e-01	7.03175515e-02	1.40185573e-03
3.76445323e-01	7.12940767e-02	1.40389777e-03
3.76906365e-01	6.99625984e-02	1.39903871e-03
3.77367437e-01	7.00081736e-02	1.39838655e-03
3.77828479e-01	7.09593520e-02	1.39972044e-03
3.78289551e-01	6.98721334e-02	1.39521423e-03
3.78750592e-01	6.99346811e-02	1.39519828e-03
3.79211664e-01	7.06776902e-02	1.39589328e-03
3.79672706e-01	6.94906414e-02	1.39194750e-03
3.80133748e-01	6.88145086e-02	1.38906564e-03
3.80594820e-01	7.01773688e-02	1.39189244e-03
3.81055862e-01	6.95005953e-02	1.38914271e-03
3.81516933e-01	6.83735013e-02	1.38532533e-03
3.81977975e-01	6.84872121e-02	1.38437434e-03
3.82439017e-01	6.89864904e-02	1.38538296e-03
3.82900089e-01	6.82149455e-02	1.38285360e-03
3.83361131e-01	6.83402419e-02	1.38177932e-03
3.83822203e-01	6.84861541e-02	1.38050760e-03
3.84283245e-01	6.78452402e-02	1.37818034e-03
3.84744316e-01	6.76467046e-02	1.37799932e-03
3.85205358e-01	6.79236874e-02	1.37757021e-03
3.85666400e-01	6.83639795e-02	1.37720746e-03
3.86127472e-01	6.74764290e-02	1.37351337e-03
3.86588514e-01	6.62560016e-02	1.36935513e-03
3.87049586e-01	6.80744648e-02	1.37431570e-03
3.87510628e-01	6.75541013e-02	1.37157191e-03
3.87971669e-01	6.72669113e-02	1.37067249e-03
3.88432741e-01	6.78430051e-02	1.37170043e-03
3.88893783e-01	6.81049228e-02	1.37054967e-03
3.89354855e-01	6.87976256e-02	1.37129962e-03
3.89815897e-01	6.89566657e-02	1.37064431e-03
3.90276968e-01	7.06999078e-02	1.37501117e-03
3.90738010e-01	7.02437609e-02	1.37172500e-03
3.91199052e-01	7.18336850e-02	1.37503911e-03
3.91660124e-01	7.21595362e-02	1.37466169e-03
3.92121166e-01	7.33770207e-02	1.37674925e-03
3.92582238e-01	7.44025260e-02	1.37883285e-03
3.93043280e-01	7.17395842e-02	1.37144676e-03
3.93504351e-01	6.99964389e-02	1.36735628e-03
3.93965393e-01	6.86146468e-02	1.36288279e-03
3.94426435e-01	6.71944767e-02	1.35887763e-03
3.94887507e-01	6.64054379e-02	1.35670637e-03
3.95348549e-01	6.56599551e-02	1.35309948e-03
3.95809621e-01	6.50737509e-02	1.35137828e-03
3.96270663e-01	6.43489584e-02	1.34787511e-03
3.96731704e-01	6.51258379e-02	1.35032891e-03
3.97192776e-01	6.37529343e-02	1.34648639e-03
3.97653818e-01	6.34023920e-02	1.34472165e-03
3.98114890e-01	6.45904690e-02	1.34764297e-03
3.98575932e-01	6.36081919e-02	1.34308415e-03
3.99037004e-01	6.27805963e-02	1.34049635e-03
3.99498045e-01	6.26958087e-02	1.34006434e-03
3.99959087e-01	6.25068694e-02	1.33888470e-03
4.00420159e-01	6.31329194e-02	1.33946142e-03
4.00881201e-01	6.38617501e-02	1.34051009e-03
4.01342273e-01	6.34184033e-02	1.33842020e-03
4.01803315e-01	6.26672804e-02	1.33602717e-03
4.02264357e-01	6.19666949e-02	1.33372832e-03
4.02725428e-01	6.28081039e-02	1.33489445e-03
4.03186470e-01	6.21984601e-02	1.33248873e-03
4.03647542e-01	6.14946559e-02	1.33081770e-03
4.04108584e-01	6.14472143e-02	1.32968253e-03
4.04569656e-01	6.19479306e-02	1.33051071e-03
4.05030698e-01	6.14389479e-02	1.32835819e-03
4.05491740e-01	6.19416125e-02	1.32866693e-03
4.05952811e-01	6.13552630e-02	1.32662593e-03
4.06413853e-01	5.99536113e-02	1.32179703e-03
4.06874925e-01	6.04789741e-02	1.32243754e-03
4.07335967e-01	6.01598732e-02	1.32127490e-03
4.07797039e-01	5.99629879e-02	1.31985871e-03
4.08258080e-01	6.06240630e-02	1.32094196e-03
4.08719122e-01	6.04921468e-02	1.32056908e-03
4.09180194e-01	5.91122992e-02	1.31632597e-03
4.09641236e-01	5.88478632e-02	1.31503912e-03
4.10102308e-01	5.85042909e-02	1.31311163e-03
4.10563350e-01	5.92776649e-02	1.31453888e-03
4.11024392e-01	6.00958876e-02	1.31531106e-03
4.11485463e-01	5.98417744e-02	1.31383748e-03
4.11946505e-01	5.89440577e-02	1.31074269e-03
4.12407577e-01	5.81134632e-02	1.30829029e-03
4.12868619e-01	5.89832738e-02	1.31008134e-03
4.13329691e-01	5.80964573e-02	1.30588620e-03
4.13790733e-01	5.93882389e-02	1.30845152e-03
4.14251775e-01	5.93883395e-02	1.30652706e-03
4.14712846e-01	5.87089844e-02	1.30512414e-03
4.15173888e-01	5.74911945e-02	1.30020198e-03
4.15634960e-01	5.78292683e-02	1.30038091e-03
4.16096002e-01	5.77502623e-02	1.29958149e-03
4.16557044e-01	5.86152263e-02	1.30146823e-03
4.17018116e-01	5.77898249e-02	1.29863177e-03
4.17479157e-01	5.73852882e-02	1.29739870e-03
4.17940229e-01	5.72231933e-02	1.29518867e-03
4.18401271e-01	5.77256754e-02	1.29537890e-03
4.18862343e-01	5.80686256e-02	1.29593024e-03
4.19323385e-01	5.71135804e-02	1.29164255e-03
4.19784427e-01	5.68938181e-02	1.29010237e-03
4.20245498e-01	5.77976704e-02	1.29240728e-03
4.20706540e-01	5.73405437e-02	1.28934404e-03
4.21167612e-01	5.79925999e-02	1.29072764e-03
4.21628654e-01	5.64173758e-02	1.28598127e-03
4.22089696e-01	5.62582612e-02	1.28485414e-03
4.22550768e-01	5.68640642e-02	1.28555729e-03
4.23011810e-01	5.59467375e-02	1.28187495e-03
4.23472881e-01	5.61452620e-02	1.28174969e-03
4.23933923e-01	5.59395440e-02	1.28009613e-03
4.24394995e-01	5.69785833e-02	1.28209766e-03
4.24856037e-01	5.66567555e-02	1.28034258e-03
4.25317079e-01	5.59414700e-02	1.27867993e-03
4.25778151e-01	5.52421696e-02	1.27567106e-03
4.26239192e-01	5.56864217e-02	1.27618643e-03
4.26700264e-01	5.53890094e-02	1.27429585e-03
4.27161306e-01	5.55088595e-02	1.27430540e-03
4.27622378e-01	5.56316562e-02	1.27762475e-03
4.28083420e-01	5.51124625e-02	1.28047890e-03
4.28544462e-01	5.45156896e-02	1.28009939e-03
4.29005533e-01	5.56496456e-02	1.28469546e-03
4.29466575e-01	5.44651560e-02	1.28139346e-03
4.29927647e-01	5.44342510e-02	1.28221849e-03
4.30388689e-01	5.49900718e-02	1.28449569e-03
4.30849731e-01	5.52758463e-02	1.28575496e-03
4.31310803e-01	5.53590544e-02	1.28676265e-03
4.31771845e-01	5.45313582e-02	1.28557265e-03
4.32232916e-01	5.44225201e-02	1.28691015e-03
4.32693958e-01	5.48512265e-02	1.28874404e-03
4.33155030e-01	5.39324991e-02	1.28681073e-03
4.33616072e-01	5.39578423e-02	1.28787535e-03
4.34077114e-01	5.46854660e-02	1.28980936e-03
4.34538186e-01	5.50861582e-02	1.29124383e-03
4.34999228e-01	5.42831942e-02	1.28976745e-03
4.35460299e-01	5.45600876e-02	1.29168085e-03
4.35921341e-01	5.40249161e-02	1.29001704e-03
4.36382383e-01	5.43427877e-02	1.29091053e-03
4.36843455e-01	5.49193099e-02	1.29280938e-03
4.37304497e-01	5.41991219e-02	1.29222870e-03
4.37765568e-01	5.33039048e-02	1.29048782e-03
4.38226610e-01	5.32587245e-02	1.29030470e-03
4.38687682e-01	5.40726408e-02	1.29305688e-03
4.39148724e-01	5.30610010e-02	1.29014626e-03
4.39609766e-01	5.31039126e-02	1.29090459e-03
4.40070838e-01	5.31497672e-02	1.29190646e-03
4.40531880e-01	5.25705293e-02	1.28971855e-03
4.40992951e-01	5.33643439e-02	1.29135768e-03
4.41453993e-01	5.32956608e-02	1.29151496e-03
4.41915065e-01	5.41216210e-02	1.29451917e-03
4.42376107e-01	5.36407642e-02	1.29315897e-03
4.42837149e-01	5.23486957e-02	1.29064848e-03
4.43298221e-01	5.24846427e-02	1.29143591e-03
4.43759263e-01	5.27300835e-02	1.29228027e-03
4.44220334e-01	5.33229224e-02	1.29439903e-03
4.44681376e-01	5.29529043e-02	1.29242125e-03
4.45142418e-01	5.33386394e-02	1.29396073e-03
4.45603490e-01	5.26571497e-02	1.29257108e-03
4.46064532e-01	5.26548550e-02	1.29281287e-03
4.46525604e-01	5.26821800e-02	1.29222241e-03
4.46986645e-01	5.24132662e-02	1.29253359e-03
4.47447717e-01	5.23340330e-02	1.29243336e-03
4.47908759e-01	5.17828949e-02	1.29038817e-03
4.48369801e-01	5.23058176e-02	1.29258796e-03
4.48830873e-01	5.23350015e-02	1.29247853e-03
4.49291915e-01	5.17051145e-02	1.29062869e-03
4.49752986e-01	5.17415926e-02	1.29134743e-03
4.50214028e-01	5.10446541e-02	1.28923939e-03
4.50675070e-01	5.20302430e-02	1.29206828e-03
4.51136142e-01	5.21020480e-02	1.29299168e-03
4.51597184e-01	5.15647344e-02	1.29135745e-03
4.52058256e-01	5.15325293e-02	1.29068352e-03
4.52519298e-01	5.21355160e-02	1.29259867e-03
4.52980369e-01	5.20256534e-02	1.29195582e-03
4.53441411e-01	5.28503060e-02	1.29461649e-03
4.53902453e-01	5.15495911e-02	1.29133626e-03
4.54363525e-01	5.15549406e-02	1.29173347e-03
4.54824567e-01	5.18478863e-02	1.29295187e-03
4.55285639e-01	5.11386320e-02	1.29009783e-03
4.55746680e-01	5.15980609e-02	1.29149656e-03
4.56207752e-01	5.12994006e-02	1.29142357e-03
4.56668794e-01	5.02876565e-02	1.28915161e-03
4.57129836e-01	5.02962470e-02	1.28900819e-03
4.57590908e-01	5.10165580e-02	1.29072310e-03
4.58051950e-01	5.07092848e-02	1.28985220e-03
4.58513021e-01	5.11540771e-02	1.29133346e-03
4.58974063e-01	5.07134683e-02	1.28974905e-03
4.59435105e-01	5.10160848e-02	1.29123894e-03
4.59896177e-01	5.07641211e-02	1.29036943e-03
4.60357219e-01	5.08854575e-02	1.29064918e-03
4.60818291e-01	5.02695553e-02	1.28931529e-03
4.61279333e-01	4.99006435e-02	1.28813169e-03
4.61740404e-01	5.04603460e-02	1.28974044e-03
4.62201446e-01	4.93438765e-02	1.28722179e-03
4.62662488e-01	4.94309179e-02	1.29095756e-03
4.63123560e-01	4.96355221e-02	1.29901548e-03
4.63584602e-01	5.04350960e-02	1.30670355e-03
4.64045674e-01	5.04218116e-02	1.31000974e-03
4.64506716e-01	5.06426916e-02	1.31399115e-03
4.64967757e-01	4.95992675e-02	1.31371501e-03
4.65428829e-01	4.99076508e-02	1.31762039e-03
4.65889871e-01	4.94036339e-02	1.31661654e-03
4.66350943e-01	5.04090488e-02	1.32151414e-03
4.66811985e-01	4.97256182e-02	1.32045534e-03
4.67273057e-01	4.97779883e-02	1.32276746e-03
4.67734098e-01	5.02932779e-02	1.32657518e-03
4.68195140e-01	5.03861681e-02	1.32843549e-03
4.68656212e-01	5.00105806e-02	1.32853142e-03
4.69117254e-01	5.09387068e-02	1.33362215e-03
4.69578326e-01	4.87542674e-02	1.32878439e-03
4.70039368e-01	4.88265716e-02	1.33058731e-03
4.70500439e-01	5.00447527e-02	1.33583811e-03
4.70961481e-01	5.00395671e-02	1.33699435e-03
4.71422523e-01	4.88788970e-02	1.33479317e-03
4.71883595e-01	4.77372110e-02	1.33331597e-03
4.72344637e-01	4.79380265e-02	1.33520318e-03
4.72805709e-01	4.94078323e-02	1.34021125e-03
4.73266751e-01	4.96390685e-02	1.34115433e-03
4.73727793e-01	4.94745299e-02	1.34288822e-03
4.74188864e-01	4.87452671e-02	1.34145655e-03
4.74649906e-01	4.89099957e-02	1.34285504e-03
4.75110978e-01	4.79894839e-02	1.34112069e-03
4.75572020e-01	4.88568917e-02	1.34508987e-03
4.76033092e-01	4.77429405e-02	1.34168239e-03
4.76494133e-01	4.78792302e-02	1.34272804e-03
4.76955175e-01	4.81341295e-02	1.34359975e-03
4.77416247e-01	4.87351418e-02	1.34655868e-03
4.77877289e-01	4.77769449e-02	1.34430977e-03
4.78338361e-01	4.77087386e-02	1.34433492e-03
4.78799403e-01	4.74675223e-02	1.34349102e-03
4.79260445e-01	4.79857773e-02	1.34484144e-03
4.79721516e-01	4.84115742e-02	1.34680013e-03
4.80182558e-01	4.84646671e-02	1.34709501e-03
